Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.10618198,78.27178,7.55435896,0.05181055,100,0.0204072,0.01153197,148,9.96225007,247031.653,1.07905741,1.18108194,0.87898784,1.04833167,0.80730307,2.774,2.3643,0.58051953,5.71881953,,0.10618198,78.27178,0.01215555,0.00536198,0.00029846,148,9.96225007,247031.653,1.07905741,1.18108194,0.87898784,1.04833167,100,0.80730307,0.4467,2.1889,1.6938396,4.3294396
0.06438493,68.0050707,12.5766892,0.0311484,100,0.01351992,0.00422518,171,9.48350697,247018.659,0.93611779,1.18895352,1.06821489,0.99212511,0.81997039,2.1155,1.7533,0.74659945,4.61539945,,0.06438493,68.0050707,0.01152766,0.00399546,0.00039254,171,9.48350697,247018.659,0.93611779,1.18895352,1.06821489,0.99212511,100,0.81997039,0.4467,2.3258,1.93166364,4.70416364
0.1284256,86.8184471,9.87753057,0.04313954,100,0.01401019,0.00173482,134,10.0878245,322478.878,1.14072952,0.95299919,1.19243531,1.12039158,0.93972733,3.1015,2.6606,0.68685809,6.44895809,,0.1284256,86.8184471,0.01163796,0.00357976,0.00033287,134,10.0878245,322478.878,1.14072952,0.95299919,1.19243531,1.12039158,100,0.93972733,0.4426,2.0974,2.03849668,4.57849668
0.13739205,52.9843092,13.680943,0.04190803,100,0.01185143,0.03966954,219,8.69008765,360031.879,1.12005019,1.15112116,1.13981743,0.80300109,0.88868387,3.2748,2.7487,1.04220122,7.06570122,,0.13739205,52.9843092,0.0266008,0.00254983,0.00023482,219,8.69008765,360031.879,1.12005019,1.15112116,1.13981743,0.80300109,100,0.88868387,0.448,2.5894,2.87841294,5.91581294
0.15400575,89.4161701,9.92631865,0.05468891,100,0.01820133,0.02060169,130,8.86676581,333223.498,1.00467978,1.07589452,1.17951102,1.1918793,1.02061503,3.3023,2.8461,0.67988236,6.82828236,,0.15400575,89.4161701,0.02178472,0.00320338,0.00024809,130,8.86676581,333223.498,1.00467978,1.07589452,1.17951102,1.1918793,100,1.02061503,0.446,2.0751,2.10964028,4.63074028
0.1936011,54.9772501,9.48322535,0.01686234,100,0.01477929,0.02306877,211,10.9929246,343053.186,1.18549657,0.96405938,1.17317076,0.9864372,0.92818744,3.8872,3.3599,1.06599725,8.31309725,,0.1936011,54.9772501,0.00480225,0.00626106,0.00029919,211,10.9929246,343053.186,1.18549657,0.96405938,1.17317076,0.9864372,100,0.92818744,0.4419,2.5409,3.14781397,6.13061397
0.17689398,77.8203201,12.1475005,0.01733938,100,0.01741183,0.01587568,149,9.24564378,246782.601,1.14080563,0.91507556,0.81929212,1.10056336,1.16424839,3.6216,3.1382,0.58886812,7.34866812,,0.17689398,77.8203201,0.01639412,0.00364541,0.00035661,149,9.24564378,246782.601,1.14080563,0.91507556,0.81929212,1.10056336,100,1.16424839,0.4425,2.1943,1.97331761,4.61011761
0.10122683,54.5087957,7.16859484,0.04648679,100,0.0169022,0.03579148,213,10.2425915,268775.451,1.1712997,1.08623984,0.86785984,0.81867855,0.83967741,2.852,2.3869,0.7940267,6.0329267,,0.10122683,54.5087957,0.01355188,0.00532846,0.00033731,213,10.2425915,268775.451,1.1712997,1.08623984,0.86785984,0.81867855,100,0.83967741,0.4452,2.5547,2.15783423,5.15773423
0.12747786,88.6690807,10.058166,0.05127835,100,0.01413052,0.03698447,131,10.7345048,237118.59,1.18033266,1.15186555,0.94280887,0.92835295,1.16030028,3.1848,2.6862,0.55737346,6.42837346,,0.12747786,88.6690807,0.04147244,0.00289816,0.00022346,131,10.7345048,237118.59,1.18033266,1.15186555,0.94280887,0.92835295,100,1.16030028,0.45,2.089,1.72879911,4.26779911
0.15232182,52.924161,9.42992258,0.01486036,100,0.01704054,0.00478926,219,8.62032623,339774.358,1.13700547,1.11402485,0.90979776,1.01698587,1.06536567,3.3312,2.8783,0.87711934,7.08661934,,0.15232182,52.924161,0.02518849,0.00409354,0.00020803,219,8.62032623,339774.358,1.13700547,1.11402485,0.90979776,1.01698587,100,1.06536567,0.4471,2.5892,2.53532411,5.57162411
0.17802974,67.858448,11.6207175,0.04021858,100,0.01291947,0.00764967,171,10.2037469,344014.18,1.15956459,0.85235336,0.82679467,1.02004788,0.83008416,3.7078,3.2181,0.66321429,7.58911429,,0.17802974,67.858448,0.04296835,0.0049586,0.00033808,171,10.2037469,344014.18,1.15956459,0.85235336,0.82679467,1.02004788,100,0.83008416,0.4449,2.3356,2.15355527,4.93405527
0.11449535,61.7638731,12.8428922,0.0301343,100,0.02012697,0.0203311,188,11.0599056,272883.403,0.85661292,1.10041735,1.01497574,0.80838554,1.19472978,2.6122,2.2287,0.81582609,5.65672609,,0.11449535,61.7638731,0.0448292,0.00266498,0.00037435,188,11.0599056,272883.403,0.85661292,1.10041735,1.01497574,0.80838554,100,1.19472978,0.4495,2.4326,2.25592769,5.13802769
0.07067547,64.9172306,10.6178699,0.01811697,100,0.01817963,0.04974623,179,10.3309944,382447.398,0.86363325,1.03614347,1.08743606,0.90208857,0.88280413,2.1569,1.7627,0.79986869,4.71946869,,0.07067547,64.9172306,0.04975728,0.00445338,0.0002362,179,10.3309944,382447.398,0.86363325,1.03614347,1.08743606,0.90208857,100,0.88280413,0.4491,2.3847,2.06938784,4.90318784
0.19513205,62.138772,8.2409997,0.01750087,100,0.01984712,0.02898774,187,10.3195205,333568.895,0.81232419,0.97381089,0.8732131,1.09841955,1.0707629,3.4807,3.0382,0.76078164,7.27968164,,0.19513205,62.138772,0.00547885,0.00374367,0.00025022,187,10.3195205,333568.895,0.81232419,0.97381089,0.8732131,1.09841955,100,1.0707629,0.4422,2.4125,2.42532401,5.28002401
0.18786317,77.3820496,8.02765036,0.01839334,100,0.01266642,0.03541178,150,8.49797361,301966.584,0.8702486,1.14510601,1.07412267,1.10130608,1.07180493,3.479,2.9984,0.73050866,7.20790866,,0.18786317,77.3820496,0.02587579,0.00606385,0.00027171,150,8.49797361,301966.584,0.8702486,1.14510601,1.07412267,1.10130608,100,1.07180493,0.4478,2.2061,2.36080572,5.01470572
0.1781107,54.10501,7.09055376,0.02466209,100,0.01703013,0.02886604,215,10.3036509,220304.954,0.88829455,0.85673964,1.19190731,0.93989551,1.19622381,3.3572,2.9164,1.08977158,7.36337158,,0.1781107,54.10501,0.01838932,0.00624767,0.00039743,215,10.3036509,220304.954,0.88829455,0.85673964,1.19190731,0.93989551,100,1.19622381,0.4418,2.5658,3.13989903,6.14749903
0.11533197,65.1723385,11.3983989,0.03564911,100,0.01575539,0.03340602,178,10.337387,396065.39,0.89344873,0.81212671,1.16319728,1.06367209,0.8508219,2.722,2.2917,0.86748017,5.88118017,,0.11533197,65.1723385,0.02900594,0.00195105,0.00023855,178,10.337387,396065.39,0.89344873,0.81212671,1.16319728,1.06367209,100,0.8508219,0.4424,2.3691,2.39161843,5.20311843
0.13302299,76.039052,13.8656754,0.03979851,100,0.01878936,0.03209339,153,9.43494091,398948.514,1.16438241,1.08462842,0.83978395,0.90163667,0.83988693,3.2637,2.754,0.58825818,6.60595818,,0.13302299,76.039052,0.04766895,0.00493723,0.00037252,153,9.43494091,398948.514,1.16438241,1.08462842,0.83978395,0.90163667,100,0.83988693,0.4496,2.2317,1.81020867,4.49150867
0.13758078,54.9653435,12.2237678,0.04988612,100,0.01245784,0.03272011,211,10.1297889,361557.782,1.02734985,0.92985694,1.15170579,1.1730489,0.93023102,3.1581,2.6731,1.01697724,6.84817724,,0.13758078,54.9653435,0.03820969,0.0031807,0.00024257,211,10.1297889,361557.782,1.02734985,0.92985694,1.15170579,1.1730489,100,0.93023102,0.4456,2.5518,2.82297663,5.82037663
0.14689223,74.0126753,8.42329836,0.02203794,100,0.01841295,0.03955206,157,8.6760736,287114.322,0.80989928,1.12454264,0.89064674,0.9372319,1.0427923,2.9477,2.5196,0.63824241,6.10554241,,0.14689223,74.0126753,0.0381419,0.0056398,0.00022362,157,8.6760736,287114.322,0.80989928,1.12454264,0.89064674,0.9372319,100,1.0427923,0.449,2.253,1.97903184,4.68103184
0.22583701,54.5711231,13.3177218,0.01322534,100,0.01718642,0.02143601,213,9.45045989,207953.036,1.0898963,0.81946371,1.15114722,0.86993945,0.9332989,4.112,3.5984,1.0767747,8.7871747,,0.22583701,54.5711231,0.03891325,0.0051482,0.00022339,213,9.45045989,207953.036,1.0898963,0.81946371,1.15114722,0.86993945,100,0.9332989,0.4438,2.5625,3.28112657,6.28742657
0.09839212,61.1679697,10.3781686,0.04442419,100,0.01100448,0.02786355,190,10.2016461,288549.936,1.07735982,0.99393837,1.16712751,1.15378568,0.92449558,2.7119,2.2666,0.90910116,5.88760116,,0.09839212,61.1679697,0.00645752,0.00327501,0.00023734,190,10.2016461,288549.936,1.07735982,0.99393837,1.16712751,1.15378568,100,0.92449558,0.4427,2.4292,2.43650521,5.30840521
0.08852535,57.3075485,10.1895385,0.04912563,100,0.01927079,0.02883588,203,9.46628244,216830.742,0.86661053,1.09937961,0.98122373,0.87023728,1.15243275,2.3408,1.9658,0.83486383,5.14146383,,0.08852535,57.3075485,0.02214145,0.00220367,0.00032633,203,9.46628244,216830.742,0.86661053,1.09937961,0.98122373,0.87023728,100,1.15243275,0.4465,2.5047,2.20028357,5.15148357
0.15456551,87.0923376,9.47784472,0.04938586,100,0.01187358,0.04662304,133,10.1200448,277510.726,1.19623179,1.17941229,0.88443623,1.08066814,0.88931806,3.5534,2.9986,0.55211395,7.10411395,,0.15456551,87.0923376,0.04644973,0.00427966,0.00033564,133,10.1200448,277510.726,1.19623179,1.17941229,0.88443623,1.08066814,100,0.88931806,0.4511,2.1047,1.82001829,4.37581829
0.1142365,56.3753033,14.4188075,0.01410251,100,0.01922322,0.03276147,206,10.8826154,351215.804,0.85434313,1.0540529,0.86359057,1.08397658,0.80543044,2.6272,2.2157,0.7754213,5.6183213,,0.1142365,56.3753033,0.04500215,0.00347688,0.00032421,206,10.8826154,351215.804,0.85434313,1.0540529,0.86359057,1.08397658,100,0.80543044,0.4487,2.5292,2.15620367,5.13410367
0.12004313,57.1934938,9.97769785,0.01670505,100,0.01167656,0.03388367,203,9.04531975,333134.878,1.16668611,1.0554517,0.99411097,1.03826501,1.13259666,3.0511,2.5566,0.85650099,6.46420099,,0.12004313,57.1934938,0.00374641,0.00223278,0.00032271,203,9.04531975,333134.878,1.16668611,1.0554517,0.99411097,1.03826501,100,1.13259666,0.4434,2.4979,2.38179091,5.32309091
0.14719591,69.2328835,7.03043127,0.02194685,100,0.0127542,0.02622346,168,7.94016922,314953.434,1.10502281,0.90269744,1.01560616,1.03408215,1.19173043,3.2747,2.7915,0.74739574,6.81359574,,0.14719591,69.2328835,0.00942057,0.0019023,0.0002893,168,7.94016922,314953.434,1.10502281,0.90269744,1.01560616,1.03408215,100,1.19173043,0.4414,2.3053,2.23479619,4.98149619
0.18876237,82.0744658,13.0159116,0.04398613,100,0.01130703,0.03589099,142,9.91906047,323818.386,1.05334678,1.00318453,1.02776794,0.80672767,1.04693391,3.784,3.2402,0.67091288,7.69511288,,0.18876237,82.0744658,0.04462873,0.00268054,0.00038183,142,9.91906047,323818.386,1.05334678,1.00318453,1.02776794,0.80672767,100,1.04693391,0.4478,2.1607,2.22088268,4.82938268
0.17523257,51.9715977,13.8696246,0.03044369,100,0.01053813,0.04726085,223,10.4618809,262084.162,0.96940641,0.96804273,0.94408202,1.17511942,0.94866183,3.5055,2.9756,0.92543048,7.40653048,,0.17523257,51.9715977,0.04112372,0.0020441,0.00031514,223,10.4618809,262084.162,0.96940641,0.96804273,0.94408202,1.17511942,100,0.94866183,0.4467,2.6139,2.74027698,5.80087698
0.208186,76.9085932,8.988482,0.03962449,100,0.01553654,0.04706731,151,9.88227034,341590.059,1.17904096,1.02912934,0.8408515,1.19472311,1.12844799,4.169,3.5655,0.6223132,8.3568132,,0.208186,76.9085932,0.01214059,0.00596132,0.00022228,151,9.88227034,341590.059,1.17904096,1.02912934,0.8408515,1.19472311,100,1.12844799,0.444,2.2067,2.17379665,4.82449665
0.21024772,63.690567,14.9769149,0.04059096,100,0.01672887,0.02505033,182,8.94978902,356218.827,0.9408289,0.94508388,0.83903279,1.11204445,1.00769436,3.8898,3.3846,0.72859859,8.00299859,,0.21024772,63.690567,0.0478747,0.00592113,0.00028843,182,8.94978902,356218.827,0.9408289,0.94508388,0.83903279,1.11204445,100,1.00769436,0.4472,2.4008,2.41765712,5.26565712
0.17602092,50.8145285,11.9242177,0.02827528,100,0.0184052,0.00924606,228,9.99724183,386486.518,0.81854892,1.0839453,0.85638409,0.90818393,0.98302267,3.2768,2.8718,0.88079504,7.02939504,,0.17602092,50.8145285,0.01944795,0.0056307,0.00027616,228,9.99724183,386486.518,0.81854892,1.0839453,0.85638409,0.90818393,100,0.98302267,0.4459,2.6327,2.62822478,5.70682478
0.21118362,80.8717251,7.96314192,0.00831823,100,0.01022541,0.03026567,144,8.53190873,379913.58,0.99895334,0.86983163,1.06742625,1.11895392,0.85068839,3.8782,3.3491,0.71100522,7.93830522,,0.21118362,80.8717251,0.02495715,0.00483191,0.00031091,144,8.53190873,379913.58,0.99895334,0.86983163,1.06742625,1.11895392,100,0.85068839,0.4428,2.1662,2.40399354,5.01299354
0.09943693,86.2312365,7.85973978,0.01882216,100,0.01336227,0.01915618,135,8.8194315,300927.198,0.99235406,1.08118222,0.8087163,1.11905839,1.03255737,2.5795,2.1713,0.4912416,5.2420416,,0.09943693,86.2312365,0.02644819,0.00248643,0.00034532,135,8.8194315,300927.198,0.99235406,1.08118222,0.8087163,1.11905839,100,1.03255737,0.4468,2.1094,1.46880052,4.02500052
0.21949231,61.754818,9.38445807,0.01870545,100,0.01668747,0.04768708,188,9.35910671,394044.888,1.05352097,0.98806236,0.9669333,0.95783513,0.86614487,4.1176,3.5313,0.83855555,8.48745555,,0.21949231,61.754818,0.02990959,0.00597967,0.00037126,188,9.35910671,394044.888,1.05352097,0.98806236,0.9669333,0.95783513,100,0.86614487,0.4456,2.4276,2.70924267,5.58244267
0.06678547,88.2929945,9.21448183,0.03484607,100,0.01715685,0.0091565,132,10.4193349,354089.344,0.9603929,1.01603053,0.98727684,0.93406036,1.12121713,2.1905,1.8172,0.54867469,4.55637469,,0.06678547,88.2929945,0.01662954,0.00539344,0.00029821,132,10.4193349,354089.344,0.9603929,1.01603053,0.98727684,0.93406036,100,1.12121713,0.4443,2.0869,1.48570396,4.01690396
0.19710431,60.7124043,10.1173282,0.02270172,100,0.01830116,0.00606061,191,8.25197623,247184.527,1.0881011,0.92406805,0.93967795,1.197316,0.80545542,3.7749,3.3177,0.82136232,7.91396232,,0.19710431,60.7124043,0.02250979,0.00269733,0.00026691,191,8.25197623,247184.527,1.0881011,0.92406805,0.93967795,1.197316,100,0.80545542,0.4435,2.4397,2.57343614,5.45663614
0.19181838,64.2043924,7.16568995,0.00759396,100,0.01947845,0.0282201,181,9.45436182,276283.014,0.8158051,1.18407128,1.18032255,0.96341932,0.82168262,3.4061,2.9744,0.93613536,7.31663536,,0.19181838,64.2043924,0.03918042,0.00450887,0.00021675,181,9.45436182,276283.014,0.8158051,1.18407128,1.18032255,0.96341932,100,0.82168262,0.4502,2.3928,2.83072656,5.67372656
0.07689745,72.624855,12.7335296,0.03634401,100,0.02029455,0.01620746,160,7.99771211,334974.587,1.00384121,0.94940631,1.04598737,1.0314151,1.13915226,2.3851,1.9799,0.7003857,5.0653857,,0.07689745,72.624855,0.01100914,0.00347247,0.00037598,160,7.99771211,334974.587,1.00384121,0.94940631,1.04598737,1.0314151,100,1.13915226,0.4425,2.2595,1.86029033,4.56229033
0.09040663,52.6153326,14.0234227,0.03144753,100,0.01234764,0.0451687,221,11.0907109,343326.08,0.97868342,0.90002615,0.91868839,0.98963039,1.04140012,2.531,2.0864,0.85069468,5.46809468,,0.09040663,52.6153326,0.01834881,0.00330704,0.00039321,221,11.0907109,343326.08,0.97868342,0.90002615,0.91868839,0.98963039,100,1.04140012,0.4425,2.5954,2.25348486,5.29138486
0.19566554,87.2553539,14.8751521,0.05247598,100,0.01020337,0.03338345,133,10.4969857,209502.47,0.96321688,0.9516504,0.89814181,0.99829161,0.91315825,3.7507,3.2329,0.57918959,7.56278959,,0.19566554,87.2553539,0.01461706,0.00457239,0.00027912,133,10.4969857,209502.47,0.96321688,0.9516504,0.89814181,0.99829161,100,0.91315825,0.443,2.0921,2.03780368,4.57290368
0.09975907,62.9960299,11.6055512,0.03189203,100,0.01125667,0.00915703,184,10.9752449,310919.225,0.98982377,0.91650746,1.01953745,0.93620431,0.92883155,2.5927,2.189,0.78884771,5.57054771,,0.09975907,62.9960299,0.01605164,0.00380444,0.00037708,184,10.9752449,310919.225,0.98982377,0.91650746,1.01953745,0.93620431,100,0.92883155,0.4425,2.3993,2.15945151,5.00125151
0.06958717,73.624897,10.6295981,0.01496662,100,0.01888655,0.02188832,158,10.7608201,238675.892,1.03378181,1.10313919,0.85412469,0.99899533,0.90503685,2.2757,1.885,0.57836857,4.73906857,,0.06958717,73.624897,0.03823534,0.00226905,0.0002314,158,10.7608201,238675.892,1.03378181,1.10313919,0.85412469,0.99899533,100,0.90503685,0.4487,2.2577,1.54798888,4.25438888
0.16014121,65.0120115,13.6127591,0.04598494,100,0.01306008,0.02040718,179,10.0573658,399020.946,0.80447516,1.14276812,0.83011093,1.13641746,0.87970445,3.1473,2.7145,0.68040073,6.54220073,,0.16014121,65.0120115,0.01673417,0.00258476,0.00027198,179,10.0573658,399020.946,0.80447516,1.14276812,0.83011093,1.13641746,100,0.87970445,0.4466,2.3725,2.12031168,4.93941168
0.10219445,54.3872929,9.9045825,0.0054291,100,0.0192919,0.03392512,213,8.75746462,315597.88,0.93191786,1.02972715,0.91137252,0.81621668,0.88024218,2.5541,2.1413,0.83133833,5.52673833,,0.10219445,54.3872929,0.01044255,0.00626413,0.00028417,213,8.75746462,315597.88,0.93191786,1.02972715,0.91137252,0.81621668,100,0.88024218,0.4438,2.5536,2.24661084,5.24401084
0.09909395,67.8991175,10.0035424,0.01532478,100,0.01161537,0.02319303,171,9.86088934,326222.551,0.98608975,0.8634517,1.17147818,1.10206182,0.84326198,2.5796,2.1613,0.82783416,5.56873416,,0.09909395,67.8991175,0.01847934,0.0024239,0.00028247,171,9.86088934,326222.551,0.98608975,0.8634517,1.17147818,1.10206182,100,0.84326198,0.4419,2.3258,2.25108926,5.01878926
0.10484174,70.2041626,11.8031325,0.04243947,100,0.01497175,0.00670963,165,8.50927045,217941.773,1.06658497,1.07953441,0.90052495,1.13303673,0.94836895,2.7387,2.324,0.64890621,5.71160621,,0.10484174,70.2041626,0.02772835,0.00631395,0.00025695,165,8.50927045,217941.773,1.06658497,1.07953441,0.90052495,1.13303673,100,0.94836895,0.4469,2.2968,1.85300243,4.59670243
0.12815232,89.8385,9.36920977,0.04151981,100,0.01617357,0.00107456,129,8.60592065,394123.161,1.00007281,1.05734236,0.98228664,1.19219501,1.12851293,2.9528,2.5396,0.57071367,6.06311367,,0.12815232,89.8385,0.03836716,0.00591491,0.000311,129,8.60592065,394123.161,1.00007281,1.05734236,0.98228664,1.19219501,100,1.12851293,0.4479,2.075,1.76602239,4.28892239
0.06967443,74.1199398,11.9985881,0.04325542,100,0.0103485,0.01282966,157,11.2395652,217326.224,0.88307123,0.89169672,1.17917476,1.05167716,1.01940253,2.1161,1.7602,0.75013812,4.62643812,,0.06967443,74.1199398,0.02297795,0.00245457,0.0003593,157,11.2395652,217326.224,0.88307123,0.89169672,1.17917476,1.05167716,100,1.01940253,0.443,2.245,1.96787435,4.65587435
0.19206424,57.331624,11.3088822,0.05415684,100,0.0175199,0.0373823,203,8.38072872,221704.71,0.80753274,0.81611493,0.86251192,1.18189027,0.91048172,3.5412,3.0689,0.80421013,7.41431013,,0.19206424,57.331624,0.03208411,0.00549305,0.0002047,203,8.38072872,221704.71,0.80753274,0.81611493,0.86251192,1.18189027,100,0.91048172,0.4428,2.508,2.51859647,5.46939647
0.13509768,75.9368706,12.1096015,0.04803504,100,0.01673034,0.0328545,153,9.36952808,338690.197,0.90674286,0.86511543,1.02561784,0.91225026,1.15996888,2.9822,2.5347,0.69011612,6.20701612,,0.13509768,75.9368706,0.03420642,0.0028267,0.00026269,153,9.36952808,338690.197,0.90674286,0.86511543,1.02561784,0.91225026,100,1.15996888,0.444,2.2247,2.05667783,4.72537783
0.21050929,74.5752668,12.8044934,0.04126993,100,0.01186437,0.04495162,156,9.56362166,329706.943,0.95903106,1.06308482,1.11720772,0.93098648,0.83645837,3.9513,3.3856,0.78968684,8.12658684,,0.21050929,74.5752668,0.02178246,0.00346075,0.00025235,156,9.56362166,329706.943,0.95903106,1.06308482,1.11720772,0.93098648,100,0.83645837,0.4458,2.2399,2.5767765,5.2624765
0.08374515,56.5900135,7.07513762,0.00655553,100,0.01707678,0.03419424,205,8.56506484,269667.971,0.88679419,0.92720754,1.13260322,0.81150897,0.8495846,2.2716,1.8916,0.95104324,5.11424324,,0.08374515,56.5900135,0.04454309,0.00350075,0.00022239,205,8.56506484,269667.971,0.88679419,0.92720754,1.13260322,0.81150897,100,0.8495846,0.4464,2.5231,2.46269097,5.43219097
0.1923174,62.8365183,8.59578943,0.04230913,100,0.01648245,0.04710717,185,9.49482164,375002.42,1.18833241,1.17195809,1.10025587,1.15283811,0.93224857,4.0055,3.414,0.89887175,8.31837175,,0.1923174,62.8365183,0.04018969,0.00441266,0.00033117,185,9.49482164,375002.42,1.18833241,1.17195809,1.10025587,1.15283811,100,0.93224857,0.4502,2.4153,2.74946293,5.61496293
0.07294777,52.5222397,14.5294738,0.02743202,100,0.01051436,0.01320917,221,9.8336828,319964.135,0.83999767,1.00265567,1.00108304,0.82159684,1.13690693,2.129,1.7635,0.90551096,4.79801096,,0.07294777,52.5222397,0.03046594,0.00310182,0.00024931,221,9.8336828,319964.135,0.83999767,1.00265567,1.00108304,0.82159684,100,1.13690693,0.4459,2.6004,2.32265846,5.36895846
0.22218769,89.8277807,9.55532885,0.0536093,100,0.01110564,0.02989723,129,8.79833989,234971.511,1.10615458,0.88558142,1.05811634,1.0830653,1.00842359,4.2213,3.6621,0.6539288,8.5373288,,0.22218769,89.8277807,0.03796786,0.00406058,0.00030375,129,8.79833989,234971.511,1.10615458,0.88558142,1.05811634,1.0830653,100,1.00842359,0.4448,2.0732,2.31147719,4.82947719
0.21770249,50.0592327,10.1771998,0.03983626,100,0.01560222,0.04956915,232,9.47136586,230728.59,0.99445391,1.18215806,0.83396258,0.90879805,0.89598372,4.0525,3.4834,0.89443531,8.43033531,,0.21770249,50.0592327,0.02228593,0.0042347,0.00033193,232,9.47136586,230728.59,0.99445391,1.18215806,0.83396258,0.90879805,100,0.89598372,0.448,2.6535,2.81395924,5.91545924
0.14990714,69.081769,7.06348276,0.04635879,100,0.01406212,0.00257809,168,8.3538517,341877.401,0.99391847,1.13469212,0.87357721,1.04830377,1.16657035,3.1839,2.7651,0.66649361,6.61549361,,0.14990714,69.081769,0.04832294,0.00325852,0.0002649,168,8.3538517,341877.401,0.99391847,1.13469212,0.87357721,1.04830377,100,1.16657035,0.4506,2.3212,2.05412836,4.82592836
0.21614103,89.7844887,9.16821814,0.01771539,100,0.01034774,0.02986299,130,10.0594495,233931.553,1.0333416,1.19117858,1.12985024,0.95228741,1.18250344,3.9602,3.4337,0.68323057,8.07713057,,0.21614103,89.7844887,0.02988141,0.00170885,0.00030811,130,10.0594495,233931.553,1.0333416,1.19117858,1.12985024,0.95228741,100,1.18250344,0.4491,2.0781,2.35447575,4.88167575
0.17206937,69.3265104,11.3834348,0.04706822,100,0.01816738,0.02134842,168,10.5185714,267241.085,1.09749808,0.95666811,0.9095047,1.13495491,0.8055414,3.5901,3.1069,0.7008724,7.3978724,,0.17206937,69.3265104,0.02086426,0.00402766,0.00023854,168,10.5185714,267241.085,1.09749808,0.95666811,0.9095047,1.13495491,100,0.8055414,0.4438,2.3104,2.21152468,4.96572468
0.20749861,60.9143162,13.4727435,0.0165107,100,0.01797219,0.02045781,191,8.51149561,361738.551,1.03866758,1.15869672,1.17680755,0.86288035,0.89004519,3.896,3.3907,0.98571871,8.27241871,,0.20749861,60.9143162,0.02968252,0.00556345,0.00038704,191,8.51149561,361738.551,1.03866758,1.15869672,1.17680755,0.86288035,100,0.89004519,0.4485,2.4447,3.00756011,5.90076011
0.09629341,73.8603449,12.036181,0.03053922,100,0.01736485,0.02933363,157,10.9991275,356216.371,1.02097058,0.91427796,0.95259314,1.15793569,0.92770488,2.6255,2.1936,0.6456288,5.4647288,,0.09629341,73.8603449,0.01071383,0.0019814,0.00032455,157,10.9991275,356216.371,1.02097058,0.91427796,0.95259314,1.15793569,100,0.92770488,0.4418,2.2407,1.80565302,4.48815302
0.14258273,65.6728363,9.25630331,0.02237636,100,0.01942629,0.01560843,177,8.7701679,205885.422,0.93501682,0.8859576,0.84609914,0.80178292,0.9063287,2.9835,2.581,0.67924615,6.24374615,,0.14258273,65.6728363,0.01290549,0.00289232,0.00032103,177,8.7701679,205885.422,0.93501682,0.8859576,0.84609914,0.80178292,100,0.9063287,0.4416,2.3585,2.04437438,4.84447438
0.17794242,69.9269247,12.17553,0.02533319,100,0.0141165,0.0028203,166,8.57343736,211964.881,0.82036624,1.01443083,0.85711498,1.12942874,0.9451946,3.2438,2.8563,0.66510772,6.76520772,,0.17794242,69.9269247,0.03686573,0.00395029,0.00029569,166,8.57343736,211964.881,0.82036624,1.01443083,0.85711498,1.12942874,100,0.9451946,0.4469,2.3048,2.15571345,4.90741345
0.2167419,73.6669827,14.2547374,0.01389818,100,0.01165592,0.04081675,158,8.15410645,327053.32,0.8333024,0.81522195,0.88594279,1.0993418,1.16946433,3.8059,3.2734,0.67201244,7.75131244,,0.2167419,73.6669827,0.04603708,0.00246902,0.00022747,158,8.15410645,327053.32,0.8333024,0.81522195,0.88594279,1.0993418,100,1.16946433,0.4447,2.259,2.31813894,5.02183894
0.12934244,68.0902147,8.96310282,0.03174006,100,0.01854349,0.0117405,171,8.86258259,230031.049,0.99741845,1.12692654,0.88867083,1.02763231,1.18615997,2.9198,2.5125,0.67595994,6.10825994,,0.12934244,68.0902147,0.00179547,0.00360709,0.0002444,171,8.86258259,230031.049,0.99741845,1.12692654,0.88867083,1.02763231,100,1.18615997,0.4444,2.322,1.99365393,4.76005393
0.1553344,66.2615013,7.14919806,0.03631238,100,0.01361768,0.02344111,175,8.35480297,314243.71,1.07451553,1.09851615,0.91525941,1.07379429,1.02420304,3.3538,2.8767,0.71997286,6.95047286,,0.1553344,66.2615013,0.04956892,0.00377177,0.00026062,175,8.35480297,314243.71,1.07451553,1.09851615,0.91525941,1.07379429,100,1.02420304,0.4501,2.362,2.19929619,5.01139619
0.21150116,51.6094923,7.94333315,0.052247,100,0.01731677,0.04740616,225,8.55268378,382717.121,0.99331374,1.10320551,0.96793938,1.06551025,1.10101602,4.0389,3.471,0.97674551,8.48664551,,0.21150116,51.6094923,0.01531942,0.00629174,0.00027977,225,8.55268378,382717.121,0.99331374,1.10320551,0.96793938,1.06551025,100,1.10101602,0.4457,2.6166,2.99062372,6.05292372
