Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Compression Efficiency,Transmission Length,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.12830115,54.3428183,11.9009938,0.02994364,100,0.01296424,0.04195316,225,9.03553147,314793.861,1.09714236,1.10285246,1.03560009,0.86272342,1.01431692,3.089,2.6162,0.93514917,6.64034917,,0.12830115,54.3428183,0.04468572,0.00411779,0.0003767,225,9.03553147,314793.861,1.09714236,1.10285246,1.03560009,0.86272342,1.01431692,100,0.4397,3.5321,2.59569785,6.56749785
0.06253155,56.8963528,11.6921153,0.03445711,100,0.01785266,0.03686526,215,9.04327576,279516.089,0.86227579,1.09705179,0.93420329,1.0733103,1.13551047,2.0351,1.6915,0.79080547,4.51740547,,0.06253155,56.8963528,0.01244752,0.00588087,0.00023731,215,9.04327576,279516.089,0.86227579,1.09705179,0.93420329,1.0733103,1.13551047,100,0.4354,3.4508,2.01130483,5.89750483
0.08820947,56.5002489,8.29208231,0.00550334,100,0.01850035,0.04830133,217,10.3216005,206932.294,0.92976098,1.14864895,0.96725359,1.16063402,1.10733306,2.3586,1.981,0.83500902,5.17460902,,0.08820947,56.5002489,0.02761962,0.00403358,0.00028679,217,10.3216005,206932.294,0.92976098,1.14864895,0.96725359,1.16063402,1.10733306,100,0.4383,3.4703,2.20386047,6.11246047
0.08500344,80.2818871,12.1119666,0.03373898,100,0.01583175,0.03596252,153,8.10925548,316950.619,0.90202408,0.88474052,0.95033631,1.18731358,0.93683121,2.3592,1.9806,0.58993066,4.92973066,,0.08500344,80.2818871,0.04766906,0.00222072,0.00033458,153,8.10925548,316950.619,0.90202408,0.88474052,0.95033631,1.18731358,0.93683121,100,0.4363,2.992,1.6411285,5.0694285
0.10914994,53.2324171,9.34457827,0.01137405,100,0.01868354,0.02837545,230,11.0484693,226659.381,1.02341018,0.93166621,0.9263073,0.85915649,0.9445524,2.695,2.3006,0.8630869,5.8586869,,0.10914994,53.2324171,0.03828443,0.00590846,0.00031714,230,11.0484693,226659.381,1.02341018,0.93166621,0.9263073,0.85915649,0.9445524,100,0.4359,3.563,2.34549237,6.34439237
0.14833139,71.2341022,10.1480594,0.02404201,100,0.01067047,0.00218669,172,10.3243052,296323.168,1.10420675,1.14293859,1.08150382,1.1765259,1.02020915,3.2313,2.8145,0.76578867,6.81158867,,0.14833139,71.2341022,0.03431473,0.00417578,0.0003365,172,10.3243052,296323.168,1.10420675,1.14293859,1.08150382,1.1765259,1.02020915,100,0.439,3.1423,2.29337988,5.87467988
0.14815562,82.3689127,11.8607278,0.02333397,100,0.0178127,0.03191421,149,9.75167246,219910.181,1.1774796,0.82873528,0.85726805,0.89977033,1.12990558,3.3557,2.8832,0.56524478,6.80414478,,0.14815562,82.3689127,0.0225092,0.00627458,0.00035278,149,9.75167246,219910.181,1.1774796,0.82873528,0.85726805,0.89977033,1.12990558,100,0.432,2.9497,1.82009925,5.20179925
0.09242445,50.2583694,8.99717093,0.00968443,100,0.01533129,0.04099962,243,8.32874467,203900.826,1.02622128,1.17445362,1.09428296,1.11621583,0.9374265,2.5236,2.1208,1.03642926,5.68082926,,0.09242445,50.2583694,0.01815154,0.00440863,0.00039929,243,8.32874467,203900.826,1.02622128,1.17445362,1.09428296,1.11621583,0.9374265,100,0.4375,3.6415,2.69177313,6.77077313
0.13187876,83.184638,7.77558947,0.01779607,100,0.01976777,0.01625496,147,11.2255337,328127.563,1.01831203,0.93582785,1.1472208,0.89622066,0.9020889,2.9585,2.5627,0.69732494,6.21852494,,0.13187876,83.184638,0.03393253,0.00418124,0.00023911,147,11.2255337,328127.563,1.01831203,0.93582785,1.1472208,0.89622066,0.9020889,100,0.4354,2.9371,2.06509426,5.43759426
0.1186077,62.7428722,12.9263911,0.00929112,100,0.01133428,0.04104774,195,10.0263704,332395.995,1.18679323,0.99810884,1.00720401,1.12579253,0.91565611,3.0492,2.5664,0.79407882,6.40967882,,0.1186077,62.7428722,0.04365455,0.00616158,0.00023174,195,10.0263704,332395.995,1.18679323,0.99810884,1.00720401,1.12579253,0.91565611,100,0.4378,3.3202,2.24573876,6.00373876
0.15580945,75.7748079,12.5320344,0.03977682,100,0.01615036,0.00481805,162,9.89504089,322637.212,1.19295335,1.08680623,0.96957865,0.90326822,1.04081428,3.4695,3.0252,0.67181152,7.16651152,,0.15580945,75.7748079,0.00661199,0.00561994,0.00022876,162,9.89504089,322637.212,1.19295335,1.08680623,0.96957865,0.90326822,1.04081428,100,0.4345,3.0523,2.09601266,5.58281266
0.07509098,83.3336067,12.6481223,0.03001236,100,0.02077277,0.03477142,147,8.78133018,340341.389,1.10972633,0.81749313,1.08450036,0.98755581,1.01371148,2.4817,2.0686,0.63433574,5.18463574,,0.07509098,83.3336067,0.03074115,0.00188158,0.00036704,147,8.78133018,340341.389,1.10972633,0.81749313,1.08450036,0.98755581,1.01371148,100,0.4329,2.9342,1.70359563,5.07069563
0.21599445,70.4299498,7.45574617,0.03336497,100,0.01017442,0.01284121,174,8.03772082,389022.624,1.06290259,0.97217333,1.12783279,0.88543937,0.87305925,4.0157,3.5355,0.83717191,8.38837191,,0.21599445,70.4299498,0.02988344,0.00514939,0.00027845,174,8.03772082,389022.624,1.06290259,0.97217333,1.12783279,0.88543937,0.87305925,100,0.4355,3.1555,2.71353277,6.30453277
0.14493763,50.3093815,12.6950793,0.05424254,100,0.01607894,0.03226434,243,8.86499865,361465.037,1.06765242,0.98971097,1.12985854,1.06544611,1.17829669,3.2945,2.8263,1.09427731,7.21507731,,0.14493763,50.3093815,0.00675555,0.00584531,0.00028467,243,8.86499865,361465.037,1.06765242,0.98971097,1.12985854,1.06544611,1.17829669,100,0.4328,3.6366,3.02335117,7.09275117
0.1532559,67.0109034,12.1302209,0.03469028,100,0.0103068,0.03436394,183,11.0555144,361500.108,0.89786191,1.15782273,0.99930258,1.08577611,0.97931697,3.1503,2.7081,0.76091052,6.61931052,,0.1532559,67.0109034,0.04747047,0.00232046,0.00039589,183,11.0555144,361500.108,0.89786191,1.15782273,0.99930258,1.08577611,0.97931697,100,0.4411,3.2318,2.29200543,5.96490543
0.21653329,69.9568176,12.7952895,0.03883897,100,0.01953949,0.01438289,175,10.9528518,364065.278,1.12578144,0.89413249,1.0801682,0.92379448,1.00025647,4.1151,3.6371,0.82210377,8.57430377,,0.21653329,69.9568176,0.00770303,0.0063841,0.00038226,175,10.9528518,364065.278,1.12578144,0.89413249,1.0801682,0.92379448,1.00025647,100,0.4313,3.1546,2.66406278,6.24996278
0.1499101,64.3238211,14.7717671,0.02739227,100,0.0156579,0.04146184,190,9.9966517,207293.785,0.96948657,1.00378859,1.17888546,0.89458606,1.19984624,3.1679,2.7166,0.90705179,6.79155179,,0.1499101,64.3238211,0.00984371,0.00490122,0.00023663,190,9.9966517,207293.785,0.96948657,1.00378859,1.17888546,0.89458606,1.19984624,100,0.4334,3.2693,2.61820709,6.32090709
0.14655458,70.9453487,7.24709272,0.02684059,100,0.0185612,0.03610552,173,8.6713424,360385.764,1.08565149,1.10114343,0.89927211,0.8460726,1.17082617,3.2677,2.8038,0.66729719,6.73879719,,0.14655458,70.9453487,0.04073443,0.00570899,0.00039752,173,8.6713424,360385.764,1.08565149,1.10114343,0.89927211,0.8460726,1.17082617,100,0.4392,3.1531,2.04340342,5.63570342
0.0789862,79.4951677,8.60450602,0.010589,100,0.01512233,0.04473107,154,9.12752666,361010.587,1.14513497,1.08299572,1.02280703,1.01819246,1.14092147,2.5463,2.1131,0.62923859,5.28863859,,0.0789862,79.4951677,0.03883025,0.00450192,0.00035096,154,9.12752666,361010.587,1.14513497,1.08299572,1.02280703,1.01819246,1.14092147,100,0.4386,2.9989,1.71613622,5.15363622
0.06543791,68.7022209,10.2941413,0.02168673,100,0.01568662,0.04814214,178,9.79477451,265990.46,0.92887878,0.84089515,0.97171617,1.05364277,1.03788178,2.1326,1.7651,0.6835298,4.5812298,,0.06543791,68.7022209,0.00988044,0.00333571,0.00028002,178,9.79477451,265990.46,0.92887878,0.84089515,0.97171617,1.05364277,1.03788178,100,0.4306,3.1771,1.78230233,5.39000233
0.08594504,57.3467207,14.2353711,0.02934576,100,0.01126948,0.01902261,213,10.1545724,309015.262,0.98161864,0.90000956,1.09237099,0.94768417,1.1810827,2.4323,2.0518,0.90591847,5.39001847,,0.08594504,57.3467207,0.01647299,0.00619999,0.00028074,213,10.1545724,309015.262,0.98161864,0.90000956,1.09237099,0.94768417,1.1810827,100,0.4325,3.4374,2.38461775,6.25451775
0.2153482,79.7874928,11.5004001,0.02393587,100,0.01535967,0.02479347,154,10.6921789,209138.644,0.96090765,1.17205465,0.9964994,1.02450793,1.06218989,3.8563,3.3967,0.6884041,7.9414041,,0.2153482,79.7874928,0.04603602,0.00470967,0.00031317,154,10.6921789,209138.644,0.96090765,1.17205465,0.9964994,1.02450793,1.06218989,100,0.4411,3.0025,2.35599395,5.79959395
0.19289781,69.7705698,8.02910852,0.01764387,100,0.01398418,0.03742676,176,10.8961362,223805.368,1.11895223,1.10978615,0.89770918,0.92766569,1.17738559,3.7889,3.2799,0.69848808,7.76728808,,0.19289781,69.7705698,0.01914005,0.00176508,0.00030635,176,10.8961362,223805.368,1.11895223,1.10978615,0.89770918,0.92766569,1.17738559,100,0.4365,3.1663,2.28446155,5.88726155
0.15064762,86.2690353,13.1251464,0.03048435,100,0.01344123,0.00606041,142,9.02418802,290159.905,0.85476055,1.05055454,0.98082395,0.91206162,0.97365773,3.0029,2.6337,0.60139301,6.23799301,,0.15064762,86.2690353,0.01619477,0.00223095,0.000286,142,9.02418802,290159.905,0.85476055,1.05055454,0.98082395,0.91206162,0.97365773,100,0.4351,2.8874,1.91574031,5.23824031
0.11532486,85.1041174,12.4832768,0.05384944,100,0.01485731,0.02550741,144,8.20435414,248386.276,1.1741035,1.03642218,1.14153156,0.82500713,0.87165143,3.0274,2.5769,0.66799532,6.27229532,,0.11532486,85.1041174,0.0288841,0.006484,0.0002435,144,8.20435414,248386.276,1.1741035,1.03642218,1.14153156,0.82500713,0.87165143,100,0.4365,2.911,1.94916384,5.29666384
0.19086438,50.0975323,13.4979701,0.0462852,100,0.01147483,0.00500346,244,10.4899106,390829.146,1.19478807,1.09834306,1.13384509,1.06383803,0.82758315,3.906,3.426,1.12181543,8.45381543,,0.19086438,50.0975323,0.02493328,0.00547936,0.00031511,244,10.4899106,390829.146,1.19478807,1.09834306,1.13384509,1.06383803,0.82758315,100,0.437,3.6508,3.2677879,7.3555879
0.14129443,67.5050783,12.6032472,0.02868206,100,0.01932642,0.01778648,181,8.5370266,230646.169,0.93474336,1.09190495,0.86287622,1.09759424,1.19671714,2.9923,2.6039,0.67247489,6.26867489,,0.14129443,67.5050783,0.04905174,0.00598574,0.00029011,181,8.5370266,230646.169,0.93474336,1.09190495,0.86287622,1.09759424,1.19671714,100,0.4401,3.2183,2.03219665,5.69059665
0.19616144,57.4814796,8.39377356,0.0085668,100,0.01170223,0.02535204,213,9.22380722,233741.581,1.12041893,1.07213409,1.06042123,0.84026196,0.96090462,3.786,3.2968,0.94164125,8.02444125,,0.19616144,57.4814796,0.04614553,0.00543935,0.00031651,213,9.22380722,233741.581,1.12041893,1.07213409,1.06042123,0.84026196,0.96090462,100,0.4394,3.4503,2.87112791,6.76082791
0.18318139,86.3264799,10.2772031,0.0256836,100,0.01556639,0.03447825,142,8.7794929,307731.044,0.85299582,0.89486239,1.08085938,1.06307838,0.88268526,3.4173,2.9744,0.66808275,7.05978275,,0.18318139,86.3264799,0.03614293,0.00506651,0.00032324,142,8.7794929,307731.044,0.85299582,0.89486239,1.08085938,1.06307838,0.88268526,100,0.435,2.8951,2.19507004,5.52517004
0.08530527,73.2621861,10.4077716,0.02355168,100,0.01482905,0.04236391,167,9.8425648,291687.739,0.86990995,1.03215711,1.05486388,1.13339884,0.84845126,2.2999,1.929,0.70041996,4.92931996,,0.08530527,73.2621861,0.00802726,0.0023251,0.00032748,167,9.8425648,291687.739,0.86990995,1.03215711,1.05486388,1.13339884,0.84845126,100,0.4337,3.0913,1.89871331,5.42371331
0.06188603,75.491662,8.65114069,0.01418695,100,0.01213001,0.01947378,162,8.51650648,340419.71,1.03918805,1.08931305,0.93842535,0.86762655,1.16317394,2.2056,1.8327,0.60292979,4.64122979,,0.06188603,75.491662,0.0399203,0.00571468,0.00024588,162,8.51650648,340419.71,1.03918805,1.08931305,0.93842535,0.86762655,1.16317394,100,0.4389,3.0653,1.59437874,5.09857874
0.22613463,65.2887726,14.3304915,0.01567527,100,0.02054042,0.04493452,188,9.54197195,347028.458,0.82409611,1.01090724,1.0946877,0.98570473,0.85919278,3.9061,3.4103,0.88777864,8.20417864,,0.22613463,65.2887726,0.03731035,0.00580544,0.00027847,188,9.54197195,347028.458,0.82409611,1.01090724,1.0946877,0.98570473,0.85919278,100,0.4371,3.2657,2.84540716,6.54820716
0.17355273,82.869277,14.5038686,0.05478476,100,0.01233863,0.03557526,148,9.55410981,397498.786,1.15560031,0.86341612,1.14609661,1.15467136,0.98156698,3.7581,3.2264,0.71666557,7.70116557,,0.17355273,82.869277,0.01276854,0.00553582,0.00038392,148,9.55410981,397498.786,1.15560031,0.86341612,1.14609661,1.15467136,0.98156698,100,0.4314,2.9375,2.27889158,5.64779158
0.16852928,58.7931728,12.5227733,0.03930464,100,0.01976657,0.04095638,208,8.2437938,301069.891,1.05014048,1.18189523,1.13436046,1.10877631,0.91248953,3.5291,3.04,0.96759321,7.53669321,,0.16852928,58.7931728,0.02974717,0.00282892,0.000215,208,8.2437938,301069.891,1.05014048,1.18189523,1.13436046,1.10877631,0.91248953,100,0.4391,3.4079,2.80711613,6.65411613
0.15878881,89.6482897,10.6220078,0.01729819,100,0.01342278,0.03098038,137,9.49150944,290137.708,0.810216,1.1682214,1.12572374,0.83366106,1.09726379,3.055,2.6492,0.65293148,6.35713148,,0.15878881,89.6482897,0.02330382,0.00217768,0.00033294,137,9.49150944,290137.708,0.810216,1.1682214,1.12572374,0.83366106,1.09726379,100,0.438,2.8472,2.06922835,5.35442835
0.13987874,80.7651329,12.2907691,0.05295724,100,0.01169848,0.02592846,152,9.39264705,233438.504,0.94528427,0.92839744,1.09905305,1.10210087,0.8343425,3.0418,2.6233,0.69001194,6.35511194,,0.13987874,80.7651329,0.01684499,0.00344875,0.00036946,152,9.39264705,233438.504,0.94528427,0.92839744,1.09905305,1.10210087,0.8343425,100,0.433,2.9723,2.08730497,5.49260497
0.16438321,79.7129774,10.1749921,0.01124568,100,0.0194128,0.01001671,154,9.74295096,356263.721,0.85047164,0.83641932,1.05423546,0.9488095,1.09192941,3.1256,2.7554,0.69377,6.57477,,0.16438321,79.7129774,0.04123309,0.0037552,0.00025514,154,9.74295096,356263.721,0.85047164,0.83641932,1.05423546,0.9488095,1.09192941,100,0.4346,2.998,2.17297341,5.60557341
0.20305105,74.3272114,7.26094389,0.00601966,100,0.0125535,0.01281553,165,8.00287497,311456.072,0.98059683,0.81220586,0.9783895,1.17180636,0.81364329,3.6855,3.2496,0.71146066,7.64656066,,0.20305105,74.3272114,0.00585034,0.00624785,0.00028305,165,8.00287497,311456.072,0.98059683,0.81220586,0.9783895,1.17180636,0.81364329,100,0.4296,3.0746,2.36944433,5.87364433
0.10752525,79.01793,9.09006739,0.02881169,100,0.01277944,0.02012609,155,10.8095941,294936.883,1.15700688,0.80109093,0.80738859,1.0478462,0.87574451,2.8599,2.4326,0.53453563,5.82703563,,0.10752525,79.01793,0.02846354,0.00207551,0.00022619,155,10.8095941,294936.883,1.15700688,0.80109093,0.80738859,1.0478462,0.87574451,100,0.4323,3.0003,1.59569289,5.02829289
0.13686152,63.1097794,14.755075,0.03796641,100,0.01209096,0.02515757,194,10.1554224,349514.687,0.94472561,1.04237812,1.02019696,1.14941132,1.15842412,3.0115,2.5881,0.8089003,6.4085003,,0.13686152,63.1097794,0.02798336,0.00336382,0.00037765,194,10.1554224,349514.687,0.94472561,1.04237812,1.02019696,1.14941132,1.15842412,100,0.4365,3.3056,2.34034722,6.08244722
0.1725234,84.9630499,12.4272923,0.05031541,100,0.01682453,0.00409898,144,8.40138745,250725.067,0.9374145,0.81445792,1.0035181,0.85076625,1.09365537,3.376,2.9876,0.63453498,6.99813498,,0.1725234,84.9630499,0.04246188,0.00466293,0.00023212,144,8.40138745,250725.067,0.9374145,0.81445792,1.0035181,0.85076625,1.09365537,100,0.4344,2.9142,2.07305896,5.42165896
0.20904147,85.6260204,11.1652522,0.04007859,100,0.02087783,0.00442914,143,9.14471066,218451.75,1.0876462,0.84398744,0.8242557,0.81057494,0.95210783,3.9279,3.503,0.5661136,7.9970136,,0.20904147,85.6260204,0.00292221,0.00591393,0.00037764,143,9.14471066,218451.75,1.0876462,0.84398744,0.8242557,0.81057494,0.95210783,100,0.4298,2.8911,2.04298076,5.36388076
0.16002404,85.7685518,14.7545381,0.01217958,100,0.01782157,0.00755886,143,10.8089439,348078.954,1.1199904,1.06663258,0.94728708,0.81858041,0.83162391,3.3939,2.962,0.59607485,6.95197485,,0.16002404,85.7685518,0.00886381,0.00558396,0.00021617,143,10.8089439,348078.954,1.1199904,1.06663258,0.94728708,0.81858041,0.83162391,100,0.4344,2.8946,1.93740182,5.26640182
0.121707,59.6469307,13.3288779,0.02966274,100,0.01030429,0.02364873,205,10.0755128,304924.977,0.96441231,1.12687271,0.93604913,1.09384701,0.80975792,2.8264,2.4171,0.78371805,6.02721805,,0.121707,59.6469307,0.00753745,0.00342017,0.00038185,205,10.0755128,304924.977,0.96441231,1.12687271,0.93604913,1.09384701,0.80975792,100,0.4353,3.3777,2.22433587,6.03733587
0.06873016,89.8499632,14.5224881,0.0373992,100,0.01090636,0.00669658,136,9.52541537,275707.042,0.84748359,1.10436785,1.07343674,0.82206504,1.02287767,2.0724,1.7464,0.57689748,4.39569748,,0.06873016,89.8499632,0.04533333,0.0054723,0.00037569,136,9.52541537,275707.042,0.84748359,1.10436785,1.07343674,0.82206504,1.02287767,100,0.4399,2.8478,1.56917342,4.85687342
0.2093277,56.5763187,9.90366697,0.03676951,100,0.02034942,0.02323815,216,11.1098282,220787.394,1.17890577,0.8543884,0.94051375,1.01941798,0.93432848,4.0647,3.5741,0.88266039,8.52146039,,0.2093277,56.5763187,0.01787636,0.00603418,0.00038537,216,11.1098282,220787.394,1.17890577,0.8543884,0.94051375,1.01941798,0.93432848,100,0.4319,3.4586,2.76142478,6.65192478
0.20962015,85.1931238,14.4396386,0.02851028,100,0.01571763,0.04225477,144,8.51836767,320950.639,0.87084622,0.84980729,1.0905364,0.91051214,1.15415981,3.7951,3.2956,0.6949378,7.7856378,,0.20962015,85.1931238,0.01367212,0.00395382,0.00030901,144,8.51836767,320950.639,0.87084622,0.84980729,1.0905364,0.91051214,1.15415981,100,0.4312,2.903,2.35186103,5.68606103
0.12919545,65.8258057,14.7426467,0.05341245,100,0.01709677,0.04913191,186,9.36375806,362462.342,0.82758656,1.11215465,0.85578923,1.10786889,0.87291424,2.8632,2.4336,0.67498198,5.97178198,,0.12919545,65.8258057,0.0063974,0.00636233,0.00025149,186,9.36375806,362462.342,0.82758656,1.11215465,0.85578923,1.10786889,0.87291424,100,0.4349,3.2393,1.9962596,5.6704596
0.17266656,88.7291861,7.84729815,0.02305859,100,0.01778767,0.02276216,138,10.1516558,254158.866,1.04298358,0.91923506,1.02473354,0.98047931,0.87197912,3.4565,3.0184,0.6222065,7.0971065,,0.17266656,88.7291861,0.01517897,0.00287159,0.00021231,138,10.1516558,254158.866,1.04298358,0.91923506,1.02473354,0.98047931,0.87197912,100,0.4326,2.8515,2.04177622,5.32587622
0.14439314,89.1898251,10.2691569,0.04528675,100,0.01700001,0.01313659,137,11.05438,320318.472,1.04324274,0.87680719,1.02696834,0.89892142,0.97300055,3.1788,2.7657,0.60449208,6.54899208,,0.14439314,89.1898251,0.00245449,0.00489064,0.0003335,137,11.05438,320318.472,1.04324274,0.87680719,1.02696834,0.89892142,0.97300055,100,0.4303,2.8385,1.90192349,5.17072349
0.2160548,85.7096148,7.0945878,0.01156842,100,0.01168295,0.03001802,143,8.75729885,263063.657,1.11250405,1.04182599,1.16350374,0.94453981,0.88886001,4.0255,3.5087,0.72718196,8.26138196,,0.2160548,85.7096148,0.01625908,0.00591086,0.0003265,143,8.75729885,263063.657,1.11250405,1.04182599,1.16350374,0.94453981,0.88886001,100,0.4349,2.8974,2.4637489,5.7960489
0.06926341,85.220623,12.85185,0.02598799,100,0.01589857,0.00454021,144,8.49662311,338044.751,1.03874054,0.88474739,0.91984696,0.97018788,1.13871338,2.3018,1.9334,0.53505564,4.77025564,,0.06926341,85.220623,0.01803147,0.00300984,0.00034664,144,8.49662311,338044.751,1.03874054,0.88474739,0.91984696,0.97018788,1.13871338,100,0.4324,2.9045,1.45881329,4.79571329
0.14790194,59.0811872,9.91344118,0.01801134,100,0.01389473,0.04882647,207,8.85735488,337154.758,0.81746917,0.97839549,0.89940071,1.0000325,1.18959253,2.9859,2.5499,0.78221743,6.31801743,,0.14790194,59.0811872,0.02528348,0.00502407,0.00023408,207,8.85735488,337154.758,0.81746917,0.97839549,0.89940071,1.0000325,1.18959253,100,0.435,3.3986,2.31289318,6.14649318
0.12737743,83.6032581,12.1796908,0.0437309,100,0.01978322,0.02597162,147,8.95014327,222025.454,1.05077429,0.80089223,0.81467414,1.0559212,0.88706934,2.9989,2.58,0.52663076,6.10553076,,0.12737743,83.6032581,0.03472642,0.00204034,0.0002899,147,8.95014327,222025.454,1.05077429,0.80089223,0.81467414,1.0559212,0.88706934,100,0.4331,2.9357,1.64401925,5.01281925
0.12047544,68.8609934,7.79360437,0.04277491,100,0.01247973,0.00298093,178,10.2357961,302054.727,0.87914357,1.14014962,0.87380629,1.19781187,0.93748233,2.6828,2.3345,0.65133914,5.66863914,,0.12047544,68.8609934,0.0366984,0.00645586,0.00020604,178,10.2357961,302054.727,0.87914357,1.14014962,0.87380629,1.19781187,0.93748233,100,0.4393,3.1907,1.91900362,5.54900362
0.15200363,69.5306015,8.63695669,0.03056809,100,0.01231175,0.03550987,176,9.91619775,300715.172,0.98361645,0.88742435,1.19990201,1.06576493,1.10422566,3.2057,2.755,0.85601773,6.81671773,,0.15200363,69.5306015,0.00298606,0.00345723,0.00021797,176,9.91619775,300715.172,0.98361645,0.88742435,1.19990201,1.06576493,1.10422566,100,0.4305,3.1594,2.51410824,6.10400824
0.10691189,61.5114355,12.357636,0.01813148,100,0.01845069,0.04849841,199,10.8603837,303893.936,0.89574504,0.90743506,0.82068043,1.11099803,0.88060071,2.5891,2.1861,0.68241813,5.45761813,,0.10691189,61.5114355,0.03638464,0.00516804,0.00039872,199,10.8603837,303893.936,0.89574504,0.90743506,0.82068043,1.11099803,0.88060071,100,0.4352,3.3454,1.92237109,5.70297109
0.18907647,78.0783367,12.6782374,0.0141088,100,0.01307453,0.00104355,157,9.28452046,234013.808,1.1528676,0.97254198,1.06593585,1.00350325,1.10173018,3.7163,3.2762,0.72155157,7.71405157,,0.18907647,78.0783367,0.0495901,0.0055153,0.00026306,157,9.28452046,234013.808,1.1528676,0.97254198,1.06593585,1.00350325,1.10173018,100,0.4381,3.0278,2.34255947,5.80845947
0.10043578,89.3152285,11.7359071,0.02620689,100,0.02091706,0.04610395,137,10.6545429,343685.567,0.93619447,1.04848912,1.11031122,0.80372674,1.05803459,2.5762,2.1728,0.62070122,5.36970122,,0.10043578,89.3152285,0.01926695,0.00366461,0.00030066,137,10.6545429,343685.567,0.93619447,1.04848912,1.11031122,0.80372674,1.05803459,100,0.4354,2.8454,1.77107059,5.05187059
0.12266515,58.5799599,14.2034354,0.04173769,100,0.01761022,0.01588024,209,9.53019683,272641.575,1.12920647,1.11920898,1.09888406,0.98581097,0.97277138,3.0324,2.6056,0.91835458,6.55635458,,0.12266515,58.5799599,0.01138566,0.00587403,0.0003068,209,9.53019683,272641.575,1.12920647,1.11920898,1.09888406,0.98581097,0.97277138,100,0.4356,3.4084,2.53590226,6.37990226
0.18607824,59.7503996,8.94160128,0.02944928,100,0.01097557,0.02596497,205,9.31923823,261700.618,0.83386588,1.03818972,1.19306488,1.09989936,1.00613649,3.399,2.9741,0.99510136,7.36820136,,0.18607824,59.7503996,0.01917338,0.00321676,0.00022955,205,9.31923823,261700.618,0.83386588,1.03818972,1.19306488,1.09989936,1.00613649,100,0.4352,3.3816,2.95931372,6.77611372
0.19294241,69.0017796,9.93276548,0.01733353,100,0.01717131,0.03460579,177,9.16053889,367514.002,1.08213987,1.19390485,0.97430816,0.96100352,0.84842837,3.7877,3.2844,0.75335774,7.82545774,,0.19294241,69.0017796,0.01027161,0.00542256,0.00030211,177,9.16053889,367514.002,1.08213987,1.19390485,0.97430816,0.96100352,0.84842837,100,0.4368,3.1725,2.41642176,6.02572176
0.14489578,54.8652887,14.2457147,0.01359777,100,0.0193509,0.02767565,223,8.404848,371842.897,1.18033643,0.87680542,0.94313574,1.15193288,0.86477458,3.3508,2.8729,0.87216796,7.09586796,,0.14489578,54.8652887,0.00394471,0.00588788,0.00027902,223,8.404848,371842.897,1.18033643,0.87680542,0.94313574,1.15193288,0.86477458,100,0.4305,3.5014,2.49931752,6.43121752
0.19665324,80.3179169,8.78175497,0.05048801,100,0.01023979,0.0131938,153,8.6119602,329116.929,0.82375278,0.93537471,1.1509728,0.92778695,1.05392087,3.5497,3.1379,0.74995418,7.43755418,,0.19665324,80.3179169,0.01143293,0.00370476,0.00024506,153,8.6119602,329116.929,0.82375278,0.93537471,1.1509728,0.92778695,1.05392087,100,0.4324,2.9787,2.44005281,5.85115281
0.12068908,60.6535482,7.55205584,0.04315126,100,0.01378627,0.0014913,202,10.8330397,346024.024,0.81913638,1.00874541,0.90229626,0.90950992,0.98358266,2.6234,2.2897,0.75102398,5.66412398,,0.12068908,60.6535482,0.02779374,0.00335853,0.00031555,202,10.8330397,346024.024,0.81913638,1.00874541,0.90229626,0.90950992,0.98358266,100,0.4358,3.3634,2.13799063,5.93719063
0.09008365,70.8853054,7.23624372,0.01822443,100,0.01679279,0.01236489,173,10.1968509,236881.506,0.95245829,0.9233793,1.16459575,0.85400794,1.16485922,2.3837,2.0365,0.79046195,5.21066195,,0.09008365,70.8853054,0.03082514,0.00514416,0.00039678,173,10.1968509,236881.506,0.95245829,0.9233793,1.16459575,0.85400794,1.16485922,100,0.4348,3.1477,2.12866711,5.71116711
0.13922167,66.429143,14.7722459,0.02933718,100,0.01918408,0.01581274,184,11.0686449,348538.435,0.83949914,1.14130948,1.02364702,0.88832872,0.82821014,2.8814,2.5112,0.78125728,6.17385728,,0.13922167,66.429143,0.00391477,0.00535146,0.00022538,184,11.0686449,348538.435,0.83949914,1.14130948,1.02364702,0.88832872,0.82821014,100,0.4351,3.2231,2.27858959,5.93678959
0.12452942,50.8186913,14.7273841,0.03921651,100,0.01831814,0.01919615,241,8.70045269,298559.201,0.89674759,0.84744499,0.82159791,1.09540379,1.16349442,2.8005,2.4175,0.82395904,6.04195904,,0.12452942,50.8186913,0.01190862,0.00246897,0.00035531,241,8.70045269,298559.201,0.89674759,0.84744499,0.82159791,1.09540379,1.16349442,100,0.431,3.6234,2.29817334,6.35257334
