Liquid Truck,,,,,,,,,,,,,,,,,,,,Pipelines,,,,,,,,,,,,,,,,,
Electricity Cost,Utilization,Fuel Price,Liquid Leakage,Transmission Length,Liquid Station Leakage,Liquid Transmission Leakge,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Station Capital Cost,Pipeline Capital Cost,Liquefaction Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost,,Electricity Cost,Utilization,Pipe Leakage,Pipe Station Leakage,Pipe Trans Leakage,Stations,Fuel Economy,Cab Cost,Liquifaction Cap Cost,Compressor/ Liquifaction Cost,Pipeline Station Capital Cost,Pipeline Capital Cost,Transmission Length,Compression Efficiency,Transmission Cost,Distribution Cost,Station Cost,Final Cost
0.2150702,81.9075584,11.0740638,0.02998189,100,0.01203799,0.02349681,13,8.17210796,366796.505,1.03732376,1.17571647,1.18678346,1.14984715,1.17830155,4.8128,4.1003,0.76689482,9.67999482,,0.2150702,81.9075584,0.03080401,0.00554104,0.00039943,13,8.17210796,366796.505,1.03732376,1.17571647,1.18678346,1.14984715,100,1.17830155,2.3343,3.0309,2.55023897,7.91543897
0.17568459,72.2042799,14.3989606,0.02600379,100,0.01994198,0.01270668,14,11.1430723,383402.24,1.04232802,1.19678767,1.16531792,1.03899963,1.05772684,4.3401,3.6939,0.82700348,8.86100348,,0.17568459,72.2042799,0.04384082,0.00432713,0.00033062,14,11.1430723,383402.24,1.04232802,1.19678767,1.16531792,1.03899963,100,1.05772684,2.3366,3.1371,2.52174109,7.99544109
0.21732515,80.9701252,9.2439456,0.04707324,100,0.01807142,0.04224405,13,8.89509223,334474.719,0.95967245,0.9234165,0.8994451,1.04457705,1.03887675,4.7714,4.0551,0.63337559,9.45987559,,0.21732515,80.9701252,0.04178817,0.00461856,0.00034541,13,8.89509223,334474.719,0.95967245,0.9234165,0.8994451,1.04457705,100,1.03887675,2.3291,3.0284,2.22976297,7.58726297
0.06579501,51.4433146,11.8535867,0.02778916,100,0.01066134,0.03675581,20,11.1001084,280388.391,1.02398534,1.06109307,0.84456968,0.88474042,1.06441791,3.0454,2.453,0.79478508,6.29318508,,0.06579501,51.4433146,0.03149295,0.00256101,0.00034217,20,11.1001084,280388.391,1.02398534,1.06109307,0.84456968,0.88474042,100,1.06441791,2.3313,3.6839,2.03069204,8.04589204
0.13852881,81.151619,8.39872122,0.01253134,100,0.02092889,0.01328123,13,8.05707567,362779.915,1.00732174,0.82802722,0.94293714,1.1421283,0.83719761,3.816,3.2145,0.61288202,7.64338202,,0.13852881,81.151619,0.01005528,0.00290201,0.00028625,13,8.05707567,362779.915,1.00732174,0.82802722,0.94293714,1.1421283,100,0.83719761,2.3223,3.0194,1.88535372,7.22705372
0.18583773,81.0334539,11.5037999,0.05338529,100,0.02094294,0.01394874,13,9.73053708,215388,1.1541244,0.95026572,1.0382822,1.01991146,1.01809537,4.6848,4.0087,0.68866111,9.38216111,,0.18583773,81.0334539,0.04395108,0.00263857,0.00031651,13,9.73053708,215388,1.1541244,0.95026572,1.0382822,1.01991146,100,1.01809537,2.3301,3.029,2.23547461,7.59457461
0.22781874,54.0902233,9.05548048,0.01529355,100,0.01072424,0.00441101,19,9.84310467,200674.498,0.96149721,1.1208719,1.09828982,1.07441008,1.162937,4.6614,4.0496,1.03904885,9.75004885,,0.22781874,54.0902233,0.04898663,0.00258366,0.00026199,19,9.84310467,200674.498,0.96149721,1.1208719,1.09828982,1.07441008,100,1.162937,2.3353,3.6035,3.2064512,9.1452512
0.12661534,57.3199129,7.04247141,0.00562116,100,0.01523216,0.03661205,18,10.490596,365976.751,0.84229112,0.81066792,0.98236856,0.91177347,0.96097114,3.3813,2.8167,0.85298323,7.05098323,,0.12661534,57.3199129,0.02292899,0.0035013,0.00038753,18,10.490596,365976.751,0.84229112,0.81066792,0.98236856,0.91177347,100,0.96097114,2.3236,3.5046,2.39346592,8.22166592
0.1262173,80.6819344,10.1766257,0.00782264,100,0.01264454,0.00673003,13,8.99857719,262941.182,1.00850258,0.81803939,1.19223657,1.1362222,1.03740838,3.6374,3.0502,0.73142542,7.41902542,,0.1262173,80.6819344,0.02490588,0.0022605,0.00023706,13,8.99857719,262941.182,1.00850258,0.81803939,1.19223657,1.1362222,100,1.03740838,2.324,3.0223,2.13112824,7.47742824
0.14448711,86.8432188,10.0452847,0.01139803,100,0.01908666,0.01738973,12,9.38906207,223988.14,0.8124845,1.04530261,0.94281998,0.93735282,0.88252275,3.4767,2.9523,0.57986116,7.00886116,,0.14448711,86.8432188,0.04091883,0.0046579,0.00029321,12,9.38906207,223988.14,0.8124845,1.04530261,0.94281998,0.93735282,100,0.88252275,2.3322,2.9232,1.83936828,7.09476828
0.06460034,65.4555607,12.5448718,0.04282553,100,0.01871573,0.01348821,16,9.47611773,339557.993,1.08346968,0.88913419,1.19096389,0.80400507,1.16981585,3.1598,2.56,0.85627696,6.57607696,,0.06460034,65.4555607,0.03406346,0.00555919,0.00022219,16,9.47611773,339557.993,1.08346968,0.88913419,1.19096389,0.80400507,100,1.16981585,2.3271,3.3253,2.18192627,7.83432627
0.08558767,85.7142115,10.345736,0.01465816,100,0.01381706,0.01922751,12,10.6591262,229888.475,0.89690671,1.13256333,1.15945578,1.15219152,1.02574337,2.9791,2.4527,0.65533436,6.08713436,,0.08558767,85.7142115,0.04930042,0.00340925,0.00032249,12,10.6591262,229888.475,0.89690671,1.13256333,1.15945578,1.15219152,100,1.02574337,2.3356,2.9259,1.80643166,7.06793166
0.06416596,60.9477234,8.13824606,0.02247201,100,0.01031824,0.01319819,17,9.93245237,355073.273,1.11410847,1.12602642,0.99386144,0.95458977,0.91350415,3.1838,2.5803,0.77601723,6.54011723,,0.06416596,60.9477234,0.00987093,0.00216107,0.00024628,17,9.93245237,355073.273,1.11410847,1.12602642,0.99386144,0.95458977,100,0.91350415,2.3302,3.4164,1.99459144,7.74119144
0.22254582,68.9890432,10.4101338,0.03185356,100,0.02087752,0.00960728,15,9.28026834,257151.878,1.12971301,1.14498427,0.88967342,0.95909717,1.09339178,5.0029,4.3268,0.72168037,10.0513804,,0.22254582,68.9890432,0.03070063,0.0028734,0.00031218,15,9.28026834,257151.878,1.12971301,1.14498427,0.88967342,0.95909717,100,1.09339178,2.3335,3.2323,2.43755988,8.00335988
0.19940332,82.0778561,11.5050883,0.01011352,100,0.01645262,0.04399468,13,10.4752837,377980.673,0.96445704,1.11160181,1.12727199,0.98394797,0.92220862,4.49,3.787,0.73038947,9.00738947,,0.19940332,82.0778561,0.02838536,0.00282717,0.00037825,13,10.4752837,377980.673,0.96445704,1.11160181,1.12727199,0.98394797,100,0.92220862,2.3323,3.0286,2.39199086,7.75289086
0.09370323,50.044179,13.7125993,0.01991479,100,0.01300637,0.01903141,20,8.35013256,346635.282,0.9407618,0.96799023,1.15219851,0.87689302,1.1542424,3.2173,2.6357,1.08660122,6.93960122,,0.09370323,50.044179,0.01660282,0.00201062,0.00029381,20,8.35013256,346635.282,0.9407618,0.96799023,1.15219851,0.87689302,100,1.1542424,2.3269,3.6789,2.81385451,8.81965451
0.22356131,50.5232048,13.139051,0.0545019,100,0.02075517,0.01524382,20,10.060166,280094.159,0.87863159,0.88851173,1.13824143,0.82594197,1.10630524,4.6315,4.0239,1.14543858,9.80083858,,0.22356131,50.5232048,0.0380437,0.00362322,0.00039897,20,10.060166,280094.159,0.87863159,0.88851173,1.13824143,0.82594197,100,1.10630524,2.3276,3.6829,3.41272115,9.42322115
0.10483321,69.951396,7.11006594,0.00671964,100,0.01511678,0.01775717,15,10.106402,290953.434,0.84936461,0.81864665,1.17083473,0.80916793,1.04933527,3.1034,2.586,0.81076423,6.50016423,,0.10483321,69.951396,0.01920614,0.00604835,0.00039052,15,10.106402,290953.434,0.84936461,0.81864665,1.17083473,0.80916793,100,1.04933527,2.3233,3.2246,2.23507044,7.78297044
0.08661735,69.0938282,14.8540988,0.02650812,100,0.01426354,0.03140259,15,8.13738005,245923.007,0.82457647,0.92792318,0.8882688,1.0710747,1.08906062,2.9176,2.3742,0.64063246,5.93243246,,0.08661735,69.0938282,0.04264716,0.00414464,0.00032306,15,8.13738005,245923.007,0.82457647,0.92792318,0.8882688,1.0710747,100,1.08906062,2.3293,3.2314,1.76264851,7.32334851
0.11335946,76.8527842,9.21727991,0.03406195,100,0.02093731,0.04978106,13,11.1986737,268853.891,1.05803609,1.06440957,0.91821394,0.8130264,1.09822605,3.6802,3.0321,0.61564558,7.32794558,,0.11335946,76.8527842,0.02453494,0.00450621,0.00036391,13,11.1986737,268853.891,1.05803609,1.06440957,0.91821394,0.8130264,100,1.09822605,2.3305,3.0272,1.79933261,7.15703261
0.15574612,66.1075974,11.1595092,0.01834103,100,0.01793238,0.04212815,16,10.5488081,332046.807,1.13781414,0.99826877,1.14705625,1.18523972,1.16288197,4.3182,3.5965,0.87010771,8.78480771,,0.15574612,66.1075974,0.00259558,0.00294151,0.00037082,16,10.5488081,332046.807,1.13781414,0.99826877,1.14705625,1.18523972,100,1.16288197,2.3259,3.3197,2.54456426,8.19016426
0.09507484,55.3357458,8.78179979,0.0131203,100,0.0114026,0.03607326,19,9.01033406,329592.025,0.946244,0.94187567,0.95954609,1.16783855,0.90523603,3.2273,2.6422,0.84346394,6.71296394,,0.09507484,55.3357458,0.04679815,0.00322102,0.00021094,19,9.01033406,329592.025,0.946244,0.94187567,0.95954609,1.16783855,100,0.90523603,2.3302,3.6002,2.25964078,8.19004078
0.11828831,89.7651958,12.634872,0.00526614,100,0.01989897,0.04363724,12,9.074809,276490.462,0.86519518,1.13399675,1.08625903,1.02847121,0.94556715,3.3381,2.7587,0.61593923,6.71273923,,0.11828831,89.7651958,0.04237181,0.00374363,0.00039009,12,9.074809,276490.462,0.86519518,1.13399675,1.08625903,1.02847121,100,0.94556715,2.3347,2.9248,1.82717994,7.08667994
0.17336009,85.8079958,9.05899668,0.04242679,100,0.01979396,0.03106192,12,8.83043327,327306.02,1.06415925,0.97553227,1.19636927,0.94399011,1.06570213,4.4074,3.7222,0.72487158,8.85447158,,0.17336009,85.8079958,0.04799863,0.00477179,0.0002108,12,8.83043327,327306.02,1.06415925,0.97553227,1.19636927,0.94399011,100,1.06570213,2.3313,2.9232,2.28489602,7.53939602
0.13721941,52.5251198,7.30508947,0.01982435,100,0.0144988,0.04731553,20,9.43109329,358099.186,1.0086483,1.10432098,1.07323556,0.87369397,0.93655465,3.8662,3.2011,1.00105214,8.06835214,,0.13721941,52.5251198,0.03327607,0.00368546,0.00032813,20,9.43109329,358099.186,1.0086483,1.10432098,1.07323556,0.87369397,100,0.93655465,2.3327,3.6853,2.77644104,8.79444104
0.18090257,53.8725615,10.1870542,0.0383358,100,0.01263,0.00136758,19,8.07556071,305391.872,0.82640586,1.09650729,0.91029968,1.07163246,0.97222688,3.9669,3.4178,0.87531068,8.26001068,,0.18090257,53.8725615,0.01679258,0.00450471,0.00022178,19,8.07556071,305391.872,0.82640586,1.09650729,0.91029968,1.07163246,100,0.97222688,2.3303,3.5961,2.64770163,8.57410163
0.17911837,85.4786777,12.0153766,0.03855069,100,0.01103127,0.01157704,12,9.11559794,305913.508,1.06893034,1.18197095,1.16479735,1.12547343,0.97317355,4.4325,3.7657,0.70880158,8.90700158,,0.17911837,85.4786777,0.02141037,0.00193116,0.00035347,12,9.11559794,305913.508,1.06893034,1.18197095,1.16479735,1.12547343,100,0.97317355,2.3332,2.921,2.27639438,7.53059438
0.11391506,89.7027826,9.56196833,0.02799272,100,0.01530726,0.00878756,12,8.5617198,330878.389,1.10581098,0.86131928,0.90678167,1.10943258,1.12092845,3.7357,3.1092,0.52838244,7.37328244,,0.11391506,89.7027826,0.01059888,0.00215815,0.00022814,12,8.5617198,330878.389,1.10581098,0.86131928,0.90678167,1.10943258,100,1.12092845,2.3233,2.9127,1.6086485,6.8446485
0.06463645,62.7249908,13.8062606,0.03119308,100,0.01227523,0.03097345,16,10.1053615,258544.266,0.88937626,1.01194179,0.90095906,0.93876565,1.18689358,2.7777,2.2375,0.69576699,5.71096699,,0.06463645,62.7249908,0.03091282,0.00469959,0.00022784,16,10.1053615,258544.266,0.88937626,1.01194179,0.90095906,0.93876565,100,1.18689358,2.3299,3.3265,1.80976754,7.46616754
0.11885447,57.4173117,12.2125478,0.05480268,100,0.02049086,0.01353027,18,9.22620301,378802.192,0.92715487,0.97062743,0.9588377,0.91332309,1.11769063,3.5239,2.9487,0.83492541,7.30752541,,0.11885447,57.4173117,0.01395847,0.00508769,0.00033701,18,9.22620301,378802.192,0.92715487,0.97062743,0.9588377,0.91332309,100,1.11769063,2.3266,3.5056,2.31573433,8.14793433
0.07146591,55.7459927,9.28858137,0.02243109,100,0.01775467,0.04755354,18,8.60339921,373547.614,0.99964914,0.98024423,1.19868846,0.9376673,1.0595751,3.0981,2.4947,1.00776353,6.60056353,,0.07146591,55.7459927,0.02644205,0.00268928,0.00032796,18,8.60339921,373547.614,0.99964914,0.98024423,1.19868846,0.9376673,100,1.0595751,2.3285,3.5081,2.54637526,8.38297526
0.1816406,54.4551134,11.1754136,0.04639937,100,0.02025506,0.03269967,19,9.8994669,266582.716,1.06092095,0.88798153,0.95081835,0.80525224,0.98441284,4.4972,3.8076,0.90505804,9.20985804,,0.1816406,54.4551134,0.00514377,0.00389107,0.00022521,19,9.8994669,266582.716,1.06092095,0.88798153,0.95081835,0.80525224,100,0.98441284,2.3233,3.59,2.70360359,8.61690359
0.21980877,77.7814293,14.0184913,0.01609467,100,0.01875434,0.01547252,13,9.43557765,286800.015,1.0594902,0.88265464,1.14565644,0.83416569,0.97971909,4.8333,4.1544,0.78751024,9.77521024,,0.21980877,77.7814293,0.03491158,0.00250345,0.0003175,13,9.43557765,286800.015,1.0594902,0.88265464,1.14565644,0.83416569,100,0.97971909,2.327,3.0257,2.59281374,7.94551374
0.19937489,80.9504652,9.86999941,0.04511371,100,0.01897396,0.01702958,13,9.12700706,238397.205,0.91704574,0.95857203,0.92215233,1.04193389,0.9652601,4.3817,3.773,0.63583563,8.79053563,,0.19937489,80.9504652,0.035018,0.00203324,0.00023621,13,9.12700706,238397.205,0.91704574,0.95857203,0.92215233,1.04193389,100,0.9652601,2.3291,3.027,2.16276004,7.51886004
0.11034559,78.2038593,9.87245512,0.03188293,100,0.01808531,0.02885141,13,10.6974901,221873.248,0.80246878,1.09346502,0.89398704,1.14688876,1.09871714,3.1154,2.5961,0.58983579,6.30133579,,0.11034559,78.2038593,0.03447417,0.00647501,0.00026892,13,10.6974901,221873.248,0.80246878,1.09346502,0.89398704,1.14688876,100,1.09871714,2.3326,3.0304,1.73620481,7.09920481
0.09455917,79.1079569,14.4735513,0.05094265,100,0.01596207,0.03386808,13,9.64123316,399555.719,1.13866887,1.02797997,0.81109648,0.98359754,1.03291309,3.6741,2.996,0.53054386,7.20064386,,0.09455917,79.1079569,0.02414456,0.00347132,0.00032691,13,9.64123316,399555.719,1.13866887,1.02797997,0.81109648,0.98359754,100,1.03291309,2.3295,3.0262,1.53703656,6.89273656
0.16470415,66.8936539,14.4222503,0.05458284,100,0.01960068,0.02088645,15,9.6513315,349409.401,1.07973232,1.03423297,1.05400739,1.01985505,1.08710148,4.363,3.686,0.80956462,8.85856462,,0.16470415,66.8936539,0.00275624,0.00329156,0.00023531,15,9.6513315,349409.401,1.07973232,1.03423297,1.05400739,1.01985505,100,1.08710148,2.3269,3.2243,2.43337835,7.98457835
0.1418144,62.5774908,12.2961278,0.02701791,100,0.01286495,0.0214119,16,11.0833439,200876.129,1.09588313,1.16092703,1.09848576,1.1627383,0.89481809,4.0139,3.3664,0.87005607,8.25035607,,0.1418144,62.5774908,0.01314645,0.00627964,0.0002646,16,11.0833439,200876.129,1.09588313,1.16092703,1.09848576,1.1627383,100,0.89481809,2.3316,3.3255,2.50834799,8.16544799
0.1884283,88.6139965,8.30996656,0.04578805,100,0.02046115,0.01420843,12,9.4727731,396495.879,1.00375643,0.94253175,0.98799777,0.94122374,1.19079497,4.4542,3.8156,0.6160626,8.8858626,,0.1884283,88.6139965,0.02634219,0.00302039,0.00027234,12,9.4727731,396495.879,1.00375643,0.94253175,0.98799777,0.94122374,100,1.19079497,2.3275,2.9177,2.08128451,7.32648451
0.14709946,55.8292818,8.15560007,0.01757471,100,0.01279985,0.04519075,18,10.3752022,373059.118,0.87948442,0.86002553,1.15148325,1.05286691,0.89943702,3.7327,3.1063,1.00779386,7.84679386,,0.14709946,55.8292818,0.03331559,0.0022747,0.00027377,18,10.3752022,373059.118,0.87948442,0.86002553,1.15148325,1.05286691,100,0.89943702,2.3262,3.5076,2.83402778,8.66782778
0.18644661,87.3858833,8.62300634,0.01811756,100,0.01715068,0.04049211,12,9.8478379,306040.394,1.1920948,0.94070022,0.80394158,1.16204464,0.98736107,4.7597,3.9997,0.53288498,9.29228498,,0.18644661,87.3858833,0.03050881,0.00613346,0.00031007,12,9.8478379,306040.394,1.1920948,0.94070022,0.80394158,1.16204464,100,0.98736107,2.328,2.9192,1.8882045,7.1354045
0.19942985,83.5288572,14.7526517,0.02842055,100,0.01124633,0.02780174,12,9.74120975,311063.182,0.99472175,1.18452837,0.86733017,0.93725975,1.04249742,4.5471,3.8531,0.58777743,8.98797743,,0.19942985,83.5288572,0.03847224,0.00184018,0.00033302,12,9.74120975,311063.182,0.99472175,1.18452837,0.86733017,0.93725975,100,1.04249742,2.3355,2.9247,2.0624162,7.3226162
0.20104119,60.8631229,8.26908445,0.02193453,100,0.01424207,0.02331553,17,8.61977541,346145.976,1.11112928,1.00459287,1.04927535,1.01500819,1.0422539,4.752,4.0421,0.89269913,9.68679913,,0.20104119,60.8631229,0.01120967,0.00253244,0.00027485,17,8.61977541,346145.976,1.11112928,1.00459287,1.04927535,1.01500819,100,1.0422539,2.3272,3.4147,2.76397431,8.50587431
0.10509646,89.9120569,13.0457788,0.01990394,100,0.01168687,0.02989374,12,8.58018255,308479.631,0.95504727,0.96907914,0.81709585,1.07770879,0.87324245,3.3724,2.7698,0.47948558,6.62168558,,0.10509646,89.9120569,0.04507434,0.00235198,0.00032193,12,8.58018255,308479.631,0.95504727,0.96907914,0.81709585,1.07770879,100,0.87324245,2.3307,2.9222,1.46572031,6.71862031
0.19231641,64.7073364,13.3512282,0.04456502,100,0.01391264,0.01626947,16,11.0859367,269485.962,0.91981983,1.03232982,0.90463872,1.13319542,1.06506817,4.3153,3.6938,0.74892312,8.75802312,,0.19231641,64.7073364,0.03430944,0.00537367,0.0002612,16,11.0859367,269485.962,0.91981983,1.03232982,0.90463872,1.13319542,100,1.06506817,2.3309,3.3278,2.40479286,8.06349286
0.22438432,68.1600332,10.6262898,0.01238316,100,0.01099751,0.00440174,15,9.78722558,241907.585,1.17586627,1.14246199,0.88942776,0.98327167,1.1006809,5.0416,4.3419,0.72253843,10.1060384,,0.22438432,68.1600332,0.03957691,0.00580314,0.00021794,15,9.78722558,241907.585,1.17586627,1.14246199,0.88942776,0.98327167,100,1.1006809,2.3346,3.2349,2.46981284,8.03931284
0.13116766,66.9629574,10.5427775,0.02201671,100,0.0192098,0.01231675,15,9.54464943,322679.007,1.01345453,1.01304681,0.87762446,0.96882803,0.96578925,3.7486,3.1498,0.68076923,7.57916923,,0.13116766,66.9629574,0.00206831,0.00449319,0.00035369,15,9.54464943,322679.007,1.01345453,1.01304681,0.87762446,0.96882803,100,0.96578925,2.3263,3.2241,2.01117035,7.56157035
0.14079136,79.774251,14.0933061,0.05419499,100,0.02058847,0.00403126,13,9.92560787,305328.977,0.96828713,1.14635174,1.03430147,1.17902162,0.89983718,3.8235,3.2427,0.67075129,7.73695129,,0.14079136,79.774251,0.04504142,0.00402894,0.00034319,13,9.92560787,305328.977,0.96828713,1.14635174,1.03430147,1.17902162,100,0.89983718,2.3354,3.0332,2.0311785,7.3997785
0.13475009,52.4322319,8.4623847,0.0131977,100,0.01806673,0.01040165,20,11.2920928,305664.074,0.8673996,0.89564521,1.19652848,0.81201832,0.8110431,3.477,2.9456,1.10240736,7.52500736,,0.13475009,52.4322319,0.01987637,0.00263173,0.00029878,20,11.2920928,305664.074,0.8673996,0.89564521,1.19652848,0.81201832,100,0.8110431,2.3254,3.6786,2.99409914,8.99809914
0.09274714,83.9514875,11.428761,0.0521235,100,0.01329476,0.00899267,12,10.6486375,394483.554,1.03287139,1.05406382,0.90677071,1.07479751,0.91800134,3.407,2.8044,0.54756777,6.75896777,,0.09274714,83.9514875,0.00399514,0.0035318,0.00026144,12,10.6486375,394483.554,1.03287139,1.05406382,0.90677071,1.07479751,100,0.91800134,2.3276,2.9153,1.57763831,6.82053831
0.13444736,57.0502186,9.04901457,0.03663518,100,0.01406796,0.04530926,18,9.6691725,281075.442,1.18084936,0.95754201,1.1040998,1.10951922,0.88034632,4.1692,3.4459,0.94801574,8.56311574,,0.13444736,57.0502186,0.04023795,0.00485968,0.00022674,18,9.6691725,281075.442,1.18084936,0.95754201,1.1040998,1.10951922,100,0.88034632,2.3297,3.5114,2.65231691,8.49341691
0.06783162,56.9588327,12.3724008,0.01436877,100,0.01601685,0.01198562,18,10.5715367,341243.875,0.85338368,0.98930428,0.8107173,0.93395383,1.18097904,2.7291,2.2204,0.70177049,5.65127049,,0.06783162,56.9588327,0.01654055,0.00350636,0.00032493,18,10.5715367,341243.875,0.85338368,0.98930428,0.8107173,0.93395383,100,1.18097904,2.3275,3.5062,1.81949962,7.65319962
0.09634041,52.2597885,12.9369445,0.01969429,100,0.01596501,0.03377487,20,10.3583959,333617.699,0.92057629,1.07341983,1.05129056,1.08347428,1.02235615,3.2086,2.6308,0.96745677,6.80685677,,0.09634041,52.2597885,0.00900601,0.00440216,0.00022349,20,10.3583959,333617.699,0.92057629,1.07341983,1.05129056,1.08347428,100,1.02235615,2.3287,3.6794,2.5453506,8.5534506
0.1294939,81.5086889,10.7967839,0.00601562,100,0.01811122,0.0174334,13,8.1933167,397990.31,0.99054179,1.0449198,1.1426012,1.14211071,1.09934156,3.6989,3.0877,0.70531112,7.49191112,,0.1294939,81.5086889,0.00271471,0.00386444,0.00027124,13,8.1933167,397990.31,0.99054179,1.0449198,1.1426012,1.14211071,100,1.09934156,2.3272,3.0221,2.07609254,7.42539254
0.11417619,79.3866253,10.8307643,0.01029677,100,0.01894203,0.02484335,13,10.930747,379440.749,0.86468096,0.88397691,0.99100604,1.05016768,0.91112044,3.2872,2.7347,0.63525008,6.65715008,,0.11417619,79.3866253,0.02386652,0.00326395,0.00035249,13,10.930747,379440.749,0.86468096,0.88397691,0.99100604,1.05016768,100,0.91112044,2.3256,3.0235,1.85109697,7.20019697
0.10627097,86.1337709,13.0822816,0.01700241,100,0.01453108,0.00396728,12,9.06865273,371986.043,1.07576661,0.90164769,1.13521051,1.17590387,1.17467582,3.5951,2.9768,0.65255597,7.22445597,,0.10627097,86.1337709,0.01409861,0.00486003,0.00027018,12,9.06865273,371986.043,1.07576661,0.90164769,1.13521051,1.17590387,100,1.17467582,2.3248,2.9147,1.87746851,7.11696851
0.2048364,74.014225,8.88037634,0.05113977,100,0.01063141,0.02147849,14,8.44256103,225514.805,0.84634209,0.86467712,1.17185464,0.83877423,0.80232766,4.3322,3.7181,0.82107564,8.87137564,,0.2048364,74.014225,0.01507285,0.00525451,0.00032663,14,8.44256103,225514.805,0.84634209,0.86467712,1.17185464,0.83877423,100,0.80232766,2.324,3.1249,2.63703488,8.08593488
0.17350645,74.5621061,12.4920774,0.04258976,100,0.01871691,0.04616095,14,10.0297592,209752.071,1.10493217,1.14686587,0.90141144,1.07173469,0.80583436,4.4933,3.7649,0.65496303,8.91316303,,0.17350645,74.5621061,0.01867655,0.00311433,0.00022068,14,10.0297592,209752.071,1.10493217,1.14686587,0.90141144,1.07173469,100,0.80583436,2.3319,3.1303,2.11073922,7.57293922
0.14630629,60.3588963,8.05599546,0.01641457,100,0.01287938,0.01042244,17,11.2824002,279005.396,1.09756651,1.09449995,1.03189788,1.11010935,1.18955691,4.0409,3.4112,0.85618624,8.30828624,,0.14630629,60.3588963,0.02643011,0.00541301,0.00023006,17,11.2824002,279005.396,1.09756651,1.09449995,1.03189788,1.11010935,100,1.18955691,2.3315,3.4202,2.48691536,8.23861536
0.11756935,85.0920343,13.5471673,0.02632932,100,0.01223714,0.00751482,12,8.05826445,231442.201,0.8321156,1.0933429,1.17789831,0.99452016,0.99518535,3.2417,2.712,0.68513946,6.63883946,,0.11756935,85.0920343,0.04094555,0.00324072,0.00029761,12,8.05826445,231442.201,0.8321156,1.0933429,1.17789831,0.99452016,100,0.99518535,2.3335,2.9238,1.99580158,7.25310158
0.20814334,75.6447601,9.52314901,0.01102534,100,0.01626171,0.00430499,14,11.0679279,306648.362,0.89293919,0.92469051,0.99240041,1.17537911,0.96052792,4.3306,3.758,0.71410082,8.80270082,,0.20814334,75.6447601,0.01852954,0.00463329,0.00029013,14,11.0679279,306648.362,0.89293919,0.92469051,0.99240041,1.17537911,100,0.96052792,2.326,3.1266,2.38528868,7.83788868
0.17257285,79.9672079,10.40136,0.01553247,100,0.01817873,0.02969045,13,10.007086,215218.055,0.8633472,1.09798796,1.1689436,0.9064429,1.15486257,3.919,3.3328,0.75492749,8.00672749,,0.17257285,79.9672079,0.02027469,0.00186977,0.00034872,13,10.007086,215218.055,0.8633472,1.09798796,1.1689436,0.9064429,100,1.15486257,2.3308,3.0264,2.34472821,7.70192821
0.22444607,64.4787502,14.0176768,0.03230791,100,0.01634925,0.04700306,16,9.79278443,244124.854,0.8933732,1.14750955,1.15158,0.91493018,0.85335104,4.6896,3.9773,0.92910935,9.59600935,,0.22444607,64.4787502,0.02723291,0.0062889,0.0002992,16,9.79278443,244124.854,0.8933732,1.14750955,1.15158,0.91493018,100,0.85335104,2.3331,3.3284,2.94633099,8.60783099
0.19959299,84.7515917,7.21627665,0.02923915,100,0.01228784,0.00499492,12,9.17230549,331624.067,1.05036035,0.98060086,0.89014788,1.13570116,0.81301544,4.5841,3.9421,0.59266037,9.11886037,,0.19959299,84.7515917,0.0245145,0.00647423,0.00034148,12,9.17230549,331624.067,1.05036035,0.98060086,0.89014788,1.13570116,100,0.81301544,2.3283,2.9188,2.08358616,7.33068616
0.06932274,63.2256126,7.22073126,0.04424847,100,0.01972361,0.03524998,16,10.4234614,255436.337,1.18985977,1.06498344,0.87835755,1.19699986,1.01277726,3.3949,2.7564,0.68352971,6.83482971,,0.06932274,63.2256126,0.04040684,0.00445805,0.00028656,16,10.4234614,255436.337,1.18985977,1.06498344,0.87835755,1.19699986,100,1.01277726,2.3326,3.3296,1.78589226,7.44809226
0.09838746,57.704463,8.53635073,0.03868652,100,0.01286044,0.04111518,18,10.3150434,327962.482,0.98434157,0.94262202,0.81218987,1.04525878,1.02005899,3.3742,2.7633,0.70873416,6.84623416,,0.09838746,57.704463,0.03485631,0.00259403,0.00025996,18,10.3150434,327962.482,0.98434157,0.94262202,0.81218987,1.04525878,100,1.02005899,2.3286,3.5094,1.95244956,7.79044956
0.17486017,74.382906,11.1337771,0.01420238,100,0.01974275,0.0424949,14,8.34617712,242279.589,1.04721823,0.85765417,0.90610709,1.19646609,1.04644816,4.338,3.6447,0.66036357,8.64306357,,0.17486017,74.382906,0.03390724,0.00214865,0.00024028,14,8.34617712,242279.589,1.04721823,0.85765417,0.90610709,1.19646609,100,1.04644816,2.3262,3.1282,2.12455494,7.57895494
0.09161433,89.1554117,11.6638284,0.01027779,100,0.01938291,0.00710242,12,7.93333445,362668.359,0.98968053,0.9858825,0.8045764,1.00159528,1.05492389,3.262,2.6863,0.47360838,6.42190838,,0.09161433,89.1554117,0.03694168,0.00386132,0.0002517,12,7.93333445,362668.359,0.98968053,0.9858825,0.8045764,1.00159528,100,1.05492389,2.3301,2.921,1.39544626,6.64654626
