City,Mode,Output,Variable,Pearson_r,Spearman_r,SRC,PRCC,abs_Pearson_r,abs_Spearman_r,abs_SRC,abs_PRCC
New Haven,Liquid Truck,Total Cost,Transmission Length,,,1.1102230246251565e-16,,,,1.1102230246251565e-16,
New Haven,Liquid Truck,Total Cost,Liquid Station Leakage,,,2.8189256484623115e-18,,,,2.8189256484623115e-18,
New Haven,Liquid Truck,Total Cost,Liquid Transmission Leakge,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total Cost,Liquid Capital Cost,,,4.035739577255473e-43,,,,4.035739577255473e-43,
New Haven,Liquid Truck,Total Cost,Compressor Liquid Cost,,,3.587324068671532e-43,,,,3.587324068671532e-43,
New Haven,Liquid Truck,Total Cost,Station Capital Cost,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total Cost,Pipeline Capital Cost,,,4.9784122222889134e-60,,,,4.9784122222889134e-60,
New Haven,Liquid Truck,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total GHG Cost,Electricity's CI,0.9999846340886824,0.9999838932782484,1.0000168076724847,0.9999958656610574,0.9999846340886824,0.9999838932782484,1.0000168076724847,0.9999958656610574
New Haven,Liquid Truck,Total GHG Cost,Stations,0.020213641598934583,0.02026827380483602,-0.00011100723308366,-0.0005158739856546547,0.020213641598934583,0.02026827380483602,0.00011100723308366,0.0005158739856546547
New Haven,Liquid Truck,Total GHG Cost,Utilization,-0.01784398788187802,-0.017687645671738375,-0.000125280363314495,-4.925118484783421e-05,0.01784398788187802,0.017687645671738375,0.000125280363314495,4.925118484783421e-05
New Haven,Liquid Truck,Total GHG Cost,Fuel Economy,0.012114929056793717,0.01224655464818868,-0.001480257104698042,-0.4587469996648966,0.012114929056793717,0.01224655464818868,0.001480257104698042,0.4587469996648966
New Haven,Liquid Truck,Total GHG Cost,Fuel Price,0.009923408939356983,0.00986385216162201,-1.1069412126372398e-05,-0.0008255668005854146,0.009923408939356983,0.00986385216162201,1.1069412126372398e-05,0.0008255668005854146
New Haven,Liquid Truck,Total GHG Cost,Cab Cost,-0.007867410842284053,-0.007906535331581983,5.469793049959622e-06,0.0010858677551594744,0.007867410842284053,0.007906535331581983,5.469793049959622e-06,0.0010858677551594744
New Haven,Liquid Truck,Total GHG Cost,Hydrogen Fuel's CI,0.002138457072083363,0.0022197219296318424,0.004651928851093334,0.8502040583040567,0.002138457072083363,0.0022197219296318424,0.004651928851093334,0.8502040583040567
New Haven,Liquid Truck,Total GHG Cost,Electricity Cost,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total GHG Cost,Liquid Leakage,,,1.6653345369377348e-16,,,,1.6653345369377348e-16,
New Haven,Liquid Truck,Total GHG Cost,Transmission Length,,,2.220446049250313e-16,,,,2.220446049250313e-16,
New Haven,Liquid Truck,Total GHG Cost,Liquid Station Leakage,,,-5.551115123125783e-17,,,,5.551115123125783e-17,
New Haven,Liquid Truck,Total GHG Cost,Liquid Transmission Leakge,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total GHG Cost,Liquid Capital Cost,,,-9.327042578545982e-42,,,,9.327042578545982e-42,
New Haven,Liquid Truck,Total GHG Cost,Compressor Liquid Cost,,,-5.739718509874451e-42,,,,5.739718509874451e-42,
New Haven,Liquid Truck,Total GHG Cost,Station Capital Cost,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total GHG Cost,Pipeline Capital Cost,,,-7.965459555662261e-59,,,,7.965459555662261e-59,
New Haven,Liquid Truck,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Liquid Truck,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Stations,0.32727291567779543,0.33011133142689913,0.1920372882759159,0.051475518079001255,0.32727291567779543,0.33011133142689913,0.1920372882759159,0.051475518079001255
New Haven,Pipeline,Total Cost,Utilization,-0.32670086811136856,-0.32655577430537247,-0.13677156443255686,0.005821511150655755,0.32670086811136856,0.32655577430537247,0.13677156443255686,0.005821511150655755
New Haven,Pipeline,Total Cost,Hydrogen Fuel's CI,-0.004788812523154059,-0.004758734502801834,-0.0049638571729510444,-0.004973627413197612,0.004788812523154059,0.004758734502801834,0.0049638571729510444,0.004973627413197612
New Haven,Pipeline,Total Cost,Fuel Economy,-0.0038034585803763026,-0.004328428482240437,-0.004593800603073055,-0.005269990998280141,0.0038034585803763026,0.004328428482240437,0.004593800603073055,0.005269990998280141
New Haven,Pipeline,Total Cost,Electricity's CI,0.0014544890023901922,0.0014805811581628796,-0.0048207116905394495,-0.005577092167252458,0.0014544890023901922,0.0014805811581628796,0.0048207116905394495,0.005577092167252458
New Haven,Pipeline,Total Cost,Cab Cost,-0.001178553582482248,-0.0010926426744264088,-0.0008982581420106543,-0.0007396153599391454,0.001178553582482248,0.0010926426744264088,0.0008982581420106543,0.0007396153599391454
New Haven,Pipeline,Total Cost,Pipeline CC,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Pipeline Capital Cost,,,-2.7755575615628914e-17,,,,2.7755575615628914e-17,
New Haven,Pipeline,Total Cost,Electricity Cost,,,-8.326672684688674e-17,,,,8.326672684688674e-17,
New Haven,Pipeline,Total Cost,Pipe Leakage,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Pipe Station Leakage,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Pipe Trans Leakage,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Liquefaction Capital Cost,,,-8.758115402030107e-46,,,,8.758115402030107e-46,
New Haven,Pipeline,Total Cost,Compressor Capital Cost,,,-7.006492321624085e-46,,,,7.006492321624085e-46,
New Haven,Pipeline,Total Cost,Station Capital Cost,,,-3.111507638930571e-61,,,,3.111507638930571e-61,
New Haven,Pipeline,Total Cost,Pipeline Capital Cost_1,,,1.166815364598964e-61,,,,1.166815364598964e-61,
New Haven,Pipeline,Total Cost,Transmission Length,,,6.908934844075556e-77,,,,6.908934844075556e-77,
New Haven,Pipeline,Total Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Pipeline,Total Cost,Compression Efficiency,,,0.0,,,,0.0,
New Haven,Pipeline,Total GHG Cost,Electricity's CI,0.9979125062127651,0.99807295569198,0.997795734226166,0.9980917298351805,0.9979125062127651,0.99807295569198,0.997795734226166,0.9980917298351805
New Haven,Pipeline,Total GHG Cost,Stations,0.02677737211278461,0.026680488775193474,0.0024670941610718663,0.007559051336687606,0.02677737211278461,0.026680488775193474,0.0024670941610718663,0.007559051336687606
New Haven,Pipeline,Total GHG Cost,Utilization,-0.02442541980883749,-0.024095996303253063,-0.00419572009873276,-0.006148304743472746,0.02442541980883749,0.024095996303253063,0.00419572009873276,0.006148304743472746
New Haven,Pipeline,Total GHG Cost,Fuel Economy,0.013520672691637583,0.01369915128202657,-0.00011084765354261649,-0.0011472083695742165,0.013520672691637583,0.01369915128202657,0.00011084765354261649,0.0011472083695742165
New Haven,Pipeline,Total GHG Cost,Cab Cost,-0.007312439296895964,-0.00743329750425631,0.000603095134301871,0.008422246721088612,0.007312439296895964,0.00743329750425631,0.000603095134301871,0.008422246721088612
New Haven,Pipeline,Total GHG Cost,Hydrogen Fuel's CI,-0.0018969583032973072,-0.0017559213385792867,0.0006203017226974515,0.010932685321159914,0.0018969583032973072,0.0017559213385792867,0.0006203017226974515,0.010932685321159914
New Haven,Pipeline,Total GHG Cost,Pipeline CC,,,0.0,,,,0.0,
New Haven,Pipeline,Total GHG Cost,Pipeline Capital Cost,,,-1.6653345369377348e-16,,,,1.6653345369377348e-16,
New Haven,Pipeline,Total GHG Cost,Electricity Cost,,,4.163336342344337e-17,,,,4.163336342344337e-17,
New Haven,Pipeline,Total GHG Cost,Pipe Leakage,,,0.0,,,,0.0,
New Haven,Pipeline,Total GHG Cost,Pipe Station Leakage,,,0.0,,,,0.0,
New Haven,Pipeline,Total GHG Cost,Pipe Trans Leakage,,,2.7755575615628914e-17,,,,2.7755575615628914e-17,
New Haven,Pipeline,Total GHG Cost,Liquefaction Capital Cost,,,1.1210387714598537e-43,,,,1.1210387714598537e-43,
New Haven,Pipeline,Total GHG Cost,Compressor Capital Cost,,,8.96831017167883e-44,,,,8.96831017167883e-44,
New Haven,Pipeline,Total GHG Cost,Station Capital Cost,,,1.9913648889155653e-59,,,,1.9913648889155653e-59,
New Haven,Pipeline,Total GHG Cost,Pipeline Capital Cost_1,,,-1.2446030555722283e-59,,,,1.2446030555722283e-59,
New Haven,Pipeline,Total GHG Cost,Transmission Length,,,-4.421718300208356e-75,,,,4.421718300208356e-75,
New Haven,Pipeline,Total GHG Cost,Liquefaction Efficiency,,,0.0,,,,0.0,
New Haven,Pipeline,Total GHG Cost,Compression Efficiency,,,0.0,,,,0.0,
