City Name,Delivery Type,Station Size,Leakage Level,Market Penetration Rate,Distribution Leakage,Transmission Leakage,Station Leakage Rates,Distribution Cost,Transmission Cost,Station Cost,H2 Deivery (Market Rate),Total Costs,Transmission Length
"Fresno, CA",Liquid,3000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,2.9659,0.6246,"29,664.62",3.5905,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,2.9673,0.6304,"31,642.26",3.5977,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,2.9423,0.6355,"33,619.90",3.5779,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,2.9166,0.6013,"35,597.54",3.518,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,2.8956,0.6074,"37,575.18",3.5031,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,2.8952,0.6129,"39,552.82",3.5082,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,2.8762,0.6179,"41,530.47",3.4942,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,2.8562,0.6225,"43,508.11",3.4787,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,2.8584,0.5963,"45,485.75",3.4547,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,2.84,0.6013,"47,463.39",3.4414,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,2.8248,0.606,"49,441.03",3.4308,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,2.8251,0.6103,"51,418.67",3.4354,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,2.8109,0.6142,"53,396.31",3.4252,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,2.7957,0.6179,"55,373.95",3.4137,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,2.7979,0.5973,"57,351.59",3.3952,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.7837,0.6013,"59,329.24",3.3851,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.7718,0.6051,"61,306.88",3.3769,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.7739,0.6086,"63,284.52",3.3825,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.7612,0.6119,"65,262.16",3.3731,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.7504,0.615,"67,239.80",3.3654,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.7387,0.598,"69,217.44",3.3367,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.7409,0.6013,"71,195.08",3.3423,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.7298,0.6045,"73,172.72",3.3343,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.7205,0.6074,"75,150.37",3.328,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.7213,0.6103,"77,128.01",3.3316,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.7124,0.5955,"79,105.65",3.3079,100
"Fresno, CA",Liquid,3000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.7026,0.5985,"81,083.29",3.3011,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,9.7679,20.6166,2.2536,"1,977.64",32.6381,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,6.303,10.4509,1.9084,"3,955.28",18.6623,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,5.3157,7.0704,2.0235,"5,932.92",14.4096,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,4.4621,5.3622,1.9084,"7,910.56",11.7326,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,4.0728,4.3508,1.9774,"9,888.21",10.401,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,3.6529,3.6635,1.9084,"11,865.85",9.2248,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,3.4357,3.1741,1.9577,"13,843.49",8.5676,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,3.1731,2.8143,1.9084,"15,821.13",7.8958,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,3.0296,2.5262,1.9468,"17,798.77",7.5026,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.8495,2.2965,1.9084,"19,776.41",7.0544,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,2.7472,2.1154,1.9398,"21,754.05",6.8023,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,2.6138,1.957,1.9084,"23,731.69",6.4792,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,2.5294,1.8232,1.935,"25,709.34",6.2875,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,2.4231,1.7089,1.9084,"27,686.98",6.0404,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,2.3602,1.6101,1.9314,"29,664.62",5.9017,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,2.2747,1.5373,1.9084,"31,642.26",5.7204,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,2.2236,1.4585,1.9287,"33,619.90",5.6108,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,2.1529,1.3885,1.9084,"35,597.54",5.4498,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,2.089,1.326,1.8902,"37,575.18",5.3052,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,2.0508,1.2699,1.9084,"39,552.82",5.2291,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.9965,1.2191,1.892,"41,530.47",5.1076,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.9639,1.1732,1.9084,"43,508.11",5.0455,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.917,1.1314,1.8934,"45,485.75",4.9417,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.8819,1.0931,1.9084,"47,463.39",4.8833,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.8397,1.0579,1.8946,"49,441.03",4.7922,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.814,1.0256,1.9084,"51,418.67",4.748,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.7767,0.9957,1.8956,"53,396.31",4.668,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.7539,0.9681,1.9084,"55,373.95",4.6304,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.7207,0.949,1.8965,"57,351.59",4.5662,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.7003,0.9239,1.9084,"59,329.24",4.5327,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.6705,0.9004,1.8973,"61,306.88",4.4682,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.6523,0.8785,1.9084,"63,284.52",4.4393,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.6253,0.8579,1.8979,"65,262.16",4.3812,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.6088,0.8386,1.9084,"67,239.80",4.3558,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.5843,0.8204,1.8985,"69,217.44",4.3033,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.561,0.8032,1.8892,"71,195.08",4.2534,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.5469,0.7871,1.8991,"73,172.72",4.2331,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.5256,0.7718,1.8902,"75,150.37",4.1875,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.5126,0.7573,1.8995,"77,128.01",4.1694,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.4868,0.7436,1.8911,"79,105.65",4.1215,100
"Fresno, CA",Pipe,1000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.4744,0.7306,1.9,"81,083.29",4.1049,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,8.0056,20.6166,2.9076,"1,977.64",31.5298,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,4.9078,10.4509,2.2262,"3,955.28",17.585,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,3.7838,7.0704,1.9991,"5,932.92",12.8533,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,3.1797,5.3622,1.8856,"7,910.56",10.4274,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,3.009,4.3508,2.09,"9,888.21",9.4497,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,2.6876,3.6635,1.9991,"11,865.85",8.3502,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,2.4473,3.1741,1.9342,"13,843.49",7.5556,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,2.2626,2.8143,1.8856,"15,821.13",6.9624,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,2.2067,2.5262,1.9991,"17,798.77",6.732,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.0734,2.2965,1.9537,"19,776.41",6.3236,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,1.9624,2.1154,1.9165,"21,754.05",5.9943,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,1.8607,1.957,1.8856,"23,731.69",5.7032,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,1.8308,1.8232,1.9642,"25,709.34",5.6181,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,1.7532,1.7089,1.9342,"27,686.98",5.3963,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,1.6852,1.6101,1.9083,"29,664.62",5.2036,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,1.6249,1.5373,1.8856,"31,642.26",5.0478,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,1.6069,1.4585,1.9457,"33,619.90",5.0111,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,1.556,1.3885,1.9234,"35,597.54",4.8679,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,1.51,1.326,1.9035,"37,575.18",4.7395,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.4628,1.2699,1.8856,"39,552.82",4.6182,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.4235,1.2191,1.8693,"41,530.47",4.5119,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.4121,1.1732,1.9165,"43,508.11",4.5019,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.3775,1.1314,1.9004,"45,485.75",4.4092,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.3454,1.0931,1.8856,"47,463.39",4.324,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.3157,1.0579,1.8719,"49,441.03",4.2456,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.3075,1.0256,1.9118,"51,418.67",4.2449,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.2809,0.9957,1.8982,"53,396.31",4.1748,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.2561,0.9681,1.8856,"55,373.95",4.1097,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.2328,0.949,1.8738,"57,351.59",4.0556,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.2266,0.9239,1.9083,"59,329.24",4.0588,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.2054,0.9004,1.8965,"61,306.88",4.0024,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.1855,0.8785,1.8856,"63,284.52",3.9496,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.1615,0.8579,1.8752,"65,262.16",3.8947,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.1561,0.8386,1.9056,"67,239.80",3.9003,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.1382,0.8204,1.8953,"69,217.44",3.8539,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.1211,0.8032,1.8856,"71,195.08",3.8099,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.105,0.7871,1.8763,"73,172.72",3.7684,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.0896,0.7718,1.8676,"75,150.37",3.7289,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.0856,0.7573,1.8943,"77,128.01",3.7372,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.0714,0.7436,1.8856,"79,105.65",3.7005,100
"Fresno, CA",Pipe,2000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.0577,0.7306,1.8772,"81,083.29",3.6655,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,5.6998,20.6166,2.1723,"1,977.64",28.4887,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,4.0241,10.4509,2.1723,"3,955.28",16.6474,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,3.2868,7.0704,2.1723,"5,932.92",12.5295,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,2.8512,5.3622,2.1723,"7,910.56",10.3857,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,2.5527,4.3508,2.1723,"9,888.21",9.0758,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,2.1367,3.6635,1.8407,"11,865.85",7.6409,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,2.0077,3.1741,1.888,"13,843.49",7.0698,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,1.9014,2.8143,1.9236,"15,821.13",6.6392,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,1.8114,2.5262,1.9512,"17,798.77",6.2888,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,1.7341,2.2965,1.9733,"19,776.41",6.0039,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,1.6609,2.1154,1.9914,"21,754.05",5.7677,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,1.5269,1.957,1.8407,"23,731.69",5.3245,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,1.481,1.8232,1.8662,"25,709.34",5.1704,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,1.4394,1.7089,1.888,"27,686.98",5.0363,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,1.4015,1.6101,1.907,"29,664.62",4.9186,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,1.3668,1.5373,1.9236,"31,642.26",4.8277,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,1.335,1.4585,1.9382,"33,619.90",4.7317,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,1.2654,1.3885,1.8407,"35,597.54",4.4945,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,1.2364,1.326,1.8581,"37,575.18",4.4205,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.2128,1.2699,1.8738,"39,552.82",4.3565,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.1907,1.2191,1.888,"41,530.47",4.2979,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.17,1.1732,1.901,"43,508.11",4.2442,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.1223,1.1314,1.8262,"45,485.75",4.0799,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.1057,1.0931,1.8407,"47,463.39",4.0394,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.0901,1.0579,1.8539,"49,441.03",4.0019,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.0752,1.0256,1.8662,"51,418.67",3.967,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.0611,0.9957,1.8775,"53,396.31",3.9343,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.0476,0.9681,1.888,"55,373.95",3.9037,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.0147,0.949,1.8292,"57,351.59",3.7929,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,0.9989,0.9239,1.8407,"59,329.24",3.7635,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,0.9875,0.9004,1.8514,"61,306.88",3.7393,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,0.9766,0.8785,1.8614,"63,284.52",3.7165,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,0.9661,0.8579,1.8708,"65,262.16",3.6948,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,0.956,0.8386,1.8797,"67,239.80",3.6743,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,0.931,0.8204,1.8312,"69,217.44",3.5826,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,0.9223,0.8032,1.8407,"71,195.08",3.5662,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,0.914,0.7871,1.8496,"73,172.72",3.5507,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,0.9059,0.7718,1.8581,"75,150.37",3.5357,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,0.8982,0.7573,1.8662,"77,128.01",3.5216,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,0.8779,0.7436,1.8241,"79,105.65",3.4456,100
"Fresno, CA",Pipe,3000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,0.8712,0.7306,1.8326,"81,083.29",3.4344,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,2.2305,1.5513,"24,423.62",3.7818,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,2.1893,1.5513,"48,847.24",3.7406,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,2.174,1.5354,"73,270.87",3.7094,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,2.1653,1.5394,"97,694.49",3.7047,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,2.16,1.5322,"122,118.11",3.6922,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,2.156,1.5354,"146,541.73",3.6914,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,2.1532,1.5308,"170,965.35",3.684,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,2.1509,1.5334,"195,388.98",3.6843,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,2.149,1.5301,"219,812.60",3.6791,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,2.1475,1.5322,"244,236.22",3.6797,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,2.1462,1.5296,"268,659.84",3.6758,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,2.1452,1.5314,"293,083.46",3.6766,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,2.1442,1.5292,"317,507.09",3.6734,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,2.1434,1.5308,"341,930.71",3.6742,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,2.1426,1.529,"366,354.33",3.6716,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,2.142,1.5304,"390,777.95",3.6724,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,2.1413,1.5316,"415,201.57",3.6729,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,2.1408,1.5301,"439,625.20",3.6709,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,2.1422,1.5312,"464,048.82",3.6734,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.2,0.0018,0.0106,0.0041,-,2.1416,1.5298,"488,472.44",3.6714,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,2.1411,1.5308,"512,896.06",3.6719,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,2.1407,1.5296,"537,319.68",3.6703,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,2.1403,1.5305,"561,743.31",3.6708,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,2.1398,1.5294,"586,166.93",3.6692,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,2.1395,1.5303,"610,590.55",3.6698,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,2.1391,1.5292,"635,014.17",3.6683,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,2.1388,1.5301,"659,437.79",3.6689,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,2.1385,1.5291,"683,861.42",3.6676,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.29,0.0018,0.0106,0.0041,-,2.1382,1.5299,"708,285.04",3.6681,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.3,0.0018,0.0106,0.0041,-,2.1379,1.529,"732,708.66",3.6669,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.31,0.0018,0.0106,0.0041,-,2.1377,1.5297,"757,132.28",3.6674,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.32,0.0018,0.0106,0.0041,-,2.1374,1.5289,"781,555.90",3.6663,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.33,0.0018,0.0106,0.0041,-,2.1372,1.5296,"805,979.53",3.6668,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.34,0.0018,0.0106,0.0041,-,2.137,1.5302,"830,403.15",3.6672,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.35,0.0018,0.0106,0.0041,-,2.1368,1.5294,"854,826.77",3.6663,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.36,0.0018,0.0106,0.0041,-,2.1366,1.5301,"879,250.39",3.6667,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.37,0.0018,0.0106,0.0041,-,2.1374,1.5293,"903,674.01",3.6667,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.38,0.0018,0.0106,0.0041,-,2.1371,1.5299,"928,097.64",3.667,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.39,0.0018,0.0106,0.0041,-,2.137,1.5292,"952,521.26",3.6662,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.4,0.0018,0.0106,0.0041,-,2.1368,1.5298,"976,944.88",3.6666,100
"Atlanta, GA",Gas,1000 kg/day,Medium,0.41,0.0018,0.0106,0.0041,-,2.1366,1.5291,"1,001,368.50",3.6658,100
