City Name,Delivery Type,Station Size,Leakage Level,Market Penetration Rate,Distribution Leakage,Transmission Leakage,Station Leakage Rates,Distribution Cost,Transmission Cost,Station Cost,H2 Deivery (Market Rate),Total Costs,Transmission Length
"Fresno, CA",Liquid,3000 kg/day,Medium,0.02,0.03,0.0255,0.0155,-,3.5775,0.7176,"3,955.28",4.2951,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.03,0.03,0.0255,0.0155,-,3.4171,0.7176,"5,932.92",4.1347,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.04,0.03,0.0255,0.0155,-,3.4572,0.7176,"7,910.56",4.1748,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.05,0.03,0.0255,0.0155,-,3.385,0.7176,"9,888.21",4.1026,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.06,0.03,0.0255,0.0155,-,3.4171,0.6013,"11,865.85",4.0184,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.07,0.03,0.0255,0.0155,-,3.3713,0.6179,"13,843.49",3.9892,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.08,0.03,0.0255,0.0155,-,3.3971,0.6304,"15,821.13",4.0275,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.09,0.03,0.0255,0.0155,-,3.3301,0.6401,"17,798.77",3.9702,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.10,0.03,0.0255,0.0155,-,3.319,0.6478,"19,776.41",3.9668,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.11,0.03,0.0255,0.0155,-,3.2683,0.6542,"21,754.05",3.9225,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.12,0.03,0.0255,0.0155,-,3.2563,0.6013,"23,731.69",3.8576,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.13,0.03,0.0255,0.0155,-,3.2151,0.6103,"25,709.34",3.8254,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.14,0.03,0.0255,0.0155,-,3.2059,0.6179,"27,686.98",3.8238,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.15,0.03,0.0255,0.0155,-,3.1713,0.6246,"29,664.62",3.7959,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.16,0.03,0.0255,0.0155,-,3.164,0.6304,"31,642.26",3.7944,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.17,0.03,0.0255,0.0155,-,3.1342,0.6355,"33,619.90",3.7697,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.18,0.03,0.0255,0.0155,-,3.1283,0.6013,"35,597.54",3.7296,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.19,0.03,0.0255,0.0155,-,3.1022,0.6074,"37,575.18",3.7097,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.20,0.03,0.0255,0.0155,-,3.0973,0.6129,"39,552.82",3.7103,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.21,0.03,0.0255,0.0155,-,3.0741,0.6179,"41,530.47",3.692,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.22,0.03,0.0255,0.0155,-,3.0723,0.6225,"43,508.11",3.6948,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.23,0.03,0.0255,0.0155,-,3.0492,0.5963,"45,485.75",3.6455,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.24,0.03,0.0255,0.0155,-,3.0478,0.6013,"47,463.39",3.6491,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.25,0.03,0.0255,0.0155,-,3.0441,0.606,"49,441.03",3.6501,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.26,0.03,0.0255,0.0155,-,3.0257,0.6103,"51,418.67",3.636,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.27,0.03,0.0255,0.0155,-,3.0226,0.6142,"53,396.31",3.6369,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.28,0.03,0.0255,0.0155,-,3.0057,0.6179,"55,373.95",3.6236,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.29,0.03,0.0255,0.0155,-,3.003,0.5973,"57,351.59",3.6003,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.30,0.03,0.0255,0.0155,-,2.9874,0.6013,"59,329.24",3.5887,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.31,0.03,0.0255,0.0155,-,2.985,0.6051,"61,306.88",3.5901,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.32,0.03,0.0255,0.0155,-,2.9706,0.6086,"63,284.52",3.5792,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.33,0.03,0.0255,0.0155,-,2.97,0.6119,"65,262.16",3.5819,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.34,0.03,0.0255,0.0155,-,2.955,0.615,"67,239.80",3.57,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.35,0.03,0.0255,0.0155,-,2.9546,0.598,"69,217.44",3.5526,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.36,0.03,0.0255,0.0155,-,2.9406,0.6013,"71,195.08",3.5419,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.37,0.03,0.0255,0.0155,-,2.9402,0.6045,"73,172.72",3.5447,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.38,0.03,0.0255,0.0155,-,2.9271,0.6074,"75,150.37",3.5346,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.39,0.03,0.0255,0.0155,-,2.9269,0.6103,"77,128.01",3.5372,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.40,0.03,0.0255,0.0155,-,2.9145,0.5955,"79,105.65",3.51,250
"Fresno, CA",Liquid,3000 kg/day,Medium,0.41,0.03,0.0255,0.0155,-,2.9143,0.5985,"81,083.29",3.5128,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,9.7679,51.5235,2.2536,"1,977.64",63.545,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,6.303,26.0896,1.9084,"3,955.28",34.301,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,5.3157,17.6161,2.0235,"5,932.92",24.9554,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,4.4621,13.3137,1.9084,"7,910.56",19.6842,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,4.0728,10.7832,1.9774,"9,888.21",16.8334,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,3.6529,9.0508,1.9084,"11,865.85",14.6121,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,3.4357,7.8549,1.9577,"13,843.49",13.2484,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,3.1731,6.9186,1.9084,"15,821.13",12.0001,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,3.0296,6.1923,1.9468,"17,798.77",11.1686,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.8495,5.6883,1.9084,"19,776.41",10.4463,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,2.7472,5.1993,1.9398,"21,754.05",9.8862,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,2.6138,4.7926,1.9084,"23,731.69",9.3148,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,2.5294,4.4491,1.935,"25,709.34",8.9135,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,2.4231,4.1553,1.9084,"27,686.98",8.4868,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,2.3602,3.9013,1.9314,"29,664.62",8.1929,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,2.2747,3.6795,1.9084,"31,642.26",7.8626,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,2.2236,3.4843,1.9287,"33,619.90",7.6366,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,2.1529,3.358,1.9084,"35,597.54",7.4193,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,2.089,3.1971,1.8902,"37,575.18",7.1763,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,2.0508,3.0524,1.9084,"39,552.82",7.0117,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.9965,2.9218,1.892,"41,530.47",6.8102,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.9639,2.8034,1.9084,"43,508.11",6.6757,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.917,2.6954,1.8934,"45,485.75",6.5057,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.8819,2.5965,1.9084,"47,463.39",6.3868,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.8397,2.5058,1.8946,"49,441.03",6.2401,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.814,2.4223,1.9084,"51,418.67",6.1447,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.7767,2.3451,1.8956,"53,396.31",6.0174,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.7539,2.3088,1.9084,"55,373.95",5.9711,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.7207,2.2391,1.8965,"57,351.59",5.8563,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.7003,2.1741,1.9084,"59,329.24",5.7829,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.6705,2.1135,1.8973,"61,306.88",5.6813,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.6523,2.0568,1.9084,"63,284.52",5.6175,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.6253,2.0035,1.8979,"65,262.16",5.5267,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.6088,1.9535,1.9084,"67,239.80",5.4707,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.5843,1.9064,1.8985,"69,217.44",5.3893,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.561,1.862,1.8892,"71,195.08",5.3122,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.5469,1.8202,1.8991,"73,172.72",5.2662,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.5256,1.7806,1.8902,"75,150.37",5.1964,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.5126,1.7431,1.8995,"77,128.01",5.1553,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.4868,1.7075,1.8911,"79,105.65",5.0855,250
"Fresno, CA",Pipe,1000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.4744,1.6737,1.9,"81,083.29",5.0481,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,8.0056,51.5235,2.9076,"1,977.64",62.4367,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,4.9078,26.0896,2.2262,"3,955.28",33.2237,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,3.7838,17.6161,1.9991,"5,932.92",23.399,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,3.1797,13.3137,1.8856,"7,910.56",18.379,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,3.009,10.7832,2.09,"9,888.21",15.8821,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,2.6876,9.0508,1.9991,"11,865.85",13.7375,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,2.4473,7.8549,1.9342,"13,843.49",12.2364,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,2.2626,6.9186,1.8856,"15,821.13",11.0668,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,2.2067,6.1923,1.9991,"17,798.77",10.3981,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,2.0734,5.6883,1.9537,"19,776.41",9.7154,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,1.9624,5.1993,1.9165,"21,754.05",9.0782,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,1.8607,4.7926,1.8856,"23,731.69",8.5388,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,1.8308,4.4491,1.9642,"25,709.34",8.2441,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,1.7532,4.1553,1.9342,"27,686.98",7.8427,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,1.6852,3.9013,1.9083,"29,664.62",7.4948,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,1.6249,3.6795,1.8856,"31,642.26",7.1899,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,1.6069,3.4843,1.9457,"33,619.90",7.0369,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,1.556,3.358,1.9234,"35,597.54",6.8374,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,1.51,3.1971,1.9035,"37,575.18",6.6105,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.4628,3.0524,1.8856,"39,552.82",6.4008,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.4235,2.9218,1.8693,"41,530.47",6.2146,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.4121,2.8034,1.9165,"43,508.11",6.132,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.3775,2.6954,1.9004,"45,485.75",5.9732,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.3454,2.5965,1.8856,"47,463.39",5.8275,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.3157,2.5058,1.8719,"49,441.03",5.6935,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.3075,2.4223,1.9118,"51,418.67",5.6416,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.2809,2.3451,1.8982,"53,396.31",5.5242,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.2561,2.3088,1.8856,"55,373.95",5.4504,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.2328,2.2391,1.8738,"57,351.59",5.3457,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,1.2266,2.1741,1.9083,"59,329.24",5.309,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,1.2054,2.1135,1.8965,"61,306.88",5.2155,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,1.1855,2.0568,1.8856,"63,284.52",5.1278,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,1.1615,2.0035,1.8752,"65,262.16",5.0402,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,1.1561,1.9535,1.9056,"67,239.80",5.0152,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,1.1382,1.9064,1.8953,"69,217.44",4.9399,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,1.1211,1.862,1.8856,"71,195.08",4.8687,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,1.105,1.8202,1.8763,"73,172.72",4.8015,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,1.0896,1.7806,1.8676,"75,150.37",4.7378,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,1.0856,1.7431,1.8943,"77,128.01",4.723,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,1.0714,1.7075,1.8856,"79,105.65",4.6645,250
"Fresno, CA",Pipe,2000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,1.0577,1.6737,1.8772,"81,083.29",4.6087,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.01,0.0255,0.0003,0.0041,5.6998,51.5235,2.1723,"1,977.64",59.3956,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.02,0.0255,0.0003,0.0041,4.0241,26.0896,2.1723,"3,955.28",32.286,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.03,0.0255,0.0003,0.0041,3.2868,17.6161,2.1723,"5,932.92",23.0753,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.04,0.0255,0.0003,0.0041,2.8512,13.3137,2.1723,"7,910.56",18.3373,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.05,0.0255,0.0003,0.0041,2.5527,10.7832,2.1723,"9,888.21",15.5082,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.06,0.0255,0.0003,0.0041,2.1367,9.0508,1.8407,"11,865.85",13.0282,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.07,0.0255,0.0003,0.0041,2.0077,7.8549,1.888,"13,843.49",11.7507,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.08,0.0255,0.0003,0.0041,1.9014,6.9186,1.9236,"15,821.13",10.7436,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.09,0.0255,0.0003,0.0041,1.8114,6.1923,1.9512,"17,798.77",9.9549,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.10,0.0255,0.0003,0.0041,1.7341,5.6883,1.9733,"19,776.41",9.3958,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.11,0.0255,0.0003,0.0041,1.6609,5.1993,1.9914,"21,754.05",8.8516,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.12,0.0255,0.0003,0.0041,1.5269,4.7926,1.8407,"23,731.69",8.1601,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.13,0.0255,0.0003,0.0041,1.481,4.4491,1.8662,"25,709.34",7.7963,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.14,0.0255,0.0003,0.0041,1.4394,4.1553,1.888,"27,686.98",7.4828,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.15,0.0255,0.0003,0.0041,1.4015,3.9013,1.907,"29,664.62",7.2098,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.16,0.0255,0.0003,0.0041,1.3668,3.6795,1.9236,"31,642.26",6.9699,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.17,0.0255,0.0003,0.0041,1.335,3.4843,1.9382,"33,619.90",6.7575,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.18,0.0255,0.0003,0.0041,1.2654,3.358,1.8407,"35,597.54",6.4641,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.19,0.0255,0.0003,0.0041,1.2364,3.1971,1.8581,"37,575.18",6.2915,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.20,0.0255,0.0003,0.0041,1.2128,3.0524,1.8738,"39,552.82",6.1391,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.21,0.0255,0.0003,0.0041,1.1907,2.9218,1.888,"41,530.47",6.0006,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.22,0.0255,0.0003,0.0041,1.17,2.8034,1.901,"43,508.11",5.8743,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.23,0.0255,0.0003,0.0041,1.1223,2.6954,1.8262,"45,485.75",5.6439,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.24,0.0255,0.0003,0.0041,1.1057,2.5965,1.8407,"47,463.39",5.5429,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.25,0.0255,0.0003,0.0041,1.0901,2.5058,1.8539,"49,441.03",5.4498,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.26,0.0255,0.0003,0.0041,1.0752,2.4223,1.8662,"51,418.67",5.3637,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.27,0.0255,0.0003,0.0041,1.0611,2.3451,1.8775,"53,396.31",5.2837,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.28,0.0255,0.0003,0.0041,1.0476,2.3088,1.888,"55,373.95",5.2444,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.29,0.0255,0.0003,0.0041,1.0147,2.2391,1.8292,"57,351.59",5.083,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.30,0.0255,0.0003,0.0041,0.9989,2.1741,1.8407,"59,329.24",5.0137,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.31,0.0255,0.0003,0.0041,0.9875,2.1135,1.8514,"61,306.88",4.9524,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.32,0.0255,0.0003,0.0041,0.9766,2.0568,1.8614,"63,284.52",4.8947,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.33,0.0255,0.0003,0.0041,0.9661,2.0035,1.8708,"65,262.16",4.8404,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.34,0.0255,0.0003,0.0041,0.956,1.9535,1.8797,"67,239.80",4.7892,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.35,0.0255,0.0003,0.0041,0.931,1.9064,1.8312,"69,217.44",4.6686,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.36,0.0255,0.0003,0.0041,0.9223,1.862,1.8407,"71,195.08",4.625,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.37,0.0255,0.0003,0.0041,0.914,1.8202,1.8496,"73,172.72",4.5838,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.38,0.0255,0.0003,0.0041,0.9059,1.7806,1.8581,"75,150.37",4.5446,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.39,0.0255,0.0003,0.0041,0.8982,1.7431,1.8662,"77,128.01",4.5074,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.40,0.0255,0.0003,0.0041,0.8779,1.7075,1.8241,"79,105.65",4.4095,250
"Fresno, CA",Pipe,3000 kg/day,Medium,0.41,0.0255,0.0003,0.0041,0.8712,1.6737,1.8326,"81,083.29",4.3775,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.01,0.0018,0.0106,0.0041,-,3.4,1.5513,"24,423.62",4.9514,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.02,0.0018,0.0106,0.0041,-,3.3809,1.5513,"48,847.24",4.9323,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.03,0.0018,0.0106,0.0041,-,3.3727,1.5354,"73,270.87",4.9081,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.04,0.0018,0.0106,0.0041,-,3.3587,1.5394,"97,694.49",4.8981,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.05,0.0018,0.0106,0.0041,-,3.3573,1.5322,"122,118.11",4.8895,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.06,0.0018,0.0106,0.0041,-,3.3561,1.5354,"146,541.73",4.8915,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.07,0.0018,0.0106,0.0041,-,3.3551,1.5308,"170,965.35",4.8859,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.08,0.0018,0.0106,0.0041,-,3.3497,1.5334,"195,388.98",4.8831,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.09,0.0018,0.0106,0.0041,-,3.3496,1.5301,"219,812.60",4.8797,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.10,0.0018,0.0106,0.0041,-,3.3493,1.5322,"244,236.22",4.8815,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.11,0.0018,0.0106,0.0041,-,3.3491,1.5296,"268,659.84",4.8787,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.12,0.0018,0.0106,0.0041,-,3.3459,1.5314,"293,083.46",4.8773,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.13,0.0018,0.0106,0.0041,-,3.3459,1.5292,"317,507.09",4.8751,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.14,0.0018,0.0106,0.0041,-,3.3459,1.5308,"341,930.71",4.8767,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.15,0.0018,0.0106,0.0041,-,3.3458,1.529,"366,354.33",4.8748,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.16,0.0018,0.0106,0.0041,-,3.3435,1.5304,"390,777.95",4.8739,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.17,0.0018,0.0106,0.0041,-,3.3437,1.5316,"415,201.57",4.8753,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.18,0.0018,0.0106,0.0041,-,3.3438,1.5301,"439,625.20",4.8739,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.19,0.0018,0.0106,0.0041,-,3.3419,1.5312,"464,048.82",4.8731,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.2,0.0018,0.0106,0.0041,-,3.342,1.5298,"488,472.44",4.8718,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.21,0.0018,0.0106,0.0041,-,3.3421,1.5308,"512,896.06",4.8729,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.22,0.0018,0.0106,0.0041,-,3.3422,1.5296,"537,319.68",4.8718,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.23,0.0018,0.0106,0.0041,-,3.3407,1.5305,"561,743.31",4.8712,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.24,0.0018,0.0106,0.0041,-,3.3409,1.5294,"586,166.93",4.8703,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.25,0.0018,0.0106,0.0041,-,3.341,1.5303,"610,590.55",4.8713,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.26,0.0018,0.0106,0.0041,-,3.3411,1.5292,"635,014.17",4.8704,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.27,0.0018,0.0106,0.0041,-,3.3399,1.5301,"659,437.79",4.87,250
"Atlanta, GA",Gas,1000 kg/day,Medium,0.28,0.0018,0.0106,0.0041,-,3.34,1.5291,"683,861.42",4.8691,250
