New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
2.0956496,2.51276048,2.48464403,,2.26236958,3.20902961,2.49968176,,2.90538928,4.09593194,2.59906361,,2.21612021,2.10741631,1.78824878
2.73463291,4.80550694,2.91867918,,2.85610706,3.8838604,2.77208732,,2.61087008,2.75088008,2.2935417,,2.87502576,4.46219091,2.38798806
2.83596472,4.58101785,3.15624648,,2.49623895,3.47105087,2.39192022,,2.65032745,2.88742773,2.45672269,,2.95576508,4.158535,2.60820278
2.52094364,3.75585688,2.97779339,,2.86253568,4.25858605,2.60143664,,3.22245376,4.44850269,2.62451203,,2.64614686,3.3434388,2.34237873
2.20238299,2.85457377,2.71448184,,2.38803735,3.34398825,2.57745264,,2.93939318,3.8768432,2.60603364,,2.32808673,2.42869996,2.01722442
2.45523158,3.10969976,2.71117142,,2.44022544,3.216755,2.54737557,,2.63396316,2.96927426,2.36406336,,2.60165277,2.74544959,2.13397188
3.10599051,5.20378309,3.29638765,,2.24886059,3.34279869,2.37792927,,3.16253995,4.58860232,2.85262447,,3.26422254,4.72478618,2.71454176
2.8156548,3.94056845,3.07688155,,2.92680618,4.12124438,2.93795355,,2.82124387,2.70876115,2.40786476,,2.96076245,3.52922873,2.45731264
2.8536768,4.20361366,3.0889832,,2.60396758,3.3298762,2.55871846,,3.38407079,4.2341543,2.92335003,,2.99824327,3.83779929,2.52139883
2.62809208,4.50971636,2.9686478,,2.85158674,4.87965002,2.81354183,,3.26739925,4.14806587,2.80096494,,2.75217943,4.08399848,2.35730824
2.31373004,2.99486746,2.73051646,,2.40511205,3.87088003,2.63011415,,2.94152725,3.60328316,2.69946796,,2.45547949,2.5977712,2.0700498
3.03625482,5.31555801,2.99809502,,2.20023545,2.86399726,2.35219429,,3.06263539,4.57079621,2.72909257,,3.20607637,4.85985162,2.51586254
2.42972547,3.35590405,2.88984088,,2.5633591,3.45138739,2.60193138,,3.06828816,3.27882492,2.44593301,,2.56056324,2.96315364,2.22658061
2.36581003,3.16770001,2.68712988,,2.4419377,3.41853532,2.41680852,,3.20041072,4.00223239,2.72782825,,2.48472228,2.71865019,2.03729703
2.65450277,4.12327502,2.89539112,,2.3343001,3.03094868,2.38578767,,2.93851323,3.00774512,2.45525463,,2.80733414,3.61224453,2.31171272
2.6979193,3.90040529,2.94358514,,2.72906429,3.88188195,2.70520976,,2.64522363,2.46417584,2.25515202,,2.85505357,3.45562712,2.32876092
2.84090801,5.08856786,3.14287901,,2.46935873,3.75920444,2.56107647,,2.86257854,2.73745691,2.35540537,,2.95345595,4.72969485,2.5796515
2.7688155,4.30206729,2.967793,,2.57765855,3.19217413,2.64819352,,2.42034096,2.50020487,2.26422515,,2.88836806,3.84686517,2.41302139
2.59774754,4.4505704,2.89901916,,2.2800285,2.90413251,2.30188238,,2.72683364,3.34910078,2.38439901,,2.71183027,4.0060401,2.35286973
2.68089256,4.50023482,3.03609235,,2.93448328,4.65689001,2.74462076,,3.26905451,4.14790767,2.77770976,,2.80098613,4.0068548,2.39560822
3.09418791,4.60803988,3.13722739,,3.06601917,4.65101422,2.90758014,,2.61254463,2.54722207,2.38273302,,3.25093059,4.14235783,2.67302936
2.45821805,3.59264239,2.86075631,,2.51122431,4.12821834,2.68382195,,3.10944508,4.03273183,2.79231045,,2.57852678,3.19998896,2.21548012
2.64517924,4.05370789,2.95102333,,2.75103175,4.08868513,2.54500488,,2.68152943,2.8565631,2.49246151,,2.77425178,3.70968341,2.42500978
2.58962789,4.78839042,2.86300729,,2.41571611,3.76926256,2.57374875,,2.83811125,3.72743652,2.50316669,,2.71275295,4.41837943,2.31781214
3.03446808,4.51683885,3.18143769,,2.62203509,3.99461922,2.65904145,,2.95983675,3.87572298,2.77662183,,3.17869295,4.11719294,2.63339661
2.57753058,3.5338112,2.81291785,,2.67096848,3.92704397,2.75362703,,2.69046483,3.2100001,2.37226965,,2.71988158,3.13919432,2.2048668
2.44955349,3.09021415,2.78383326,,2.58169384,3.94521661,2.65781033,,3.16914019,4.30303307,2.79639789,,2.59594533,2.68030117,2.10271832
2.324009,3.2564255,2.73094521,,2.49472464,3.208626,2.53284291,,2.74414261,2.7982554,2.302868,,2.45651692,2.77900763,2.10806492
3.06670169,5.13291661,3.01559705,,2.48686587,3.85121679,2.55236035,,2.73754053,3.06219422,2.4809283,,3.23582931,4.66104181,2.53599126
2.35060822,3.13418141,2.69437384,,2.76090763,4.21205958,2.74631878,,2.90784942,3.68332198,2.55280408,,2.48199967,2.71349366,2.06900201
2.46423541,3.45932201,2.83914162,,2.46494782,3.10495948,2.51928071,,2.91860506,4.21694477,2.64321811,,2.61037189,2.98400494,2.18601001
2.66455996,4.08507456,2.85330197,,2.63680656,4.84412199,2.71614165,,3.18010951,3.73592471,2.81192496,,2.81554895,3.61315888,2.28719198
2.92205907,5.09460466,3.03963437,,2.44903576,3.84047232,2.61601419,,2.9968146,3.41252191,2.58371806,,3.07486631,4.63904199,2.52092859
2.53687746,3.35866116,2.85332368,,2.38195842,2.97245054,2.44581742,,3.10590601,3.4736747,2.79724729,,2.68656669,2.93666703,2.14951694
2.52642922,3.21557336,2.78907369,,2.62448328,4.82586272,2.50627512,,2.68279727,2.51630235,2.12630191,,2.66899513,2.84176638,2.19991526
2.29830336,3.18985315,2.60319957,,2.79291892,4.60857211,2.78780842,,2.76314557,2.90987934,2.54599344,,2.43710862,2.72349525,1.91803606
2.34035185,3.41609016,2.83343831,,2.42650505,3.6629374,2.46978386,,2.83907402,3.2273741,2.30033747,,2.46757256,2.97265445,2.16734079
2.47137891,3.97154045,2.81373254,,2.58598817,3.96548288,2.63634745,,2.64297399,2.58841704,2.06689891,,2.60190907,3.49383097,2.20201487
2.56022223,3.28599737,2.97243051,,2.07890745,2.919348,2.15693372,,2.88959598,3.30122945,2.58141856,,2.70898147,2.91852592,2.31190131
2.32157381,2.85768297,2.73578514,,2.87102279,4.51266446,2.73982054,,2.41734376,2.4661534,2.22136064,,2.44681875,2.48895204,2.09293587
2.52341228,3.68126301,2.85177219,,2.49762356,3.28944717,2.43579983,,3.15886587,4.30418232,2.68623934,,2.66772479,3.18993235,2.25278304
2.13116737,2.80633033,2.54372589,,2.74353502,3.84101818,2.59210114,,2.92866877,3.4856482,2.64320313,,2.25744604,2.4412395,1.85576848
2.8363899,4.36882329,2.99783189,,2.59760757,3.5298972,2.69760315,,2.78067037,2.43955055,2.18924343,,2.98143041,3.8871798,2.44398542
2.3240925,2.73678783,2.66978883,,2.34019418,3.47941005,2.42967385,,2.63922377,2.52597649,2.41844212,,2.47807314,2.36683951,1.96689944
2.25414635,2.98727394,2.60887869,,2.78558363,4.43687204,2.71185526,,2.72643743,3.19316008,2.44044714,,2.39616181,2.5084199,1.92202336
3.19162431,4.96392494,3.3625395,,2.59674446,3.62454406,2.59192977,,2.84591838,3.6300016,2.66427524,,3.33530872,4.45628383,2.89932796
2.6669304,4.1248238,2.89988065,,2.89261685,4.38487537,2.78047779,,2.72678564,2.94128935,2.51189917,,2.80417417,3.67792209,2.33665178
2.64828708,3.11319086,2.90066921,,2.99366517,5.0386723,2.79787074,,2.65666833,2.43631674,2.26337859,,2.81507605,2.67439944,2.22749911
2.65565664,3.61495163,2.93053951,,2.78905765,4.33028762,2.64220023,,3.01607494,3.8829491,2.50236023,,2.78559888,3.24408823,2.37706573
2.59053132,4.37757065,2.86990641,,2.68866176,4.29209917,2.65029632,,2.60031049,2.60520542,2.36381865,,2.74029958,3.89673527,2.26167753
2.43664772,3.29387654,2.92242563,,2.47319369,2.83422412,2.48975579,,2.55230781,2.46363238,2.37669135,,2.56770067,2.95114071,2.26752471
2.91212269,4.59664659,3.14085099,,2.2953254,3.01602176,2.36709013,,2.59333285,2.4525625,2.0508189,,3.07565185,4.10703795,2.57251373
2.91078885,4.28525033,3.01766312,,2.67814255,4.19480747,2.61797292,,2.68802301,2.84606903,2.3772325,,3.07604186,3.9479373,2.49019928
2.75592225,3.74166,2.97857315,,2.67795059,3.60255345,2.7897659,,2.81543878,3.07278023,2.4614496,,2.8984091,3.39355023,2.40867034
2.84763614,4.35371909,3.1164066,,2.64219147,4.00708676,2.67164581,,2.68373167,2.83541267,2.28208186,,2.97778349,3.89608867,2.55140702
2.81796807,4.03870624,3.07100662,,3.03735129,5.18636542,2.74578408,,3.25688585,3.59704042,2.78364905,,2.95976008,3.64494029,2.46093513
2.28799494,3.05708763,2.6211036,,2.47393026,4.10345006,2.53769116,,3.18402218,3.63377481,2.67425367,,2.44153443,2.55805008,1.93462443
2.91433998,4.76120464,3.04116725,,2.7410945,4.6080384,2.66079018,,3.42247522,4.3213664,2.98894384,,3.05264576,4.39567313,2.54531302
2.27356701,2.82511981,2.6680512,,2.64352038,3.72061876,2.52210182,,2.79833811,2.84957314,2.41122256,,2.39376307,2.46641932,2.03575233
2.01241183,2.85080996,2.43179048,,2.44790338,3.87013413,2.57172784,,2.65077754,3.02890322,2.25897498,,2.13492132,2.37842707,1.74119652
2.34494973,3.47506374,2.68664133,,2.57766392,4.56111188,2.60238548,,3.12264016,4.0626398,2.59643829,,2.47300134,3.06114385,2.04346864
2.7556656,4.61445235,2.90621657,,2.4421726,3.43174597,2.41627683,,2.98489187,3.83701999,2.64861484,,2.89192929,4.21418996,2.38010157
2.51527593,3.2551355,2.80602991,,2.25256107,2.81609014,2.37731851,,2.47139151,2.79612214,2.20118275,,2.65271135,2.89344371,2.17951301
2.67595751,5.02591455,2.91438281,,2.28062527,3.24918707,2.33463935,,2.82229901,3.84286664,2.4571808,,2.80376911,4.52825601,2.36384373
2.42663044,4.05708284,2.70146243,,2.57995848,3.69106975,2.49897653,,3.41480383,3.95138117,2.81373192,,2.57170915,3.59376789,2.09229505
2.26641685,3.05219178,2.79665837,,2.3399348,3.29719449,2.50105357,,2.62108797,2.75466941,2.21638159,,2.38393296,2.70185504,2.11131104
2.92188776,4.51668602,2.98175358,,2.61717247,3.78227544,2.58373578,,2.51969546,2.36893574,2.39310269,,3.06930239,4.09739789,2.44929933
2.53950226,3.53800812,2.90529685,,2.36791257,3.77364904,2.32606626,,3.20021048,4.02732225,2.99872269,,2.6777625,3.1909948,2.25434355
2.53756355,2.98751105,2.81733091,,2.13893928,3.01702322,2.26612957,,2.90356255,2.93610664,2.51381137,,2.67760567,2.62904252,2.17077421
2.4874689,3.47151193,2.7214639,,2.84676955,4.9786007,2.8301239,,2.67990721,3.22696623,2.3195924,,2.62176609,3.05965672,2.10830603
2.93248471,4.75101279,3.02793871,,2.57086254,3.19692694,2.6118478,,2.51915136,2.44152504,2.24837097,,3.08951782,4.40509622,2.51546444
2.29083169,2.91663327,2.58820837,,3.07360563,5.07347893,2.9739739,,2.87991551,3.62355201,2.56472443,,2.43692346,2.53467461,1.95744224
2.33908906,3.46611853,2.78526687,,2.25273029,2.80620958,2.4469007,,2.63545992,2.94155463,2.2218069,,2.4774485,3.04658604,2.09549918
2.88077356,4.20635542,3.04151236,,2.58723735,4.11777755,2.72282914,,3.00907549,3.72460418,2.59491382,,3.01086557,3.75058554,2.50360614
2.64700886,3.65093302,2.77882621,,2.28638796,3.19050919,2.3720208,,3.28891546,4.21485711,2.81061878,,2.79186679,3.17775962,2.18061333
2.52814615,3.41283523,2.71592055,,2.35302383,3.37049642,2.42693742,,3.09443447,4.2045882,2.74116684,,2.67311069,3.04148103,2.1357072
2.41103556,3.51416433,2.86076945,,2.48146237,3.74572243,2.64933335,,2.6454348,2.75063966,2.27220856,,2.53392368,3.06094901,2.24356365
2.8231844,4.86752344,3.16314436,,2.40883996,2.90600251,2.36291893,,3.02616192,4.57007413,2.70229439,,2.94880345,4.35529745,2.60744543
2.7145569,4.26221969,2.90289215,,3.13357518,5.40661511,2.9743362,,2.82715437,3.12696515,2.47699581,,2.84432473,3.78548846,2.37817469
3.13862149,4.12099011,3.15320025,,2.24893855,2.93914942,2.34024838,,2.99661939,3.68054737,2.59925752,,3.28899497,3.70602711,2.66968292
2.77227352,3.78014352,2.93689778,,2.49266388,3.5699825,2.48695338,,2.42076016,2.43891107,2.0148287,,2.94817436,3.40786007,2.33358535
2.87290448,4.94651683,3.12510994,,2.78327072,4.79474239,2.67881069,,3.0573554,4.36162528,2.88631878,,3.03072376,4.54054043,2.5604269
2.4863091,3.29536978,2.91684646,,2.24555188,2.81709884,2.3911345,,3.04537807,3.94183255,2.72047295,,2.61902417,2.94683253,2.24588034
3.00313145,4.84312741,3.06096507,,2.60389145,4.08446688,2.58669651,,3.09100133,3.46862172,2.78656163,,3.15965972,4.32512708,2.52609379
2.485178,3.32548201,2.71972355,,2.63074883,3.84606538,2.50894467,,2.92387819,3.06921521,2.38738567,,2.62435616,2.84720033,2.06384044
2.86385239,4.56101294,2.9416164,,2.28680254,2.84426445,2.51843357,,3.22000917,4.33788699,2.77113566,,3.02303342,4.22386213,2.37410083
2.64618359,4.43291347,3.10197159,,2.62354157,3.72346237,2.5837583,,2.75732872,3.11466203,2.44334129,,2.78342011,3.9406942,2.48801892
2.55986814,3.73580275,2.81502539,,2.20307888,3.03724864,2.29177893,,3.02642757,3.06082407,2.44200266,,2.6924869,3.24496274,2.21424176
2.07852056,2.58670123,2.49597275,,2.79205542,4.49661482,2.73069863,,3.24910665,4.61522743,2.88778017,,2.20911933,2.1655829,1.77417596
2.75465175,4.43877931,3.00014833,,2.30451159,2.90041099,2.42290242,,3.05905915,3.9195138,2.90610519,,2.88168246,3.93053262,2.42277346
2.91598659,4.4436702,3.05610549,,2.58214249,4.01320455,2.62589228,,2.82507146,3.9712535,2.46971115,,3.06704963,4.03608675,2.57058292
2.83907039,4.1012802,2.96961037,,2.29813773,3.29298687,2.40296096,,3.13063797,3.56484993,2.66444558,,2.98112433,3.69881348,2.39206109
2.71117813,4.66656505,3.05897484,,2.74375414,4.06538221,2.53470404,,2.82918959,3.13702009,2.42734003,,2.85156033,4.2300189,2.45177903
2.44629201,3.54103,2.72171584,,2.45198757,3.18846106,2.39192285,,3.14106378,3.57223439,2.62552559,,2.59472943,3.03764546,2.08750005
2.61359487,3.62544078,2.80971772,,3.035104,4.54723412,2.8163592,,2.94483353,3.07438701,2.40668147,,2.76424667,3.27145844,2.20466667
2.65388057,4.45293605,2.95524401,,2.83202275,4.54357758,2.75994086,,2.86952944,3.53183053,2.44422933,,2.78129277,3.93268829,2.36637076
2.39302268,3.48453163,2.85735597,,2.27924576,3.0251686,2.45921568,,2.82543492,3.64063085,2.49755317,,2.50888748,3.00060477,2.13649604
2.24212681,2.70994219,2.51272769,,2.86654369,4.53946448,2.62407341,,3.13916214,4.31671065,2.78385177,,2.38607607,2.35261029,1.88733516
2.79713716,4.08552422,3.02049048,,2.33636978,3.06255071,2.3730136,,2.96271839,3.26472246,2.61855553,,2.90720871,3.68114591,2.50642448
2.60217555,3.73811182,2.79171394,,2.64685777,4.45087358,2.52173425,,2.89451159,3.31419367,2.62197525,,2.74813464,3.30481813,2.18396829
2.72512508,4.19652419,2.9435382,,2.72638308,4.18856554,2.81050937,,3.17663697,3.94671862,2.6444042,,2.8579714,3.82752796,2.4268357
2.41006695,3.53117161,2.78201848,,2.74690749,4.23724253,2.63433297,,2.78817705,3.15849081,2.40600313,,2.5387041,3.1510083,2.18056037
2.6801437,3.7267872,2.89007038,,2.68630603,4.46782454,2.5852817,,3.11709754,3.69285193,2.81811891,,2.84190936,3.27738663,2.26488557
2.53895547,4.08960575,2.76444677,,2.4577544,3.0290673,2.47971358,,3.04184183,4.03309933,2.769284,,2.67564522,3.61020462,2.15252871
2.65787136,4.30201149,2.80227567,,2.11929795,2.79043076,2.256235,,2.9497921,3.1055213,2.48169786,,2.81488963,3.95297813,2.25306653
2.56662155,3.37038613,2.81590477,,2.17580565,2.70648258,2.31413312,,2.89020615,3.90521867,2.51179898,,2.68206779,3.00116482,2.27692671
2.62742552,3.43528991,2.75873777,,2.34292472,2.94256242,2.39756888,,2.96369877,3.26406037,2.45536246,,2.78468534,3.01585339,2.16336162
2.37510183,2.91199669,2.75491381,,2.64923072,3.92589778,2.5534874,,2.95167356,3.19296322,2.71908718,,2.53110211,2.57897774,2.03127312
2.31205327,2.83438003,2.79282054,,2.29296975,3.10451567,2.41558256,,2.46902399,2.39430301,2.08971362,,2.46219556,2.47258897,2.08209063
2.71482447,4.27961156,2.86378334,,2.37864053,3.34799152,2.48265975,,3.30885254,4.55504719,2.8050011,,2.86532742,3.82373759,2.26098837
2.83821221,4.73515213,2.90868806,,2.65303769,4.03216792,2.61836785,,3.12371668,3.96496714,2.7161961,,2.98625584,4.27271792,2.40729755
3.02724484,4.29166346,3.04345182,,2.4331682,3.27735231,2.37389167,,2.84298801,3.37456934,2.56724623,,3.17786603,3.89524533,2.57248847
2.43006181,3.27531952,2.87074949,,2.84250327,4.21738055,2.65289817,,2.84437122,3.41146368,2.2732424,,2.57438656,2.85970037,2.20088616
2.68619094,3.60645311,2.84177412,,2.64513632,3.7427161,2.48809277,,3.1893627,3.48576723,2.61452791,,2.85558768,3.17864092,2.2369463
2.47479352,3.61350311,2.75262816,,2.68589717,4.40334698,2.64835232,,2.79872439,3.18720962,2.37267473,,2.63804477,3.13006613,2.06039163
2.39418421,2.99493564,2.59175873,,2.5346491,4.12367534,2.6005567,,3.25275163,4.05827009,2.74429696,,2.55021141,2.57041305,1.95888989
2.86284838,4.13119528,3.11354291,,2.64792444,3.82563943,2.6638627,,3.19506096,3.55491,2.74652145,,3.00219338,3.7579733,2.54481271
2.32288864,2.81095626,2.6960958,,2.31891708,3.54505322,2.36783997,,3.00696186,3.82078279,2.55072283,,2.46262061,2.42274387,2.00090933
2.96335117,5.31926958,3.07191444,,2.30381377,3.28599929,2.31248196,,2.84047119,3.53284,2.54931561,,3.10981046,4.82183685,2.50965222
2.64799933,3.58580124,2.80440659,,2.65787154,3.84922258,2.66019853,,2.62392604,2.98887008,2.40278477,,2.80031923,3.07687418,2.18676758
2.95961001,4.43924293,2.98138669,,2.70314524,4.01055374,2.69028098,,2.9962631,3.37946507,2.67440608,,3.12401445,4.05504097,2.42671823
2.33920691,3.40102359,2.7667117,,2.93317541,4.10875064,2.84154286,,3.26353465,4.168372,2.93563892,,2.45534411,2.92419139,2.12795099
2.63415016,4.07948,2.96683127,,3.04963689,4.83879919,2.89684115,,2.79382096,3.37914618,2.42903388,,2.76846151,3.63558101,2.37030681
2.38235295,3.68741036,2.78066229,,2.39596892,3.93379287,2.44478785,,2.66804311,2.52319434,2.1872344,,2.50387877,3.18291325,2.15374043
2.26214627,2.79997163,2.51231948,,2.79648318,4.70938964,2.80951856,,2.63857414,3.17439498,2.25047401,,2.41045481,2.3795847,1.88175241
2.59309598,4.33630244,2.83568525,,2.82196311,4.48331127,2.72706931,,2.81664522,2.6199359,2.33621518,,2.71604475,3.91788601,2.20992516
2.79187922,4.19620977,3.06551559,,2.20228968,3.10154377,2.31792528,,2.90790012,3.0902882,2.47423692,,2.94312979,3.85811195,2.45778861
2.73123508,3.87966806,2.97444699,,2.28349063,3.34967546,2.43652454,,3.23023315,3.57372164,2.70662384,,2.88734791,3.49285051,2.38249296
2.29885982,3.14762855,2.69273615,,2.7383861,5.20639774,2.62956352,,2.7038495,2.7474619,2.33508436,,2.42726917,2.77975885,2.05379309
2.57882171,3.48307073,2.91313245,,2.64982291,3.79009725,2.6643484,,2.98453361,3.40347527,2.5798592,,2.71236549,2.99060221,2.31194029
2.56260005,4.05084935,2.88532114,,2.83535326,4.24988302,2.69287738,,2.92440772,3.25639892,2.58700671,,2.66491833,3.67841594,2.30127769
2.40028616,3.19322871,2.63006718,,2.51412834,3.59325675,2.54677443,,2.7948427,2.7746799,2.36241159,,2.58016255,2.76234365,1.93751298
2.62216361,3.96142527,2.91639839,,2.95772015,4.29439185,2.72471603,,2.67078384,2.45940314,2.419873,,2.75736049,3.61665584,2.33823365
2.75512992,4.11422445,2.99030459,,2.46346373,3.46389163,2.55278334,,2.75393784,3.44482476,2.37832483,,2.8837117,3.6797332,2.46855686
2.73456771,4.05296327,2.99690667,,1.88655803,2.9191827,2.1735406,,2.97243562,3.28831043,2.6131107,,2.87514628,3.68691918,2.40702857
2.61551145,3.4254772,2.80667478,,1.98139655,2.92910047,2.16288719,,2.8637153,3.14913738,2.53799022,,2.76579228,3.07039022,2.18098622
2.54165379,3.95703512,2.8856594,,2.59264108,3.61700546,2.6243687,,2.76599799,3.53017384,2.49969957,,2.67371404,3.60418862,2.28374134
2.38686484,3.68032847,2.72005412,,2.52728083,3.45015752,2.47039775,,2.83090984,2.71839488,2.22874596,,2.5184446,3.17333888,2.11062921
2.33049451,2.8415303,2.72492705,,2.70679769,3.52392045,2.6037712,,2.87084605,3.69369239,2.63647279,,2.48075954,2.4683995,2.05018716
2.47339688,3.66367882,2.81480882,,2.35303396,3.14623818,2.45621184,,3.08830235,4.2017731,2.80467814,,2.61749779,3.17277673,2.17053422
2.4544585,3.71953968,2.91228087,,2.53476694,3.72460215,2.58370284,,3.24677617,4.55419283,2.95707545,,2.58851024,3.29349729,2.28459101
2.44937064,3.33816198,2.74242233,,2.34667014,3.28707885,2.45914909,,3.28529241,3.9782327,2.7083597,,2.60032752,2.92312243,2.05955108
2.42714445,3.3372377,2.78998641,,2.9781079,4.51518909,2.81107645,,3.3817445,4.18698432,2.89798626,,2.57979706,2.88921485,2.10746256
2.61376929,3.67794114,2.91018451,,2.43937447,3.97146718,2.46285857,,2.91816915,3.22436074,2.44910064,,2.74105263,3.23265302,2.26349604
2.70325373,3.80448948,2.93222401,,2.4979142,3.68610436,2.57890493,,2.8017677,2.65918876,2.46141488,,2.8237898,3.44517327,2.39005284
2.1183248,3.29220337,2.61626796,,2.47252929,3.46136723,2.5856857,,2.94622645,3.84814637,2.65931896,,2.23013703,2.86585351,1.92803699
2.98504891,4.96181227,3.05906829,,2.7892645,4.29241213,2.72677112,,2.75915805,3.14997375,2.44103857,,3.11437197,4.49499094,2.5641971
2.1979234,2.75201587,2.53075313,,2.68149841,4.31809041,2.48789177,,3.09504422,4.70572345,2.72803198,,2.34003951,2.31894363,1.86132235
2.4187896,3.205319,2.66308841,,2.42573339,4.06467954,2.39424158,,2.56403749,3.33141098,2.39639788,,2.56500623,2.75880542,2.04386167
2.54472168,3.54325657,2.8787098,,2.63738289,3.86524715,2.60832895,,2.5546484,2.7116277,2.1490675,,2.6695558,3.16502668,2.24461271
2.48076371,3.63544217,2.68386023,,2.5172241,3.37763315,2.64334234,,2.96426475,3.83465049,2.67124756,,2.61824854,3.29721927,2.07421948
2.59694915,3.38845172,2.85095636,,2.53524785,4.17753011,2.6482987,,2.65295283,2.73594773,2.29618784,,2.72678365,3.05113675,2.27554632
2.54890085,3.43682493,2.86887045,,3.00966315,4.67337584,2.93028185,,3.12038616,3.74539207,2.75081479,,2.70246521,3.00661084,2.19178041
2.46801664,2.82258622,2.77344003,,2.83819009,4.10130614,2.75602461,,3.2128213,3.96237679,2.73273799,,2.62534586,2.47260355,2.0780966
2.62644919,3.5147954,2.8805361,,2.74183772,3.62121997,2.60821884,,3.00620394,4.11204924,2.82150446,,2.7790997,3.02980653,2.29784604
2.30225577,3.20109017,2.72485368,,2.52527644,3.88791679,2.55116198,,2.79320641,3.39474765,2.50244132,,2.4151588,2.74825779,2.07205699
2.43792835,2.99446887,2.85179131,,2.71469842,4.19188782,2.69487757,,2.63284068,3.1748823,2.40572451,,2.58140847,2.59608706,2.18328653
2.30655499,2.58118846,2.59926412,,2.41657778,3.89907495,2.50455605,,2.73984972,2.7216138,2.45127444,,2.47698194,2.23579621,1.9043146
2.62257273,3.58513704,2.95305694,,2.9909339,5.3082283,2.88399256,,3.15211153,3.68680648,2.69126348,,2.75631452,3.23180875,2.31345442
2.62758434,3.53161481,2.84833707,,2.68051203,4.03169897,2.62324895,,2.61241168,2.59682415,2.3204468,,2.75827712,3.18873021,2.26475651
2.83864687,4.24234092,3.00226115,,2.2061182,3.11920517,2.36949775,,2.65781486,3.29983396,2.37911702,,2.96353929,3.88182599,2.51077939
2.39591363,3.18335888,2.7401067,,2.53805296,3.84989384,2.59927726,,3.29408373,4.58083369,2.8192949,,2.5282957,2.73559617,2.08291833
2.88233264,3.84673565,2.92934758,,2.84532164,3.93890927,2.7776896,,2.95942054,3.62602955,2.57347311,,3.0574247,3.49431895,2.35683501
2.88240336,4.54830794,3.06952411,,2.28408038,3.02045511,2.52041242,,2.76484363,2.8716854,2.50809995,,3.02455058,4.15508748,2.49409158
2.29419483,3.00801888,2.63704648,,2.0221254,2.98812377,2.201871,,2.84230701,3.52699804,2.53306351,,2.45798806,2.50025045,1.92308155
2.26171417,2.85618856,2.54936866,,2.21300495,2.86240872,2.32576824,,2.40316355,2.41240183,2.21375747,,2.40674881,2.41182877,1.849557
2.59106781,3.69144528,2.80336419,,2.21198039,3.02140717,2.47144586,,3.05481278,3.7023098,2.82778831,,2.73589102,3.18935054,2.18483372
2.7949431,3.92052518,3.03593051,,2.52649679,3.93633404,2.59115796,,2.89892628,2.92932582,2.36909351,,2.9354843,3.50259947,2.51245154
2.43211161,3.98944206,2.77434741,,2.60455141,3.84704273,2.60757092,,2.71210226,2.43761655,2.21244017,,2.58288271,3.52817086,2.14128066
2.30680478,3.36749223,2.6441112,,2.68786687,4.3085023,2.59407624,,2.77711786,3.27364998,2.54072001,,2.43275278,2.97845628,1.97740115
2.6206707,3.7270474,2.96200644,,2.34301766,3.58035487,2.55292893,,2.8311671,3.21253494,2.6005915,,2.78256453,3.35917472,2.31521286
2.78941782,4.55234669,3.01359136,,2.36690509,3.57636525,2.43831057,,2.85877349,4.04481224,2.57892964,,2.92987779,4.03364116,2.44844727
2.5339309,2.96497076,2.84347911,,2.62828786,4.12695691,2.63535482,,2.77651699,3.2130364,2.32684891,,2.69271193,2.62626251,2.14993736
2.61408706,3.89551238,2.95555402,,2.38062426,2.7960612,2.45786735,,3.02038745,3.71853566,2.67636317,,2.76234171,3.46240317,2.32600301
3.19132011,5.20858406,3.25843249,,2.64467102,4.71736932,2.55025246,,3.32776447,4.18488091,3.02204089,,3.35323276,4.71916888,2.70661009
2.73409627,4.59901401,2.9959016,,2.61630482,4.16260527,2.61862217,,2.90810589,3.43886338,2.58609155,,2.85994729,4.19742995,2.44510636
2.69571338,3.75452051,2.81293997,,2.48716053,3.21636098,2.36977124,,2.76862362,3.29120364,2.57755815,,2.82769245,3.35091739,2.31129139
2.86189349,4.31387272,2.85785471,,2.58200056,3.86221535,2.5309117,,2.69241594,3.14360665,2.23603672,,2.9973252,3.88547405,2.41059322
2.70317101,4.90598301,2.96858688,,2.56637825,4.25969535,2.62044755,,3.15935079,3.86015117,2.68057847,,2.83913787,4.40606628,2.40189165
2.722363,4.45846214,2.94218627,,2.63764931,3.87831249,2.57914992,,2.588086,2.6662949,2.11106493,,2.87458339,4.0398946,2.37523776
2.27443795,2.95846377,2.66494322,,2.87848762,4.69379347,2.70988679,,2.46983753,2.22080648,2.26687386,,2.40545179,2.58010841,1.98584279
2.63898727,4.01564469,3.00072772,,2.38180575,3.59011637,2.42621085,,2.79068874,3.53025877,2.49150896,,2.76058378,3.49421999,2.40408461
2.40681444,3.4579541,2.78845591,,2.77811864,4.98281948,2.58540785,,3.27079917,3.96541453,2.81159881,,2.54102191,3.04048341,2.12936824
2.40349897,3.37830203,2.76400718,,2.59155981,3.51019277,2.72938083,,3.13255564,4.14240607,2.81521467,,2.51976445,3.00748051,2.15544219
2.95877524,4.39308063,2.96191345,,2.36553756,3.27562599,2.57350605,,3.17765187,4.33038533,2.60608249,,3.08653271,3.95146153,2.45477495
2.16960208,2.87298788,2.65706176,,2.52503235,3.46615105,2.53663243,,2.71812284,2.79392462,2.23634694,,2.29780151,2.35897409,1.93276935
