New Haven Low Demand,,,,Fresno Low Demand,,,,Atlanta Low Demand,,,,Miami Low Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
4.13867367,4.62932554,34.3310743,,6.08947263,6.54146063,36.7511414,,4.27938676,5.04919741,17.0287908,,3.46014309,3.96691485,10.8684351
4.05745923,4.65733544,34.5862031,,3.96196202,4.50570676,32.5851635,,5.51826279,5.76560482,20.8646252,,3.55554019,4.1715059,11.3289763
5.38081233,6.46923289,38.8389077,,4.37616962,5.6354284,32.9322019,,4.69213906,5.70931297,15.8998765,,4.58073558,5.80052471,13.0662884
4.80295169,4.78042129,38.1317108,,5.74540675,5.77600387,36.9794962,,5.05378958,5.55242931,19.6225421,,4.11273577,4.17661869,13.9197414
4.16670373,4.95233587,34.2669844,,4.97690744,5.46080924,33.5021679,,5.02009255,5.73401825,17.6614727,,3.90128844,4.58797985,12.2058643
4.5771872,5.99072826,36.5238934,,5.08211574,5.62514398,34.5393489,,4.2476362,4.85582851,15.351566,,4.13870952,5.52559288,12.2456384
4.46960943,5.2347421,36.4183773,,4.38706821,5.93204409,33.0554493,,5.600275,6.5046916,19.8523131,,3.7573152,4.61643289,11.1477922
4.76017619,5.02658936,39.2093563,,5.20972968,6.00814762,35.97994,,5.54111643,6.59654013,20.0171509,,4.05883463,4.43052924,13.6498992
4.99727443,6.13799671,38.8790187,,4.84548633,5.61178082,33.5198107,,4.33226519,4.30818555,16.4083299,,4.68515519,5.78181023,14.2901452
6.34852925,7.28862261,43.4899175,,5.11497527,6.51244863,35.1746925,,5.22841614,5.54262611,19.8543401,,5.66513365,6.69084366,16.480386
4.09580145,4.62828519,35.9134362,,3.78531113,4.42618239,32.2740772,,4.57157866,4.88667967,15.1805943,,3.65223598,4.1652448,11.6697375
5.82023794,6.45184781,40.9426236,,4.56318212,5.02919824,32.9918612,,4.51640559,5.84038841,15.4407881,,5.49964258,6.04674041,16.1400737
5.60418885,6.42636818,41.0421554,,5.53420437,6.1126643,35.4820867,,4.65302662,5.2346367,17.664236,,5.24392438,5.98898177,15.5577047
3.98070296,4.89905305,34.9520074,,6.97555546,7.64511007,37.8893506,,4.72044559,5.59403509,16.9521075,,3.51870957,4.41356707,11.253049
4.85663195,5.53371051,38.6562006,,5.38356577,5.91079474,35.28566,,4.91540542,6.3057546,17.8695129,,4.35622702,5.02378875,13.7022257
4.43135674,5.92233248,36.471912,,5.06832127,5.94153511,35.0736811,,5.84518784,6.74861138,21.0445764,,3.71202685,5.26162593,11.1975609
5.64724267,5.98247147,41.092809,,4.51614588,5.1400062,32.3097478,,3.96818958,4.5242812,14.9276131,,5.40823264,5.61778273,16.03644
6.00311588,6.26679199,39.2371886,,5.07994407,6.09589818,32.7367064,,5.33606994,7.37400104,19.324455,,5.33317226,5.6340012,15.2754248
5.2361034,5.61000451,39.0385565,,4.45180046,4.92972125,32.7233165,,4.14885002,4.32023774,16.1864126,,4.53826256,4.95865807,13.0634748
4.0325951,5.56413104,35.9301187,,5.53606991,6.2175388,37.0539741,,4.80795419,5.32510564,17.4462657,,3.77499394,5.19460936,12.274343
4.3671658,5.22494428,34.8245209,,5.44372529,6.26914942,35.3359284,,4.23063387,5.03093561,15.2799516,,4.06092744,4.76909448,12.0284735
6.35698419,6.13152755,44.5687249,,5.72088624,6.28154948,36.1799259,,5.43940838,6.61414639,19.4239371,,5.78127669,5.56938296,17.8295886
4.38899703,4.68041642,38.1124345,,4.42591295,5.18202695,33.0857809,,5.5407336,6.43050663,19.9787068,,3.69209618,4.06838743,12.1435718
4.58055118,5.67127524,37.5605961,,4.44076377,5.83554387,32.5761533,,5.77645541,6.43418524,20.7577993,,4.20044758,5.2502473,13.6690828
5.44217937,6.36375652,41.0708351,,5.04369054,5.09231447,35.0215321,,4.66064373,5.13200531,16.9057727,,4.93583473,5.87496864,15.1214202
6.21753164,6.54868416,43.2212286,,4.19437896,5.20456473,32.6822606,,4.93976753,5.48796518,15.7896188,,5.47012194,5.87676905,16.2997224
5.63434817,6.11783728,41.4665334,,4.66666005,5.35788594,33.1995855,,3.76716542,4.30924997,14.9732605,,5.22449443,5.60757718,16.5299412
4.81818631,5.06869328,38.5947675,,4.80218165,6.10503821,33.6373153,,4.62330354,5.34784193,17.1401027,,4.48815941,4.60452206,13.9664313
4.53044564,5.14639422,36.3703626,,4.39733723,4.72339022,34.579306,,4.32899581,4.80722052,16.1217772,,4.2586444,4.76134999,12.6539053
4.38274881,4.79314437,36.083143,,6.04421735,6.59089965,36.1302599,,5.8430686,6.1247442,21.4395372,,3.84773957,4.27926978,11.4678771
6.09130296,6.97715435,41.1095783,,4.59627761,5.93039234,33.0165831,,3.6772003,3.65760937,13.8496823,,5.2346619,6.25030894,14.9648826
4.13526925,5.25866238,36.0579779,,4.3277898,4.81735574,31.6041275,,4.03759101,4.96808896,14.1609235,,3.54601043,4.67142114,11.2365934
4.27552618,5.52836301,36.0738073,,5.51177282,6.16647605,35.7776002,,4.74638297,6.16551725,17.8765738,,3.91340865,5.16020297,12.1863179
4.67874962,5.55127909,34.7943824,,6.29521033,6.45979731,37.4065587,,4.88443192,5.7708713,18.9566468,,4.15251528,5.01690038,11.7367029
4.13975997,4.72460285,35.9187773,,4.90929993,5.51482664,35.0217724,,5.63514193,5.66973246,21.8869204,,3.73503073,4.23702711,11.6668102
5.87968415,6.38163289,41.406348,,4.88460227,6.09576245,34.9671946,,5.16522136,4.88554716,19.2064566,,5.1233639,5.72209081,14.9478249
5.08423912,6.73319239,36.6895088,,4.34498586,5.19155757,31.8382226,,3.66314261,4.4659363,14.0754457,,4.65639864,6.26865172,12.8358284
6.56463773,6.92837299,45.1586462,,6.02940754,6.44983601,38.5192629,,4.83230282,5.33916735,18.8219474,,5.90077315,6.31949991,17.7836772
4.66971322,6.45149865,36.6068369,,4.27743462,5.39769981,32.7718778,,6.99900316,7.16600458,23.4055563,,4.40621071,6.05619951,12.8981521
7.10303753,7.62953944,44.099821,,5.36117415,5.17406022,36.5658398,,3.42047394,4.25624273,14.1013743,,6.88128932,7.29595117,18.4921098
4.8459152,6.2621363,35.8032044,,6.62495658,7.10250284,39.0114622,,5.73456296,6.12791033,19.8833108,,4.16650799,5.6747045,11.7495514
4.54292553,5.5784813,35.3734297,,6.23281372,7.86418071,38.1669312,,4.47646103,5.44045861,15.6187164,,3.98853714,5.0662645,12.0316512
4.80332031,4.73148128,40.3219122,,4.52305318,5.72726168,33.2110216,,3.89519855,4.8176843,14.3258978,,4.19572047,4.17995091,13.976158
5.24192749,5.90956327,39.2036023,,5.36031851,6.07093255,35.0299451,,4.13130984,4.21149848,16.6031821,,4.33381873,5.12728141,12.8021698
4.29992152,5.38829135,36.2330999,,4.50858928,5.36005865,31.939705,,5.04715298,6.11134819,17.4376408,,3.7088339,4.84779145,11.3748126
4.44192452,4.90424097,35.7545581,,4.29103477,4.66548962,32.0872176,,5.41074213,4.98364278,19.4105192,,4.18871874,4.56198891,12.6752045
3.79191539,4.53551773,34.5288643,,5.13052964,6.28461379,35.0621516,,4.39316812,5.09876659,17.0041195,,3.43580753,4.07556489,11.1242219
4.25958128,5.95392668,35.5338523,,4.55983828,4.97702557,34.5366987,,4.20220162,4.89674507,14.1933443,,4.00982295,5.54735664,12.2708259
4.81750608,4.91306492,37.0025114,,5.82499501,6.92086438,38.3817278,,5.61412573,5.99721823,21.0103867,,4.40541101,4.46320305,13.7925584
4.52099481,4.99646059,38.4106136,,4.00247894,4.3191295,31.5092162,,5.58377475,6.32503075,20.5390492,,3.82592996,4.39415816,12.4672906
5.2061536,5.49702652,38.9107222,,5.36008827,5.62890823,36.1778502,,4.89725467,5.49632069,16.543839,,4.49429764,4.8445278,13.1405056
3.9906319,4.34020362,35.731708,,5.55625782,5.83939056,34.4426359,,5.31186199,5.11278446,21.6677974,,3.62711985,3.89427198,11.4865528
4.6156765,5.49927754,38.4162439,,5.09192694,5.26474749,37.7068081,,3.98993234,4.56195984,14.5624305,,4.20045854,5.00703422,13.3576515
4.39677157,5.81302051,35.186987,,4.47190482,5.21853378,34.5596528,,4.08743556,5.9847359,15.2131255,,3.86345443,5.30431037,11.5269437
5.20493781,6.66972876,39.0128085,,4.14722939,4.57198925,31.5422467,,5.75129324,5.55342587,21.7559441,,4.81385804,6.23295852,14.0905286
4.1951308,4.64388783,36.0991429,,4.53299907,4.52870753,31.8307605,,3.95500332,4.52743235,14.4059948,,3.78500895,4.19829476,11.828209
6.0913234,7.03212471,44.7135605,,5.26748251,6.17813354,34.0275997,,4.56108981,4.73594025,16.807673,,5.40828861,6.37312166,17.1495753
5.61575269,5.25531581,41.6291106,,4.55974915,6.41343224,32.8740742,,5.26534821,5.07415864,21.6113763,,5.05792891,4.72312895,16.0142751
4.89500725,5.77867011,36.6477389,,4.76808802,5.64057861,34.8550653,,4.89692448,6.26651432,15.5765894,,4.65253404,5.43691457,12.948833
4.6528913,4.52454258,38.1523361,,5.42481097,6.80150545,36.8169034,,5.14106281,5.58297445,19.3265495,,4.17025888,4.03270343,13.3629853
4.44302059,5.23065066,36.2260424,,4.60511381,5.96457692,33.2316876,,6.13205846,6.18274991,22.427866,,3.99672576,4.71908398,11.9295085
4.81315569,5.15099506,40.313349,,4.48515007,6.01091296,33.202271,,3.79645354,4.44409422,14.2144019,,4.53119734,4.75847751,14.8109595
5.77712624,5.94836641,43.0203489,,4.55053821,5.34899985,32.7559238,,4.63213408,4.92662398,18.3517963,,4.97640823,5.27691806,15.8534939
4.47248233,5.80991693,34.9562117,,4.90554334,5.25915783,36.1636955,,4.60443979,4.72190141,17.3252834,,4.09437617,5.3460911,12.0345228
3.93702247,4.60719525,35.8455467,,5.66169175,5.68320418,38.0769118,,4.89575089,5.49469803,15.5949673,,3.27660429,4.03055719,10.8581967
5.40180938,6.28743576,38.8010898,,5.97585552,6.06873433,36.4313878,,4.20302099,4.88608743,14.3550029,,4.74232929,5.71621216,13.7640658
7.00599821,7.32419931,41.6743624,,4.88581151,4.621995,34.7135021,,4.54101662,4.74747301,17.3534943,,6.75649537,6.95633337,18.2165713
4.83232313,6.02251488,37.3988506,,4.42675804,5.20371014,32.1713973,,4.52106716,5.04470216,16.9407589,,4.09739911,5.38648656,12.6657127
4.88420969,6.15137658,34.6613507,,5.90395854,6.8328316,37.295511,,5.41791472,5.86104047,19.6312467,,4.68337862,5.79226108,13.0313153
4.46892585,4.88018534,38.4481519,,5.44536183,5.26681719,37.8726345,,3.42052517,4.02879224,13.9793761,,3.89909304,4.39426352,13.0502642
6.2763272,7.33887134,41.4677339,,4.86658349,5.48275967,33.8832166,,3.9373372,4.45435894,15.7255702,,5.61906684,6.69833344,16.3597137
5.54474242,6.29709883,42.8441138,,4.01792036,4.67210101,32.0212237,,3.86684313,4.21397678,15.1395953,,5.02103058,5.79782527,16.1440695
4.43962112,4.99378443,37.2731682,,5.66566969,6.41351646,34.0927748,,4.0840444,5.35666925,14.3910839,,3.80360902,4.4249373,12.5867853
5.12907568,5.06813817,42.3157891,,5.04339143,5.03027028,33.9705909,,3.84721823,4.5561302,14.5088474,,4.4529837,4.4446869,15.2176309
4.77642666,5.02125936,37.1919832,,5.21018116,6.08507684,36.5360524,,4.46022755,4.65402795,16.0766135,,4.30020128,4.53763261,13.4939014
4.69465038,5.04337371,36.9577289,,5.39967967,5.8433432,35.5697572,,5.19813041,5.24200612,18.5591078,,4.36905948,4.63715803,13.8297326
7.67516936,7.98593163,46.2673969,,5.69813176,6.70915963,35.799055,,4.28300511,5.5358762,14.6590817,,7.32086676,7.47165624,19.5773201
3.99423407,4.52537043,35.7933934,,6.77332288,7.57494311,39.0983152,,5.65592501,5.09446802,20.5404346,,3.71732105,4.13294932,12.0430019
4.40159432,5.39109045,36.2415751,,4.41189877,5.16248595,32.6214238,,4.46826938,5.74055087,15.201884,,4.14332447,5.02552796,12.5132118
4.05392154,4.37062252,35.7968885,,6.14330872,6.8626467,36.806633,,3.90522358,5.40591187,14.150974,,3.71344981,3.92792558,11.7249219
6.09606658,6.52425434,41.6720616,,6.42461754,6.60850517,37.9351218,,5.3863309,6.11732535,21.0172113,,5.36916097,5.88613757,15.2289735
4.27556669,5.29367617,36.1499885,,4.66731919,5.21647519,34.6964233,,3.69276117,4.10705933,14.65274,,3.91560755,4.90545753,12.2643071
4.77850945,6.24738684,36.6970451,,5.50235225,6.2422054,35.5524237,,4.01391906,4.98875989,15.1204123,,4.42993648,5.86012442,12.7954478
5.98621494,6.56891618,41.4911034,,5.15298812,6.39264642,34.6983174,,3.72283228,4.78734844,13.9642113,,5.22795133,5.92907625,15.0663096
5.59911985,5.61520101,40.791096,,3.69622269,4.33882884,32.2368775,,3.70276214,4.4405328,14.1531321,,5.14348508,5.07830371,16.1323264
4.27700177,4.58557624,36.0660489,,5.03726517,5.38774423,35.1712834,,4.32259869,4.79440136,16.4175676,,3.60204607,3.97484294,10.8301721
5.24071625,5.1778725,40.6428977,,3.80459666,4.25378922,30.9561191,,3.63768213,3.99566748,14.014797,,4.9540258,4.8162641,15.4041918
4.81702155,5.53489782,36.4616308,,4.78188561,5.24094035,36.2004173,,3.76800079,4.28114489,13.9695398,,4.60711312,5.20448436,12.9434444
6.06993398,6.08094183,43.0785568,,6.75150802,7.54430087,39.6972196,,4.29014613,5.26835179,16.5516869,,5.54118023,5.53062945,16.592507
3.84260972,4.14768251,35.6968458,,4.72934399,5.22684562,33.3118256,,6.90124209,6.89031967,22.9843624,,3.17977345,3.5757504,10.7319623
4.92668308,7.08400577,36.9966073,,5.04145238,6.66052687,32.9223957,,4.66830438,5.85981303,16.5184147,,4.20872175,6.44213058,11.7969422
6.1153656,7.30169308,44.6620233,,5.64869735,5.82167951,36.9600203,,5.25541021,6.02356097,18.4583116,,5.66523634,6.79716932,17.7638478
5.00208239,6.01564362,38.482505,,3.93610761,4.68772198,31.2224135,,3.57086254,4.72396602,13.748052,,4.59044359,5.5662206,14.0313986
3.89280222,5.29856416,35.9493227,,4.1524021,4.37884187,32.6598839,,3.60719156,4.1772447,13.6565802,,3.34011241,4.74683694,10.9751282
4.95494774,6.19912048,37.680073,,5.99392931,6.78439924,37.4593461,,5.26226234,6.03727435,20.8325601,,4.29370793,5.57462428,12.9117459
6.19088813,6.90362043,41.1403378,,5.82674265,6.78655283,37.2654137,,5.28871616,5.85603365,19.9042972,,5.6181372,6.34434468,16.6451972
6.43542195,7.05872487,42.4612754,,4.62897665,6.22535504,32.4574439,,3.67411928,4.10826456,14.2441499,,6.04810506,6.62254899,17.528915
5.81425993,6.30629291,41.3576571,,5.04185952,5.51303356,35.364035,,4.30678441,4.79496964,16.6921602,,5.39738322,5.83999698,16.5104946
3.98066755,5.14383344,35.0066011,,4.01511679,4.3298783,31.9948023,,4.07365882,5.45338424,14.565742,,3.70115763,4.73455585,11.9430261
5.00439284,5.67444015,38.0013115,,5.71627511,7.25585406,36.499137,,6.44356062,6.52148252,22.4528661,,4.52421039,5.12635347,13.5027361
4.08834582,4.79557295,34.2665892,,4.51637958,5.36117152,32.4015633,,3.80991598,4.29640841,16.2659575,,3.86874179,4.43659821,12.0886157
5.3272884,6.461922,39.1667278,,3.9824324,4.50329265,32.4223234,,3.8795792,4.51110214,14.8349512,,4.96716636,6.04342572,14.4178424
4.98047839,6.28692633,35.5830798,,4.92474892,6.0649339,32.591582,,5.65034521,6.75913337,21.33514,,4.54449536,5.80934812,12.5293999
4.0624339,4.34280145,35.4059054,,5.20207827,5.87292314,36.645327,,3.66352299,4.53657948,13.7425817,,3.57926505,3.87484098,11.3302016
4.4051182,4.56088111,36.9334026,,4.29738784,6.22896953,32.8475005,,4.58152735,6.01278858,14.6934799,,3.73561179,3.96804062,12.4546706
5.01054699,6.66305616,39.0021014,,6.42341048,6.62514206,39.005166,,4.10840438,4.72624738,14.818562,,4.41707118,6.1387413,13.4013433
4.52295736,4.9342439,36.3592533,,3.88082701,4.38749673,32.3903189,,3.75279108,4.45645888,13.8854265,,3.94114669,4.37103723,12.8947921
4.73902982,5.74132575,36.570623,,5.48804353,6.05716923,36.3265156,,3.99403346,5.23377629,14.8961049,,4.23469495,5.25134217,12.0873736
4.21636441,5.16006327,34.8313297,,5.19539435,5.68789192,36.5638329,,4.41472273,5.39860332,14.7942265,,3.85456145,4.74842003,11.8379279
5.75063164,6.70409015,41.2900324,,4.63856805,6.03918764,33.1232262,,5.24026402,6.1476366,17.9394505,,5.34663437,6.2546326,15.7939192
5.67541455,6.29169801,43.0207499,,6.47177719,6.67433022,37.2296976,,4.22936014,4.32419617,15.5672932,,5.00093084,5.65445836,15.9866937
5.02170163,5.99570689,38.8439659,,5.21144594,6.09263435,34.462554,,4.34581007,4.92782209,16.2253882,,4.50250109,5.48050477,13.5789571
5.90823799,7.319755,42.9119072,,5.58053819,6.46687568,35.8147596,,3.82802988,4.08778409,14.0964907,,5.33482261,6.72178703,16.1974348
4.34891924,5.27805869,36.1891298,,5.4103664,5.9285974,34.3890687,,5.20063472,5.65543834,19.4901848,,3.80484564,4.75806834,11.7214032
5.24282502,5.99392112,41.1407355,,5.27652179,6.24501168,35.522291,,5.83532371,6.8773171,20.1417996,,4.52339205,5.35299967,14.5552367
4.91532935,5.14617702,38.530085,,5.32087236,6.20400934,37.932034,,4.44196393,4.82350602,17.3361814,,4.24229307,4.49200506,12.9470235
6.59861418,6.56941452,45.0701247,,4.82067181,5.75239395,31.9413731,,4.39101554,5.20122163,14.8005509,,6.07860972,6.01243573,18.0657025
4.37325277,6.29087346,34.3883309,,4.63693513,5.85391465,33.0219104,,4.35609314,4.62944206,15.3845142,,3.99919957,5.82790185,12.2342662
5.70422613,6.43753969,41.2759264,,4.72318349,4.38656102,34.6999477,,4.65855049,6.5071009,15.8205586,,5.28665208,5.99117054,15.7727052
4.69787932,4.60991858,40.1111827,,4.77841786,5.10735793,34.8250224,,3.93289721,4.7131703,16.1967164,,4.41838275,4.23674913,14.8650359
4.01481313,4.87828052,35.4867308,,6.74187877,7.77489777,39.1809502,,3.952758,4.85780263,13.9732034,,3.76251275,4.52875329,12.2453216
4.52173192,5.36524726,34.6402854,,4.81379814,5.91594097,33.5177828,,5.25547598,5.1719859,21.2734142,,3.90172,4.75373518,11.4840243
6.26901638,7.4327989,40.5390684,,5.92441602,6.74155436,37.4195321,,4.83665625,4.94064855,18.9600819,,5.51294523,6.71682971,15.4432416
5.8235679,5.91248452,41.2704353,,7.08439015,7.81133819,39.3187794,,5.75829779,5.86331643,21.1931388,,5.05900036,5.26340818,14.5437067
4.08118561,4.93875401,34.5003132,,4.64502633,5.00715447,33.0532835,,5.11834483,6.07335687,16.9954212,,3.53421393,4.42362742,11.4152336
4.86858313,6.20482949,38.7811092,,5.07123202,5.85020089,34.2520069,,4.40154124,4.28331807,16.1616714,,4.53573201,5.80543099,14.0284305
4.56269917,4.97262295,36.3553851,,4.72886538,5.90557658,33.2021755,,4.20880332,4.36476606,15.6837931,,4.20188223,4.53039021,12.2681228
5.43866238,6.12441147,41.2056139,,5.09915216,5.71868099,36.3540568,,4.84776898,6.23480281,16.1241201,,4.79616065,5.59370112,15.0983522
4.81343941,5.41402187,39.9043526,,4.11921446,4.71004193,32.3386974,,4.10404227,5.5932278,14.5771329,,4.34209408,4.93399424,14.5647036
4.13343733,4.45262005,35.8627342,,6.95197525,7.35199238,39.5120737,,3.46921914,3.91046335,13.235542,,3.59482408,3.9087741,11.2225948
4.23466454,5.23480153,35.8961492,,6.90195197,6.33932586,39.4692092,,3.49110466,3.62905009,13.8176542,,3.67621408,4.72455427,11.5718329
5.55511743,5.90549892,42.8686366,,5.06261835,6.27843763,33.704546,,4.44357602,5.16816718,17.3927835,,5.01704267,5.41754185,16.2839002
4.71379529,5.91966855,36.7550354,,3.93549483,4.77026349,32.5351701,,4.23784423,5.26639515,14.4614055,,4.03632239,5.28490053,11.4172582
4.9946597,6.52760776,37.073971,,5.82035988,6.56278745,36.6861797,,4.28472395,4.42422249,18.1073748,,4.12241184,5.80772072,11.6463454
3.87822068,4.41627649,33.8537329,,6.17495489,6.20307202,38.6625417,,4.42506635,5.14643257,14.8307324,,3.49159379,3.98047003,11.5075025
5.09072367,5.31162591,40.6543236,,4.51570702,5.24150712,34.5120088,,3.56433552,4.1200137,13.696647,,4.45695894,4.70035788,14.3099264
6.09428625,6.33988903,40.2703417,,4.61315104,4.6857744,34.5722985,,4.64933618,4.93008008,17.1932496,,5.66044024,5.90638436,16.0251704
6.25070754,7.39780213,41.2548989,,6.15199932,5.98179556,38.5122102,,4.24028619,5.33086932,14.7012899,,5.87841451,6.90903556,17.246057
4.36593627,5.19863655,36.1192593,,4.57938532,6.25642535,33.3508293,,4.50707438,5.19737208,16.8370453,,4.02399879,4.819619,12.2190259
5.64698072,5.06399393,41.5188207,,6.50738689,6.16026338,38.9468287,,3.52545787,4.27228247,14.008638,,5.18406178,4.59531651,16.2519348
5.44259029,6.54504254,37.5271316,,4.03711615,4.63542744,32.7228394,,4.42289169,5.80647043,16.146513,,4.9703282,6.01021399,14.3250904
5.09273593,5.37625034,38.8915044,,5.07174558,6.479477,33.97774,,4.3737256,4.59710614,17.2914315,,4.45794519,4.78880445,13.1282854
4.81064121,5.52173537,37.8166311,,4.34676309,4.6843042,33.1199637,,4.43784865,4.34058828,17.8923661,,4.07984444,4.88931126,12.7532513
5.94117238,5.41414384,43.010252,,4.07689014,4.88652313,32.6267686,,3.86922526,4.22286184,14.1094922,,5.55582245,4.92867515,16.7666525
5.60040746,6.31986556,41.1100148,,4.27080987,5.25785728,32.710357,,4.28139584,5.50545895,15.1851089,,5.2608604,5.92627853,15.876795
6.33213917,6.77779637,41.7259821,,4.63076097,5.3627527,33.1483224,,4.1330367,4.45614893,14.680002,,5.80956649,6.23226088,15.8758909
4.5776748,6.43628846,36.42341,,4.33314695,4.96741775,33.4319468,,4.53162758,4.86027254,18.0334089,,4.32892494,6.08076796,12.7166211
3.89311979,4.17066581,34.3055602,,4.76963971,6.33071867,32.6537464,,4.58110662,5.00396184,15.9539225,,3.53674067,3.73470963,11.674658
5.36717619,6.26455333,39.261476,,5.23982279,7.04109893,35.0170145,,4.59292602,4.81378051,17.8911319,,5.01521759,5.86145714,14.510546
6.10277684,6.67386213,41.332129,,5.74125824,5.90190584,37.6519346,,4.14476301,4.54718194,15.989872,,5.51452057,6.11397613,15.5777876
4.43452475,5.17990957,34.2700252,,4.35148586,5.42428883,33.013459,,3.54656994,4.02646894,13.7401788,,4.0722996,4.74903999,12.111156
3.74982046,3.93093518,33.6939599,,4.48734595,5.56374391,32.7788075,,3.84185469,5.06040568,13.7035913,,3.47907672,3.5536349,11.5425056
4.26759005,5.43583905,36.2259496,,5.62142356,6.27493552,38.0229094,,5.07806677,5.20647288,20.9073726,,3.66512304,4.84360306,11.2095073
5.35794758,5.52074243,40.9242836,,4.95172743,6.17521724,33.5131642,,5.25529997,5.99674428,18.909626,,5.13286439,5.17426298,15.8017029
4.15065872,4.70907897,35.7684019,,5.01925612,5.6552844,36.2650389,,5.59259058,5.46968372,22.0778355,,3.63878939,4.15310922,11.007862
4.08486848,4.58619051,35.7641682,,4.23780867,4.58989671,31.779158,,4.35034213,5.2499217,15.2109966,,3.78926051,4.25918387,12.2024254
5.48419199,5.98354619,38.5131166,,4.42333259,5.8958497,33.1041343,,4.73689914,5.73257903,14.6588565,,4.76284823,5.31795697,14.4710524
4.81592332,5.8901367,36.5037758,,6.16615945,6.21951751,37.1923133,,3.70318172,4.41119657,14.0746012,,4.51457895,5.47302101,12.6283499
4.84715284,5.61720338,35.5711516,,4.81898315,5.14695661,34.7453477,,5.45703456,5.61742161,21.885065,,4.09719518,4.98410604,11.6927165
5.68061437,6.77427362,39.5681823,,4.74104424,5.0038852,36.1565753,,3.50069298,3.75883584,13.6185938,,5.07936488,6.28653302,14.2850498
5.27656448,6.41328345,35.3099917,,4.82827161,5.6910636,34.804407,,5.36508759,5.06869695,20.655504,,4.87911763,5.94484287,12.9330744
6.3357575,6.00501173,45.0285409,,5.28033987,5.60777866,35.2392738,,4.20717945,5.35798855,14.8179142,,5.75827132,5.43752291,17.9032776
4.04353423,5.02274869,36.0518641,,5.67708011,6.05789639,36.3730905,,4.74506531,5.28194774,16.3491531,,3.50131843,4.51457471,11.2414144
4.90646039,6.67048773,36.7540714,,4.67408807,5.82038239,33.3702143,,4.12625716,4.13741215,15.6001792,,4.34332871,6.1173982,12.0582506
4.05143144,4.96599997,36.0434,,4.21931831,4.76547239,32.756117,,3.94598102,4.46459323,14.4928632,,3.42459939,4.35548324,11.0403081
4.08866639,4.79587942,37.9398529,,4.5591693,5.35597646,33.0136899,,4.35164329,4.93886148,16.0193826,,3.49706886,4.20302838,12.2700745
4.9444495,6.09258873,38.8111132,,4.80780373,5.40112808,33.4812059,,6.13186425,6.29480804,21.1752377,,4.66533092,5.74332564,14.2338412
3.78575606,4.21768615,34.0378828,,6.32483484,6.17424689,38.8522883,,3.93500949,4.66907571,14.0363113,,3.29221553,3.70670513,10.8407027
4.29233028,5.39487353,36.0663863,,5.85669075,6.10772066,36.2318766,,4.56411283,5.21512799,15.8814161,,3.90010537,4.95689527,11.8063644
7.25306795,8.05546423,44.2734786,,3.97226956,4.62134609,32.4286235,,4.81892167,5.05211598,18.1645717,,6.35355136,7.31106758,16.9901822
5.01271656,5.75219205,39.3575943,,4.89888949,4.78595113,34.837554,,5.55870443,5.45222456,19.9852163,,4.43979842,5.21725455,14.4070276
5.46876732,6.30473759,39.4359935,,6.43577909,6.50158438,38.8458506,,5.80122128,6.94417159,21.9212107,,4.7512845,5.66260691,13.7309431
5.7380205,6.16560292,41.2798669,,4.43308579,5.72784525,31.8685654,,4.93543726,5.83355044,17.7812853,,5.0729328,5.55315143,14.9816357
4.46629024,4.89515279,35.951283,,4.97647404,5.59773679,34.8814652,,4.90863592,5.35100917,19.4066231,,3.9659603,4.3817545,11.5693463
4.89081493,5.13996852,40.5310793,,7.85899011,8.88147371,41.3876982,,5.99855865,7.09135621,22.1233218,,4.56076707,4.76882397,15.1575945
4.6346067,6.02541901,36.61928,,4.72093408,5.91480635,32.5724138,,5.08622526,6.30905365,18.7518303,,4.04698736,5.45365162,11.9111991
3.90588643,4.10798394,35.7646266,,4.33214588,4.73528618,32.8196544,,4.05914656,5.00277605,14.2773965,,3.63679645,3.77725474,12.0263422
4.8296118,4.82834939,40.1822965,,4.25478494,5.12043646,32.8002603,,4.2568263,4.70676355,14.4758683,,4.48113559,4.41144399,14.7768104
4.78325222,5.30684647,35.5136662,,5.17575388,5.62304297,33.9286926,,4.84970557,4.87112604,19.3055381,,4.12893217,4.74461167,11.8257064
5.53182728,6.8699681,42.7898576,,4.78374325,5.60318938,33.0403037,,4.29687849,5.57913098,14.6662042,,5.26929945,6.53254475,17.1461838
4.54192648,4.83316562,36.947031,,5.66361157,6.00228444,37.0807628,,4.63283803,4.87004334,17.9662418,,3.95015558,4.27325927,12.8499844
4.15376374,4.45192437,35.1797318,,4.40238501,5.10477813,32.36907,,4.79126927,5.75531534,17.531065,,3.58233508,3.94382652,11.4409176
5.01632684,6.06921033,35.6194032,,4.334153,5.59468614,33.030441,,4.72473221,5.96011591,15.670554,,4.28571094,5.47426523,11.726419
4.52100667,4.94157437,37.6688219,,5.6418069,6.45446607,35.6537666,,4.55863809,4.8455741,16.5464936,,4.03765121,4.497551,13.3972145
5.71262418,6.46135369,39.3146602,,6.2463158,7.63496021,37.7237006,,6.85487139,7.12519516,23.099243,,4.9854588,5.78925275,14.8840609
5.71690827,5.98893956,42.8106799,,6.25705205,6.67352825,37.4284519,,5.80030498,5.37397753,22.5325938,,5.411653,5.62791619,16.910347
