New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
2.896591625,4.369187789,6.554316242,,2.801013574,3.455697157,5.648156129,,3.396773814,4.969683957,5.440302666,,2.974589078,3.701692554,3.747714815
2.5059236,3.563419109,6.394140123,,2.89580695,5.28024561,5.639069609,,3.358067138,4.790095103,5.462510279,,2.587205767,2.927856576,3.441339727
3.161079879,3.965809901,6.926267225,,3.205193518,5.144943843,6.330428948,,3.120616845,3.83452646,4.393402563,,3.239479434,3.387209445,4.013527637
2.506218842,3.344424424,6.027143537,,3.271707848,5.008012162,6.421928264,,3.16409968,5.010121697,4.340760252,,2.569714634,2.781683081,3.164526266
3.174471131,4.220302051,7.227497342,,3.176523467,4.890771931,6.277016206,,3.418250849,4.119763872,5.165508328,,3.285021998,3.722073709,4.336977462
3.179567058,5.195419891,6.740474083,,3.209536885,4.726476953,6.20998872,,2.475816396,2.867786376,3.96164167,,3.210410378,4.552127926,3.897223376
2.830884892,3.859393422,6.163556138,,3.415143104,5.290284323,6.246659089,,3.058191892,3.93857852,5.173380214,,2.906860754,3.242155142,3.370699278
3.384713955,4.866154509,6.585397065,,3.592853023,5.2235146,6.075652956,,3.678839254,5.294046063,5.313177434,,3.442715107,4.255743812,3.853504203
3.469163701,5.182932948,7.090483595,,3.534636106,5.161621911,6.722724657,,2.827602589,3.094802436,4.818476901,,3.580961287,4.516369292,4.316981887
2.967938231,4.094787309,6.77326302,,2.746114035,4.311465594,6.014927275,,2.773002269,3.261006899,4.192374303,,3.049880301,3.466202931,3.860472978
3.027008704,3.933384865,7.155535151,,3.146140595,3.908367657,6.226109333,,2.909203947,3.218494867,4.376844879,,3.124982222,3.274122469,4.145661998
3.349791133,5.715638194,6.764073615,,3.429349345,4.961378084,6.457205406,,2.786336036,3.513388371,4.159337577,,3.435976235,5.182116211,4.013802372
3.044362901,4.406622789,6.353937603,,2.658193453,3.634120733,5.413950707,,2.730819494,3.171575268,4.073953173,,3.140600455,3.732537767,3.593983574
2.976665781,4.342945191,6.539218621,,2.808800171,4.788862908,5.597359912,,3.330152207,3.976968911,4.943721293,,3.02495125,3.690769625,3.725345755
2.988822237,4.499878368,6.397154624,,2.535823784,3.70940292,5.713617702,,3.472305097,4.750470911,4.68667321,,3.049583249,3.920230167,3.62572303
3.180715521,4.197497492,7.071196644,,2.389655312,3.536233401,5.456972268,,3.179659427,4.222024973,4.878190708,,3.285728737,3.561115618,4.160330083
3.543410429,5.14633711,7.553500088,,2.731002843,4.908148632,5.702233811,,2.861704867,3.587763667,4.227732903,,3.653335703,4.54553671,4.653367091
2.996742521,4.234122306,6.511939859,,2.769010147,4.079982008,5.534831911,,2.627251103,2.970341876,4.586700455,,3.097709098,3.72684594,3.792492556
2.6465885,3.229373031,6.273929055,,2.989773054,4.297161354,6.179916253,,3.120251376,3.899921077,4.843617821,,2.724496841,2.741914962,3.479525777
2.659377645,3.370596155,6.064331488,,3.597094439,5.268696974,6.429473326,,3.101161964,3.834110123,4.906516629,,2.738586645,2.81154402,3.263559143
3.063239915,4.025866112,7.069247011,,2.855519083,3.879715844,6.023149103,,3.186195322,3.56085029,4.366594854,,3.123425378,3.464295241,4.09967384
2.803846239,5.017818162,6.251045882,,2.658595652,3.791678927,5.703279997,,3.607291931,4.870115207,5.633237662,,2.847619486,4.331784897,3.473244942
3.477017099,5.307587642,7.309475011,,3.171234443,5.041432089,6.338338553,,2.773220333,2.988273501,4.504883337,,3.538494143,4.596737702,4.394510649
3.270917869,4.605588086,7.040276274,,2.831545861,4.023104314,5.535341614,,3.112364832,3.550814776,5.324408144,,3.369867489,4.030097325,4.102176873
2.986723733,3.815619155,6.924565834,,3.002518611,4.191639665,5.974251221,,3.522998751,4.475552778,5.254464352,,3.064217834,3.32204728,3.978980403
3.088954582,4.559630916,6.462183284,,3.371962101,4.484870288,6.63418708,,3.170363542,3.945373281,5.274486675,,3.157602817,3.915123133,3.676050497
2.964432051,4.53460782,6.460191933,,2.617875941,4.41801236,5.414807576,,2.677928725,2.594320045,4.294932011,,3.021573022,3.882487449,3.63502614
3.36325491,4.944289266,6.663500427,,2.817962012,4.398127752,5.968887346,,2.676625306,3.096936819,4.172981001,,3.413810881,4.293030786,3.845510441
2.978479651,4.506412868,6.371187678,,3.687989122,5.237664325,6.347362271,,3.304541393,4.479868275,4.813113462,,3.064665398,3.929499634,3.643536935
2.891062996,4.193111256,6.623429536,,2.768904524,4.663221228,5.578690721,,3.311826914,3.492604309,5.146905744,,2.989356552,3.498302232,3.759721392
3.179064208,4.988813346,6.945207737,,2.834772415,4.754048202,5.651206993,,2.794007497,2.724736575,4.736018791,,3.207973601,4.418161267,4.057756792
2.869804813,3.565429193,7.017965678,,3.493329907,4.70924384,6.258131409,,3.211830096,4.84539559,4.60669159,,2.952781445,2.98020045,3.992690579
2.657883388,4.229587854,6.112369561,,2.991090764,5.161873654,5.599790746,,2.627641048,2.959987599,3.999625015,,2.721974536,3.554706031,3.355474856
2.834119023,3.414794652,6.808197501,,3.537077198,5.211770764,6.418476396,,3.571957385,4.735981755,5.502576609,,2.932068241,2.841987388,3.79027948
2.82438885,4.362141863,6.206356561,,3.359583803,5.038152855,6.029009023,,3.159872377,3.551277496,4.871663292,,2.897574886,3.7786906,3.41204834
2.944361329,4.406849036,7.16037205,,2.338020917,3.205013132,5.346166439,,3.35047326,4.866052141,4.998329638,,3.003610753,3.802287338,4.171367503
2.901424556,4.278053551,6.409468582,,2.85943968,3.813959312,6.216651304,,2.964028501,3.88213807,4.759659565,,2.985610606,3.718963785,3.601527294
3.211479769,4.412726386,6.882840369,,3.057285507,4.970052617,5.734526036,,3.808900196,4.279818476,5.495120903,,3.286735512,3.908572362,4.034774405
2.927295316,4.105465698,6.747455298,,2.693441918,3.734846394,5.878523803,,2.961999641,2.9856806,4.513843725,,2.974670501,3.378453656,3.779252739
3.395513718,5.608144084,7.214714485,,3.310848189,5.435397481,5.7843671,,3.373116516,4.90452794,5.012621606,,3.514652945,5.010296856,4.398885543
3.324076332,4.076891288,7.522643792,,3.22550616,5.9281735,6.268519636,,3.031746148,2.967712063,4.784845155,,3.356596099,3.425851631,4.447736918
3.431500865,5.172314801,7.428406963,,3.220977564,4.921370566,6.094671608,,3.091239232,4.569241636,4.940284483,,3.47711779,4.603303196,4.438391223
2.982616318,4.296422929,6.654574738,,3.310087673,5.812616465,6.071616456,,3.164807681,4.379711246,5.289242397,,3.071331045,3.733503432,3.762492843
2.603286224,4.202564029,6.183943421,,2.776741751,3.595026693,5.977721943,,3.115807153,4.897727042,4.521667262,,2.670927492,3.607989349,3.417984782
3.494651603,4.733351281,7.3226764,,2.954468608,4.749979807,5.525323922,,2.734211501,2.925600649,4.327097807,,3.587823602,4.19110996,4.364254193
3.163467788,4.592953673,7.150812164,,2.801965157,3.945603937,5.575051005,,2.934163296,3.366975852,4.447364694,,3.270611976,3.945077591,4.285975801
3.288537712,4.45769622,7.466213058,,3.138469408,5.630055768,6.120349058,,3.06538271,3.829225844,4.660512154,,3.368870544,3.86214997,4.510585913
3.373205913,3.914516529,7.255717014,,3.32449969,4.698631657,6.342717924,,3.733220544,4.842243332,5.491599205,,3.465955077,3.404295402,4.233622812
3.577194178,4.918974077,7.412910108,,2.919452802,4.890308373,5.636237827,,3.109282841,3.838972123,4.543237923,,3.718198034,4.378810028,4.547300836
2.763105555,3.63388431,6.268237519,,3.223267994,4.541950775,6.193854244,,2.925648822,3.53559148,4.485736172,,2.860093175,3.094030688,3.544279191
2.87944652,5.030585704,6.316510901,,2.6168132,3.859561289,5.443081459,,3.334617496,4.55101476,4.657013803,,2.961591865,4.370304477,3.563007278
2.94248775,4.120958184,6.396982305,,2.863260521,3.912220472,5.8783344,,3.651384536,5.09475887,5.438221365,,2.991576681,3.504184053,3.516342114
2.81739797,4.547531341,6.430808527,,2.562100817,3.604299994,5.574660323,,2.965428669,3.093199216,4.787220544,,2.85894297,3.848985037,3.539930805
3.371858913,5.250174049,7.120860065,,3.18417885,4.206919931,6.169643844,,3.186719155,3.711234175,4.463650561,,3.428130174,4.648784056,4.173642671
2.94875885,4.144679531,6.469902373,,2.659110079,3.811022513,5.398325142,,3.007706345,3.810253036,4.461258275,,3.035080088,3.442445721,3.64330324
2.938769198,4.151444133,6.566802825,,2.528977659,3.720651846,5.407639724,,3.486878555,4.784681191,5.316903384,,3.023403812,3.55059813,3.769549305
2.81159112,3.962059266,6.666876826,,3.298451397,4.604033384,6.608699113,,3.064036797,3.504478085,4.913505601,,2.871484623,3.403507301,3.745891534
3.567144104,4.722242167,7.53858035,,3.050631253,5.533420893,5.987189886,,2.816295882,3.329665813,4.09976615,,3.626658683,4.053894877,4.556131394
2.607589641,3.60652526,5.954799967,,3.280806518,4.915027249,6.443754912,,3.032011695,3.160692513,5.211643312,,2.680479316,3.066708321,3.175482378
2.881114096,4.062580847,6.227706662,,3.778258443,5.105798166,6.512208514,,2.907132887,3.357230282,4.53631134,,2.959063382,3.478606331,3.466114874
3.091402772,5.600739636,6.556637018,,2.710741517,4.291542425,5.520614769,,2.474408912,2.834942124,4.314202888,,3.176637936,4.884634703,3.843977916
3.191262158,4.152887942,7.068112885,,2.875668398,4.017404739,6.305062785,,3.326276612,4.341566282,4.577953483,,3.27327588,3.629555725,4.161292044
3.086731893,4.215081967,6.343709199,,2.586164784,3.946387364,5.434996492,,3.005830441,3.591940485,4.371999538,,3.186718324,3.673069166,3.598006305
2.905565805,4.669905706,6.453584385,,3.268320078,4.447930701,6.189124661,,3.560331743,4.417135072,5.472288248,,2.995626495,4.115550754,3.72207162
2.818592586,3.819756789,6.632926479,,3.794094729,5.857922938,6.728580278,,2.977822494,3.705282484,4.65348199,,2.922820102,3.124121032,3.689963003
3.170514899,5.124706548,6.731812323,,3.069757394,4.893336153,5.726778083,,2.723559349,3.164697337,4.331702857,,3.288135438,4.415400338,3.958971601
3.014085778,4.04503396,7.009007573,,3.101436103,4.55786076,6.085313043,,3.086896813,4.477033076,5.041451574,,3.085077669,3.461147879,4.07929532
3.750968479,5.557830886,6.987846513,,2.984735064,3.88767734,6.243846168,,2.552042943,3.063295153,3.968540509,,3.833543906,4.889466672,4.16210403
2.824910589,4.187348858,6.386106312,,2.648228409,3.60483557,5.362487473,,2.709695991,2.861913793,3.951477824,,2.889666548,3.498395152,3.488051292
3.10120613,5.102249881,6.6617064,,2.506472928,3.399461222,5.266154204,,3.530618281,4.613562043,5.361517086,,3.194302784,4.387999337,3.833960373
3.253345404,3.938703819,7.154767808,,3.217473324,5.48187946,6.194779891,,3.323833818,5.210819832,4.639511401,,3.355853612,3.435123065,4.223421485
3.128913603,5.192133916,6.621273073,,2.831171479,4.006827327,5.774853955,,2.496039837,2.899872878,3.949679229,,3.184200457,4.525910077,3.813329745
2.896900831,4.173706535,6.624724579,,3.210853703,4.800850252,5.91387774,,3.222815736,5.359229533,4.775156285,,2.980550966,3.475125982,3.678734791
2.830924248,4.575248222,6.396756143,,2.795393363,3.626659594,5.84807573,,3.484420046,3.982731482,4.795043602,,2.898262538,3.873994005,3.63690722
2.676001175,3.756745997,6.220422366,,3.077520619,4.915192601,6.157501118,,3.53832973,4.315912509,5.183009582,,2.737809078,3.139381693,3.35058657
3.131120919,4.443557758,6.33701782,,3.141744558,4.408047678,6.131786022,,2.8084647,2.929835307,4.585847818,,3.189160006,3.736808459,3.551934881
2.641316388,3.427391737,6.504112234,,3.026079251,4.048033215,5.85842743,,2.948971345,4.273689715,4.304180611,,2.70757131,2.811615775,3.498175218
2.541095852,3.359102823,6.204554415,,2.810780366,4.512395213,5.751214746,,3.536837761,4.337860132,4.807640508,,2.643470626,2.822818459,3.448977117
2.841590756,4.437614238,6.23762929,,2.669870584,4.419353041,5.494120832,,3.032495831,3.67252931,4.640310517,,2.915606946,3.708368963,3.481585124
2.874933219,4.283300227,6.696818613,,3.134730874,5.716265751,5.902952796,,3.318516068,4.081068501,5.159942839,,2.939536697,3.62429288,3.743693152
3.25980909,5.311172641,7.020897721,,2.873152641,4.529683421,5.773830336,,3.217487026,3.920379298,4.488174776,,3.352943878,4.767924232,4.148653453
3.012668441,4.023321146,6.769763968,,3.137685453,4.305343495,6.21000006,,3.182774532,5.222541114,5.244148701,,3.084492339,3.407203299,3.832089026
2.996247828,4.091721847,6.500980319,,2.807683016,3.886233781,6.181668629,,3.454877513,4.38827926,4.565234171,,3.114061309,3.460151277,3.74547433
2.999441594,4.928964286,7.106668545,,2.988728336,4.164302436,5.977587392,,3.194706139,3.840220847,4.891755791,,3.066349451,4.259340297,4.122969459
3.350841966,5.795120063,6.753817807,,3.3417397,5.199499127,6.053578886,,3.618511619,4.53584821,5.634773294,,3.442923467,5.127296064,4.035356669
2.939992197,5.248344501,6.28584941,,2.933616993,4.965786614,5.696062427,,2.75750151,3.968492779,4.543709613,,3.002043397,4.600269608,3.504208365
3.086729694,4.616619375,6.752300671,,3.386156897,4.671856775,6.069551174,,3.120103978,4.340014284,4.81096316,,3.171724803,3.934005783,3.883684642
3.315829946,5.469125932,7.090928906,,3.062348797,4.007854056,5.742149266,,2.616363426,2.947910807,4.216494169,,3.382201393,4.798108601,4.203416471
2.541973534,3.203453625,6.288157424,,3.457730179,4.991242961,6.651071561,,2.992681646,3.901401073,4.533604487,,2.619119604,2.662142591,3.416847716
3.37784066,4.884617696,7.527560621,,3.242236822,5.216546492,5.897354961,,2.799548452,3.485048923,4.640133293,,3.425611594,4.149022704,4.440786734
3.358596779,5.335640559,7.231572371,,3.548794161,5.187102845,6.477762439,,3.018268738,3.2887231,4.279241172,,3.425962507,4.72675101,4.325552317
3.068877639,4.517029121,6.746359053,,3.203777649,5.157581741,5.92241737,,3.028175288,2.823140686,5.039093617,,3.16144645,3.942927494,3.934212977
2.818524332,3.933963445,6.364838934,,2.68474548,3.413244759,5.879798374,,3.017124527,4.087341139,4.234497479,,2.870203149,3.301714327,3.478063078
2.976621371,3.825553671,6.662403548,,3.274658609,4.39101019,6.101610967,,3.227855678,3.820856652,4.768436467,,3.041518916,3.326424718,3.773749606
3.268193899,5.334154308,6.557142506,,2.953912435,4.014619029,5.919091525,,3.056441149,3.854085845,5.050193904,,3.33407533,4.64054746,3.838390818
2.911227715,4.910517259,6.43417884,,2.997366034,4.537610047,5.756168423,,3.009366831,3.821219475,4.422097943,,2.996017173,4.292822389,3.615803792
3.136216203,4.70575202,6.47018087,,3.162511535,4.690640865,6.345678979,,2.740508445,3.186540843,4.570750473,,3.256181355,4.178635616,3.804854392
3.351345559,4.709332544,6.702263167,,2.52671688,3.978551101,5.423895606,,3.112551052,4.860671566,4.504438973,,3.449415418,4.039192402,3.881348183
3.579028269,5.387122985,7.473184517,,3.383886153,4.67206784,6.041047205,,3.006333563,3.753328302,4.50270815,,3.670639629,4.72549711,4.630494573
2.873245837,3.687948941,6.223751884,,3.152811993,4.468374228,5.778582924,,2.818499016,3.422096141,4.412692965,,2.993932556,3.180160253,3.454587278
2.678446974,3.843410157,6.896233554,,3.408015541,4.167772375,6.27248377,,2.909174951,3.653837966,4.567591614,,2.736608094,3.160050852,3.870443661
3.037404566,4.77547996,6.440027422,,3.106980339,4.014007561,6.141498778,,3.111944965,4.116390239,4.813820328,,3.094917507,4.150417882,3.608487496
2.704532096,3.560641534,6.403101876,,3.0588896,5.00721697,5.810011998,,2.899761259,3.49288861,4.461679036,,2.790270315,2.982961765,3.55129569
3.201497167,4.450079682,6.355252218,,2.925967235,4.994274501,5.769943643,,3.379867745,3.861433389,4.875410444,,3.301118718,3.941277234,3.670151007
2.778082241,3.210630665,6.465573853,,3.113076606,5.238580731,5.8231112,,3.210893291,4.264794175,4.631845398,,2.831729508,2.688775704,3.521082322
3.160625486,5.680508644,7.177377795,,3.101541843,4.796422106,5.887472444,,3.377509456,4.74986894,4.99150412,,3.238104149,5.020582517,4.302457476
3.020836621,4.317820197,6.577121581,,3.234907406,5.334934498,6.089566055,,2.715991381,2.998720416,4.790711506,,3.120858757,3.713724488,3.782534211
2.920872896,3.954129969,6.250605919,,3.060737126,4.447332059,5.658982121,,2.908559648,3.542677181,4.377654839,,2.997848588,3.320946848,3.41088468
2.904305035,4.149086122,6.469281811,,2.894758009,4.382821028,5.706933262,,3.165183433,3.346206412,4.695610932,,2.998335604,3.45067976,3.62980829
2.608667654,3.686696594,6.293668252,,2.638807946,3.951325757,5.610402513,,2.989854114,3.290690691,5.010835542,,2.683652661,3.089478215,3.51976431
3.248594062,4.560892178,6.534362702,,3.047299238,4.251112687,6.011297125,,3.201463734,3.994859916,5.060784825,,3.280749357,4.016383802,3.781218728
3.372052684,4.948310903,7.207549701,,2.998481325,4.02931984,5.735383231,,2.769106464,3.267727327,4.469640527,,3.422285408,4.301097564,4.246084522
3.129620429,4.442479069,6.4538845,,3.26587611,4.720912894,6.104004826,,3.570230766,4.219501956,5.272279565,,3.186698989,3.787143983,3.614984992
3.313006241,4.54989976,7.3192306,,2.394320418,3.247223009,5.252762099,,2.568242096,2.838731367,3.897330641,,3.395169093,3.852636334,4.314936253
3.268171584,4.137317587,6.987648231,,2.29251653,3.954811342,5.237952252,,2.897521399,3.734299033,4.334531272,,3.365288005,3.647112971,4.0866756
3.032353013,4.565851241,6.290780133,,2.888236164,4.58527543,5.672120695,,2.922658079,3.811731227,4.376824709,,3.084565588,3.950671577,3.508001913
3.524495203,4.920076515,7.499444583,,2.878043881,4.380606487,5.693003551,,2.780265313,3.242223074,4.396705408,,3.59910393,4.311865062,4.559305522
3.307436441,4.527221607,7.121665858,,3.126068281,5.213395086,5.824255735,,2.80315405,3.35497959,4.532572124,,3.413376869,3.889173344,4.15335013
2.72146166,3.602569991,6.261861331,,3.328700727,4.541512927,6.599940643,,2.560352467,2.711552196,3.877542377,,2.771773127,3.096473137,3.42316737
2.943529868,5.035488725,6.409475219,,2.776610048,3.643169943,5.828980843,,2.98609678,3.851868404,4.648710172,,3.027133828,4.462086918,3.736433393
3.346685668,4.304203581,6.89069863,,3.029495494,5.341671461,5.808713666,,3.069283719,3.485444765,5.280408207,,3.466276787,3.784400313,4.06197101
3.126408948,3.797539483,7.208645228,,2.997302579,3.776339485,5.832365195,,2.902145596,3.616551494,4.375258024,,3.181334144,3.198812369,4.138786039
3.155266845,4.500605542,7.23644314,,2.962995548,4.211306671,5.882338912,,2.621377426,3.1427982,4.092061874,,3.223984727,3.810522085,4.197301924
3.113001966,4.871193124,6.597266557,,3.118641239,4.560158171,6.258526006,,2.741516229,3.428709741,4.10515306,,3.177813615,4.162256718,3.758357657
3.534137199,5.317107359,6.606515094,,2.500131236,3.323186248,5.533055863,,2.680738761,3.377353583,4.3412447,,3.646303602,4.750878851,3.96621099
3.421285793,4.993964232,6.933951869,,3.154588291,5.389848019,5.818871492,,3.080523176,4.139334924,4.567450645,,3.573175936,4.349211804,4.121937393
3.273344949,5.318739263,7.001690018,,2.91691117,3.673855899,6.063282449,,3.073710074,3.945408934,4.558382749,,3.340474745,4.786381842,4.140996383
2.920230739,3.945491066,6.395539249,,3.376472833,5.311701347,6.421904861,,2.61153286,2.815201298,3.853060842,,3.049518345,3.408087074,3.622679911
2.810102833,4.079988645,6.083961054,,2.913248483,4.282610229,5.82753886,,2.849034286,3.060335385,4.187112739,,2.911233696,3.545750414,3.303981905
3.244490123,5.394958206,6.455339825,,3.243057407,5.146603205,6.443301725,,2.648253791,3.186434173,3.934282555,,3.316625554,4.689717229,3.759429425
2.783993766,3.862611518,6.860838966,,2.890434165,3.64860254,5.744249387,,3.117644871,3.737183406,5.034210319,,2.872343226,3.229523512,3.950170617
3.352986413,4.33484752,6.762396571,,3.196022582,5.234379251,5.874997435,,3.792134313,5.329000543,5.499810565,,3.435545914,3.799859014,3.934611121
3.222372729,5.284388072,6.838848669,,3.015900223,4.627320811,5.65628606,,3.371265305,4.630647964,5.468454831,,3.308974857,4.647765033,4.025620094
2.913502606,4.819362379,6.279214213,,3.361579517,4.410692404,6.477632794,,2.530876074,2.822142445,4.274467256,,3.030863219,4.119973214,3.604503842
2.894676895,4.234772917,6.436581713,,2.845316586,4.291946005,5.759928723,,2.800271346,3.93183366,4.014650179,,2.997549841,3.749558087,3.677635949
2.948108108,3.940388146,6.336691912,,2.429329481,3.841925712,5.439669076,,2.988589507,3.366184667,4.315069403,,3.047141586,3.419630849,3.512299409
3.134122019,4.863937915,6.530600084,,3.023730709,4.671368014,5.674413699,,2.846182053,3.207092465,4.071768137,,3.230671506,4.292082632,3.778642211
3.070405229,4.053406183,6.44587319,,2.658768917,4.283205902,5.419511012,,3.239319024,4.209163555,4.886656489,,3.141421566,3.549063825,3.645791801
3.105346191,4.638398202,6.302213391,,2.800474714,3.424826733,5.851252338,,3.122444424,4.015165277,5.202724456,,3.186372683,3.993618747,3.54756861
3.124143558,4.95395861,6.830942229,,2.621889974,3.97885863,5.360340941,,3.273241176,3.898747002,5.239449401,,3.196482551,4.260485226,3.980087812
3.006828639,3.778574199,6.835906181,,2.79077629,3.9253317,5.606713819,,2.737378329,3.545448147,4.166202686,,3.095463781,3.129600693,3.920252558
3.431527795,5.69923666,7.072311144,,2.96850711,4.012330616,5.519650964,,3.551931197,4.72053426,5.611828859,,3.50183694,5.030133057,4.172660182
3.065911738,4.067610612,6.711547028,,2.728158338,4.181051841,5.587150343,,3.247379173,3.298893899,4.928623028,,3.162328149,3.519907852,3.806004985
2.896130606,3.417181482,6.938355657,,3.126351249,4.612816568,6.282087674,,2.878976102,4.156649518,4.569546314,,2.991132317,2.891972276,3.884796831
3.044243277,4.182467539,7.327987374,,3.027876886,4.818738121,5.515791928,,3.398349478,4.665069674,4.593375546,,3.101724141,3.542434727,4.318101418
3.576311077,5.168058326,7.641734723,,2.87556978,4.122340485,5.93543091,,3.270883892,4.326372073,4.56557986,,3.666826518,4.482960186,4.646308963
2.842808958,3.143776648,6.834999437,,2.801711832,4.536689644,5.668051081,,3.046844319,4.723975093,4.79650554,,2.930779168,2.641904511,3.800584272
2.712357925,4.394135384,6.198135509,,2.881945374,3.639959826,5.656300261,,3.379870942,4.062439622,5.147719737,,2.782750177,3.707462468,3.41579676
2.665223865,3.270569672,6.345494027,,2.836922879,3.732773744,5.717274024,,2.928754239,3.173053518,4.43125071,,2.748798207,2.761451186,3.515973318
2.924633013,3.922289363,7.005863653,,3.11817286,4.448959183,6.015352426,,3.005862776,3.809611745,4.775605124,,3.023286958,3.288062959,3.999684116
3.173158172,3.865116107,7.216547273,,3.007645981,4.8876307,5.684224608,,3.455951491,4.389779996,5.525945324,,3.229889677,3.207877077,4.192943344
3.279518369,5.684545267,7.144280548,,3.278786343,5.135642106,6.198125791,,2.879997416,3.318442759,4.763393978,,3.363568358,5.011189792,4.203715307
3.133194342,4.277712566,6.784900354,,2.448749755,3.367818623,5.538976432,,3.329814825,4.297531928,5.012619991,,3.240012386,3.719382516,4.031935336
2.931962542,4.378929982,6.77299495,,3.11636536,4.593940324,6.21970852,,2.770131868,2.993149035,4.560739957,,3.021629497,3.774303997,3.920539415
3.172941594,5.281548386,6.678642388,,3.106576531,4.53909707,6.028451745,,3.499713135,3.891225574,4.877654247,,3.257295334,4.723162632,3.945336542
2.709689951,4.131090026,6.273730055,,3.177548212,4.683261099,6.018307359,,2.608027356,3.231166343,4.077327335,,2.751717418,3.614711106,3.445835053
2.687385335,4.019982426,6.432513892,,2.627512793,3.62653848,5.476865637,,2.682689075,3.338005816,4.323697801,,2.732599401,3.350267258,3.489028329
2.787099494,3.712172088,6.135176596,,3.094089605,3.983416239,6.172013173,,2.993454778,4.86322315,4.701779502,,2.84343234,3.07806352,3.307209193
3.206868524,4.67155983,6.981519328,,2.652888244,3.381224976,5.950822691,,3.137654112,4.312086259,4.463744841,,3.244244226,4.040899811,4.041180375
3.219564188,4.5506347,7.157696243,,2.475651236,3.58913514,5.435313093,,2.934255813,3.510109275,5.058367895,,3.277321877,3.876872883,4.218341627
3.197602298,5.00212241,6.636851066,,3.505744874,4.875691741,6.402399163,,2.63133348,3.430069256,4.27074544,,3.231613627,4.291982217,3.837229309
2.805080689,4.814544751,6.433987413,,3.266782231,4.620074733,6.333344178,,3.128969255,3.838919719,4.81368412,,2.888165339,4.17680558,3.677638195
3.305494325,5.619719057,6.966971301,,2.849709601,3.899356797,5.775199502,,2.696540186,3.306203117,4.138865785,,3.409989858,5.058584577,4.208740613
3.526114431,5.082959874,7.249296734,,2.990496021,5.154464368,5.647822847,,3.208425886,4.225194991,4.657958293,,3.600597164,4.349346634,4.334279201
3.393878183,5.50342084,6.910476154,,2.654320219,3.68254229,5.690719343,,3.304087739,4.024132546,4.776407383,,3.468954616,4.871003497,4.12443048
3.362821581,5.123458152,6.60040939,,2.88928231,4.4106279,5.852375001,,3.48944183,4.218645238,5.571393535,,3.47578283,4.495625524,3.876938339
3.246042337,4.411951702,6.530686846,,3.797608992,5.676615841,6.849686385,,2.99421566,4.189214051,4.87929602,,3.352853977,3.868617305,3.793025636
3.195943607,4.995903371,6.770380091,,2.828461779,3.407421471,6.135049423,,3.165255116,4.195251086,4.613442523,,3.232070449,4.259931643,3.8980554
3.076851889,5.004025204,6.915613691,,2.926972271,4.235632343,5.661373406,,2.982131847,3.112491443,4.001700484,,3.155301591,4.286618486,4.052438231
2.729646494,3.668500923,6.261339992,,3.510636212,4.957862257,6.202264835,,3.269707896,4.300129774,4.549270876,,2.789726694,3.17002171,3.442186435
3.264368365,4.789849903,7.150907725,,2.865227933,4.869809781,5.72999781,,2.623324181,3.294626175,4.164607387,,3.389502603,4.278123542,4.283039964
3.385535982,4.764018998,7.164304082,,2.946551189,4.292618498,5.846014037,,3.479762472,4.702780076,5.205861006,,3.478026909,4.277723125,4.274359674
2.861573788,3.89536976,6.646444964,,3.160314956,5.379080488,5.924677766,,2.992949441,3.889141378,4.17192998,,2.904285374,3.369423786,3.772405216
3.605589543,5.071743722,7.653761549,,2.758188428,4.020025285,5.456006977,,3.656078463,4.512548366,5.728528567,,3.671902375,4.519042549,4.643590224
2.751986181,3.797904766,6.582398417,,2.920319153,4.920740256,5.706760018,,3.589863697,5.014503092,4.995761751,,2.823893464,3.197437047,3.63817
2.676681738,3.96641022,6.146332755,,2.747091456,3.62123632,5.65288024,,3.262150832,4.527940876,4.709796682,,2.760393791,3.357105345,3.449220854
3.526924619,5.598101939,7.457691295,,2.912409652,4.385630399,5.798074585,,3.144210939,3.907237981,4.766634283,,3.616311098,4.971033712,4.55920052
3.525049358,5.323702254,6.927441168,,2.726604456,3.498433921,5.891884997,,3.007678281,4.416609985,4.457078098,,3.633532308,4.725343578,4.165932848
3.00467161,5.136250804,6.716190388,,2.868004994,4.399260105,5.722235431,,2.986531654,3.93995385,4.738200554,,3.082967592,4.418803872,3.836290151
2.959949975,4.684930564,6.633742322,,3.163119311,4.328570819,5.68087661,,2.893891438,3.908997441,4.490483886,,2.999600871,4.160728332,3.797999655
3.022503418,4.387897935,6.88107174,,2.854640425,3.464990255,5.99358584,,2.955326157,3.332877448,4.225814588,,3.107675272,3.681828186,3.915479244
2.883104715,4.947607261,6.286240703,,2.990249255,5.720619969,5.732224874,,2.887510054,4.328924157,4.267326386,,2.945188153,4.231092773,3.509700865
2.682616357,3.769584985,6.412083963,,2.608535374,3.436735085,5.411422552,,2.93799545,3.457179434,4.898515879,,2.736429115,3.259387005,3.525896861
2.868686739,3.908643866,6.35515505,,3.049119862,4.474809695,6.13812902,,3.714171391,4.459768668,5.47808255,,2.962000841,3.404352738,3.617228167
