New Haven Medium Demand,,,,Fresno Medium Demand,,,,Atlanta Medium Demand,,,,Miami Medium Demand,,
4.71679318,5.82133626,10.9060314,,3.87665825,5.02654962,9.04387145,,4.60886187,4.68999847,5.22687109,,3.97730042,4.33050026,4.08353642
4.0465958,4.9306821,10.3853267,,4.17610069,4.91535729,9.1389203,,4.2000905,2.9571197,4.61261859,,4.30852711,4.21401277,4.11683429
3.85480587,3.79811763,9.67675974,,3.87800581,3.78807015,9.39148678,,4.85859639,4.53833465,5.90514526,,4.01873815,3.2729808,4.37909362
3.90604742,3.7654254,10.3803049,,4.85476628,5.23139988,10.2560331,,4.93390014,4.17183163,5.68512981,,4.95629059,4.63475829,5.18488199
4.64938292,5.91091544,10.1151062,,4.02405222,4.28085578,9.43525749,,4.05279065,3.27992834,4.6834291,,4.1038687,3.77566653,4.34549434
4.52803777,5.00622741,10.4605318,,3.86985642,4.15733346,9.37567744,,4.32648076,4.08248676,4.57569826,,4.00159488,3.46750662,4.25126141
4.21765753,4.76165218,10.4614713,,4.62924174,5.45676959,9.45764727,,4.87527258,4.47956618,5.54137358,,4.75713429,4.82918659,4.42802181
4.42287238,5.07482061,9.73472821,,4.11260603,4.51618278,8.96100421,,3.56464351,3.14486819,4.33774861,,4.22223018,3.78403714,3.84252118
4.19819666,4.91516527,10.1413333,,4.46998973,4.70800053,9.37118441,,4.59408247,4.45338065,5.22307898,,4.65542728,4.01133985,4.36492214
4.21500534,4.25162602,9.87929506,,4.10040496,5.17724257,9.52229479,,4.6193968,3.84196709,4.65333342,,4.2145074,4.50999428,4.46297399
4.23033322,5.27408688,9.95691303,,4.18242184,5.01990519,9.34551857,,4.37623638,3.80241587,4.85227785,,4.25041308,4.395153,4.29304841
4.22056227,5.16985682,10.4460833,,4.84406585,6.0822255,10.1241959,,4.35947929,4.76641027,5.53699652,,4.93987343,5.4251558,5.09655391
4.15977738,5.51477797,9.62465804,,4.58327209,5.98637139,9.32008339,,4.32307119,3.65337167,5.44798007,,4.71588445,5.35549118,4.27707911
3.90301949,4.18367517,9.59359213,,3.57625136,3.88155137,8.92078878,,4.19625539,3.40625217,4.64850247,,3.69108687,3.28961261,3.84406397
4.66029499,5.71988995,9.97893852,,4.30053912,4.70315626,9.64026492,,4.13603762,3.24950237,4.60630034,,4.38939889,4.11239687,4.55211731
4.10387361,4.44406864,9.48736625,,4.53328492,5.17609263,9.75365765,,4.66430698,4.50951446,4.74290752,,4.64939114,4.4956794,4.76684212
4.5747524,5.00410377,10.0838721,,4.58898461,5.61151686,10.1010707,,4.4586886,3.66266086,4.73480793,,4.69399648,5.04121962,5.07256224
3.86749972,4.14603546,9.54478169,,3.87457842,4.17274209,9.04928792,,4.38040503,5.0167299,5.01563684,,4.0176332,3.69872357,4.07738028
3.93167544,4.14824417,9.63067442,,4.42837122,5.41928096,9.88379953,,4.97814154,4.61118274,5.63749812,,4.58684196,4.90965495,4.84613173
4.45477158,4.80102654,10.041476,,4.45497268,4.78770659,9.28672236,,4.56156858,3.55158164,5.50772765,,4.59161862,4.18673851,4.33450504
4.65919494,5.27529751,10.1621329,,4.14612692,5.33220604,9.29509017,,4.21160927,3.98459555,5.00806136,,4.21259308,4.73484859,4.25820149
3.88840508,4.39732612,9.65327571,,3.96004568,4.37322903,8.99487568,,4.73952139,4.25035234,5.27663387,,4.00564199,3.67981932,3.90527563
3.93396822,4.01165449,9.43654111,,4.24218043,4.25805887,9.49476307,,4.54564909,5.02750334,5.25582612,,4.41329053,3.78162573,4.43931098
3.65605484,3.75345618,10.2258119,,4.16523083,4.43773236,8.93031813,,5.35737864,5.2697351,5.94956374,,4.28866839,3.84257994,3.89185171
4.32163732,5.49710906,10.2071848,,4.32377633,4.85739172,9.82720051,,4.39548243,3.45997704,4.5348802,,4.4579731,4.23484837,4.83343854
4.04640348,4.40382867,9.56982842,,3.77573281,3.82753228,8.99724415,,4.64068725,4.47828184,5.24761953,,3.86865699,3.28566128,3.88324526
4.18508805,4.95603975,9.92185321,,4.3591135,5.5141845,9.79316265,,4.24487541,3.9572208,4.64164719,,4.47818596,4.85303922,4.82128721
3.94776485,4.78572447,9.83377556,,4.41797822,5.17127718,9.21654306,,4.47919723,4.47173837,4.73220337,,4.53853012,4.6279018,4.17856506
3.98310554,4.80993795,9.83636651,,4.15248294,4.3588005,9.11259198,,4.32812967,4.40502027,5.74435636,,4.23135057,3.8069015,4.00945001
4.19657894,5.26981777,9.80171329,,4.27643099,4.4051846,9.24593915,,4.44291455,4.11085644,5.0695759,,4.37743939,3.67892839,4.12467899
4.02923005,4.89025189,9.72278189,,3.83960266,4.83882977,9.16305798,,4.938303,5.75439191,5.40304191,,3.96236116,4.1441189,4.13506719
4.48951051,4.91728408,10.9454689,,3.88845342,4.2140529,9.31069929,,4.49710024,4.29143462,5.14252843,,3.97673068,3.67667663,4.1838249
4.53511846,5.2723318,10.2389902,,4.48334988,4.85842963,9.37651849,,4.47888556,3.97944615,5.0303769,,4.65777878,4.15780374,4.41651024
3.74363465,4.3797556,9.40316809,,4.15404574,4.96310363,9.11823625,,3.92843982,3.09318202,4.77086081,,4.29411954,4.47004835,4.10504461
4.36532098,4.77043973,10.2573564,,4.84772878,5.93446794,9.84257312,,4.56727358,4.56332189,5.34061664,,4.95881627,5.20238309,4.7641888
3.94285874,3.91421772,10.0297445,,4.73885535,5.92759594,9.92895939,,4.78891662,5.35279983,5.73703023,,4.83166807,5.34492959,4.85123314
4.19159972,5.21366294,9.93422675,,3.96656636,3.72990191,8.71206878,,4.3890118,4.4117334,5.49234411,,4.12302776,3.18390971,3.64589497
4.53075029,5.03467856,9.76035231,,4.01488763,4.51260612,9.06879597,,4.30843262,4.52099031,4.59177901,,4.13716647,3.96065941,4.13689012
4.13862032,4.13933714,9.58525103,,4.29218012,4.68966448,9.05921443,,4.45525122,4.24919615,5.08429731,,4.40158783,4.18026833,4.08515067
3.85210633,4.00924745,9.70419213,,4.36016617,4.43326959,9.52155234,,3.96898921,3.32293737,4.52638068,,4.47440518,3.77432201,4.40781053
4.55152526,5.31887031,10.1966106,,3.38391948,3.19769333,8.53823717,,4.64972734,4.18932918,5.82709035,,3.49057286,2.64197439,3.43381953
4.37659167,4.45679788,10.3912897,,4.08913199,4.7728726,9.48373679,,4.40199366,4.39274018,4.90303797,,4.20018563,4.17479825,4.37752492
4.32530417,5.26177352,9.83658406,,3.56664104,3.8118779,8.74062753,,4.48284305,4.26026498,4.94536382,,3.69873321,3.16115964,3.68116888
3.97630855,4.65560735,9.54176548,,4.05220145,4.57714004,9.1683114,,4.5800392,4.04583458,5.63984022,,4.15482903,4.03522544,4.05613717
3.96783823,4.09416458,9.56886099,,4.1084811,4.58416062,9.55940684,,4.91546103,4.98884985,5.46644037,,4.23454053,3.97483156,4.52609551
4.58040145,5.43566626,10.3046577,,3.87034873,3.79021838,8.98979636,,4.63717276,4.29729685,4.98602245,,3.9338159,3.15596954,3.84029814
3.86968752,4.65061237,9.67899591,,3.88625145,4.14508786,9.32758931,,4.67039993,4.79671182,5.54369827,,4.02005532,3.5573845,4.24425058
4.78732012,5.13507869,10.0346283,,4.57256977,5.51850878,9.83418635,,4.38152443,3.59698844,4.84538044,,4.70617013,4.83759714,4.87393254
3.95766109,4.09972383,10.0286431,,4.36328917,4.08326464,9.58454222,,4.21919169,3.4370591,4.75303336,,4.51753545,3.54329775,4.48799206
3.93487029,4.11125369,10.1572718,,3.8362961,4.3577167,9.25579223,,4.41557491,4.16814773,5.03943854,,3.97486204,3.74989299,4.20329406
4.38837769,4.82517453,9.80485481,,3.83250504,3.59467236,9.1763476,,4.70231543,4.50713491,5.14342279,,3.92908377,3.02715524,4.05411741
4.23282584,5.26590643,9.65913064,,4.37326316,4.53992066,9.25998779,,4.36462621,2.85660341,4.65093712,,4.51506917,3.92708837,4.2132622
4.18253695,5.67668706,9.77094818,,3.73113619,3.59283528,9.11522308,,4.49706388,4.71808999,5.83527834,,3.82412124,3.09025311,3.9770049
4.41243106,4.58041215,10.8066847,,4.43100432,4.95672823,10.0372156,,4.38298848,3.93659958,5.11959709,,4.57393486,4.42831972,5.00019642
4.77559048,5.06798862,10.3492619,,4.18810955,4.61699005,9.04119089,,4.43866192,3.78065055,5.02686298,,4.36156476,3.97741701,4.10762426
4.90443397,5.20199673,10.6732768,,3.97236963,4.2896842,9.52478544,,4.38729358,3.78766836,4.62932993,,4.04682965,3.57073122,4.36713093
4.74595679,5.00583973,10.6764272,,4.48309626,4.69383832,9.6856519,,4.18514748,4.31905583,4.75997036,,4.58069718,4.1132739,4.61751631
4.85960784,6.09011707,10.9691778,,4.50445205,4.9125967,9.50168291,,3.90472094,3.18438623,4.23072507,,4.64702786,4.42291715,4.52941359
4.20970824,4.00138534,10.2361227,,4.06169289,4.01697644,9.0152908,,4.82344825,4.18210299,5.73483513,,4.20618798,3.48237479,4.02615494
4.01956978,4.39379181,9.86697052,,4.22267405,5.25908366,9.40211453,,4.91366604,4.99288073,5.47646423,,4.37498049,4.57282073,4.44724046
4.25734645,4.88995411,10.3208473,,4.06605696,4.73113345,8.99850063,,4.15836873,3.23739484,4.23543098,,4.21950118,4.25513142,4.02188068
3.53823835,3.48451463,9.60748711,,3.9636795,4.5402302,9.07311797,,3.96014102,3.37141306,4.88510231,,4.07914144,3.83865096,4.00605195
4.38045431,4.39431958,10.3501302,,4.28600505,4.02863036,9.72162547,,4.42813017,4.5522834,4.84956142,,4.43169773,3.51992471,4.62790767
4.44596883,5.63136553,10.6900326,,3.49300847,3.60632036,8.75773489,,3.9572799,3.49436096,5.28081395,,3.63125327,3.05114114,3.71488759
3.91015248,3.96241023,10.3111342,,4.04662619,4.79880196,9.05987034,,4.26813334,3.9024237,4.58056481,,4.19405202,4.14568524,4.01416748
4.84819369,5.65853085,10.3444729,,3.70761252,3.72853238,9.06046605,,4.09272509,2.934318,4.52736627,,3.84391743,3.13394497,4.02485667
3.44643122,3.97121375,9.23963305,,3.88794952,4.1066837,8.86612766,,4.69640733,3.76566287,5.37354312,,3.98887098,3.51046471,3.75035843
4.6794896,5.74451395,10.7019109,,3.71233867,3.67490624,8.99050012,,4.55942364,4.43105588,5.70964053,,3.81367694,3.032338,3.84336263
4.46773409,5.86908977,10.774551,,3.96123807,4.36977072,9.18793741,,3.7088553,2.99121736,4.39457413,,4.06333236,3.80737762,4.0837638
4.67785565,5.18465541,10.2816622,,4.24965391,5.14323977,9.11645866,,4.88975919,5.20781111,5.21318879,,4.34682863,4.53149261,4.06146851
4.69955338,4.24915408,10.4358789,,4.76908044,5.7903291,10.1657942,,4.13582992,3.34188176,5.38696511,,4.87246865,5.09166879,5.20104238
4.4174153,5.24705363,9.89140808,,3.97531919,4.48665379,8.91773025,,3.94553924,3.56349284,4.69960858,,4.08113763,3.8434315,3.81663973
4.62820108,4.75273966,10.9051911,,3.86153664,4.6201478,9.13362911,,4.71774875,4.91227528,6.14428046,,3.94161431,4.00990566,4.02655312
4.81271526,5.24775968,10.56241,,3.94010845,4.07330255,9.43663562,,4.20800372,3.21924395,4.65822728,,4.0837172,3.36940223,4.318447
4.46787202,5.69204317,10.109717,,4.16804144,5.05979681,9.27078643,,4.42074527,3.43678403,5.16005156,,4.27768923,4.4066446,4.18841218
4.54571978,5.12322871,10.0345372,,4.38244354,5.58157587,9.29628141,,4.15929218,3.23526471,4.50479333,,4.56173241,4.93893151,4.32021013
4.2914636,4.67404562,10.0825753,,3.78228768,4.00055305,8.91044855,,4.57776918,4.73054183,5.81404118,,3.84614812,3.38900614,3.81610643
3.81152707,3.7551607,10.2052311,,5.0542921,5.51324981,10.2630978,,4.51169123,4.84301241,4.78046572,,5.175017,4.81156607,5.19913062
4.79665625,4.86794441,10.722706,,4.11201989,4.38109773,9.3160823,,4.60152694,3.90522369,5.33436804,,4.24381665,3.68607423,4.21631688
4.00947652,3.73613988,10.18429,,3.8377098,3.79494738,9.2073815,,4.68255751,4.43259696,5.20776633,,3.95649274,3.15647187,4.06870125
4.30639598,4.61238173,10.1777705,,4.50774509,5.16560276,9.72562088,,4.17500723,3.44761225,5.30171277,,4.66677689,4.69330043,4.74873011
3.95150048,3.98572291,9.83785474,,4.25742067,4.91916945,9.69251405,,4.48457577,4.50878065,4.65002897,,4.35646308,4.30426919,4.69265822
4.23751206,5.38427948,9.82840765,,4.66619714,5.3162268,9.83307934,,4.49649654,3.04843396,4.29068181,,4.77609927,4.7784816,4.8224797
4.1411589,4.95788058,9.83694956,,4.31042289,5.17245503,9.56558807,,3.79823599,2.65284013,4.38756645,,4.42793044,4.4964665,4.56665522
3.51864809,3.39546352,9.29440121,,3.93665001,4.58552375,9.35221627,,4.29227973,4.98676795,4.86940674,,4.06639043,3.97119002,4.30648287
4.11427956,3.9465247,9.83055506,,4.14679261,5.53136125,9.135192,,4.82695768,4.32964424,5.39484176,,4.24617773,4.90308656,4.08897014
3.90703813,5.38169576,10.0165357,,4.09420376,5.09153827,9.19177216,,4.05269541,3.37181847,4.78026881,,4.20404043,4.42902815,4.11284881
3.68018337,3.49373025,9.51237204,,4.68005235,5.35270572,9.98648324,,5.19926647,4.60921554,5.50528272,,4.80922824,4.68424191,4.97230988
4.37972492,4.55287558,10.0313285,,3.84296585,3.86486689,9.0486611,,4.18619883,3.8763978,4.83452657,,3.97764308,3.34630426,3.9617169
4.11666694,4.57247486,10.0820718,,3.78385272,4.34813764,8.94003595,,4.38326822,4.95611368,4.99759856,,3.93801992,3.66667527,3.980478
4.17565175,4.87117448,10.0339398,,3.62749373,4.03674242,8.89512834,,4.05571814,3.78007854,4.58177291,,3.73389338,3.39685104,3.7998684
4.15362127,4.10020704,9.88273986,,3.7182133,4.18828972,9.10451799,,4.37246508,3.98695284,4.94275072,,3.83878753,3.53682325,4.00187602
4.46357142,4.53468924,9.73004514,,4.56404288,4.79700549,9.96855688,,4.53040044,3.93449167,5.26206129,,4.6520009,4.29618465,4.95879245
4.72700431,5.36678174,10.4671232,,4.13085417,4.5263154,9.37440099,,4.29152238,5.02779732,5.25256224,,4.27877641,4.0190993,4.39727121
4.17775827,4.62953964,10.0357966,,4.29879483,4.95904666,9.01970554,,4.41051743,4.21121239,4.92730867,,4.44610417,4.30747454,4.02582404
4.37984902,4.8928114,10.2701182,,4.39793276,4.92951642,9.77884522,,4.72362861,4.78249949,4.83746066,,4.47860243,4.3619767,4.70469675
4.32181373,4.80708645,9.90637565,,3.82480769,3.9187256,8.76854185,,4.52419505,4.79482306,5.32946649,,3.97741265,3.28993452,3.71305943
4.17236365,4.74846046,10.2659063,,4.58425717,5.26738151,9.70062021,,4.09639701,3.26052048,4.607987,,4.67049693,4.63419413,4.70187442
4.2202019,4.47973781,9.76079542,,4.39151543,5.67204126,9.69645148,,4.38290266,4.13612325,4.80506317,,4.52582644,4.98779851,4.66846722
4.22938663,4.53376036,9.86927032,,3.85332551,4.29627439,9.00157719,,4.20024685,4.22308069,5.1994736,,3.98252874,3.69672757,3.99663877
4.60280121,5.71024945,10.3237153,,4.13998236,4.59689252,9.02488651,,4.68797675,4.66361528,4.83430768,,4.27848994,4.02200007,4.04509156
3.93024675,5.31626694,9.70658671,,4.0591683,5.54958328,9.20103598,,4.303463,3.10836246,4.7461413,,4.16501062,4.94081676,4.20906258
4.18520579,4.47029585,10.4489901,,3.89057111,3.89466519,9.17502082,,4.27062086,3.92867204,4.63633971,,4.0251782,3.36643192,4.13991248
4.28782167,4.92916432,10.39684,,3.93329651,4.65309757,9.20832584,,4.6442749,4.35737005,4.92564743,,4.05106791,3.97356617,4.24531363
4.43467144,5.40380726,10.2452636,,4.08783657,5.21195161,9.13596053,,4.2757608,3.50326049,5.00360281,,4.22342511,4.53952405,4.1535319
3.73998251,3.75607627,9.26886167,,4.15182958,4.11491537,9.72174886,,4.01812816,3.18827118,4.58453481,,4.28058038,3.49893609,4.58176082
3.95020656,4.21153057,9.52001868,,4.27483892,4.87695145,9.66949921,,4.53604247,4.40535054,5.19392748,,4.39441192,4.26519964,4.60197211
4.2801437,4.56788996,10.2200388,,4.20120584,4.12086585,9.73038748,,4.67118431,4.20047513,5.54586706,,4.30434108,3.54645759,4.60131046
4.16287286,4.37820943,9.61372584,,3.94480004,4.04962625,8.79090465,,4.96493398,5.44950543,5.74326011,,4.07145436,3.42722679,3.66618326
4.30862305,4.235484,10.2912057,,3.65447763,3.69320544,8.81258556,,4.30326277,5.02287816,5.10202347,,3.79423917,3.1010547,3.7816239
4.21828397,3.99973687,10.2160378,,4.60222161,5.52790982,9.40215353,,4.18333641,3.66903037,4.75840154,,4.70189417,4.84083699,4.38294387
3.77398187,3.90948518,9.94506894,,4.05036926,5.24130489,9.19909958,,4.16986737,3.33682766,4.53319763,,4.15442138,4.65454635,4.14528824
4.26523722,4.75726518,9.94877042,,4.18324095,4.69032735,9.15132266,,4.20880697,3.76670343,5.45330826,,4.32460606,4.1926815,4.19090254
3.84474809,4.35425855,10.2514561,,4.10123709,5.12136137,9.20565105,,4.29379381,3.42561295,4.35204112,,4.19039691,4.54773042,4.21259043
4.44629377,5.14914298,10.2922573,,4.28008994,4.16089176,9.0687226,,5.26738879,5.27711195,6.08596213,,4.42069734,3.62519281,3.99624909
4.18844131,4.3003457,10.2152897,,4.14295042,4.30855929,9.1793508,,4.49036502,4.81867506,5.11609054,,4.31806222,3.62756837,4.17219868
4.15816144,4.56305105,9.70745172,,3.85981457,3.61990488,8.90650965,,4.64608409,4.09904174,5.34992033,,4.00795449,3.04383661,3.77406755
3.96592989,3.32514345,9.53508805,,3.96089595,4.29732371,9.2680079,,4.32921385,4.28658479,4.83356547,,4.06083077,3.56805999,4.1653052
4.71323974,4.64720519,10.569506,,3.86167227,4.71603408,9.32212002,,4.25441052,3.72647412,4.49884487,,3.95548364,4.12754041,4.21016722
3.96351487,3.8941833,9.58311295,,4.69205356,4.87234461,10.0362701,,4.28425389,3.79019691,5.31100446,,4.78128373,4.34760132,5.01399834
4.79386704,5.75604585,11.009381,,4.17028765,4.62563278,9.45645299,,4.64494865,3.85677045,4.8370097,,4.29396239,4.13489289,4.49318126
3.74360706,4.1300447,9.50306328,,4.72959943,5.08196324,10.1782016,,3.88101031,3.12067621,4.39269327,,4.83348599,4.61169639,5.20747406
3.88191006,3.34091292,9.76629924,,4.3984357,4.72129397,9.06336453,,4.15407014,3.40540731,4.48816418,,4.57015369,4.20575417,4.08296254
4.13497072,4.60430339,9.75231216,,4.19480461,4.90790048,9.64180172,,4.11067033,3.5471364,4.62911976,,4.32769778,4.20880265,4.55303106
4.47808613,4.70572329,10.2320289,,4.05735272,4.95838208,8.94988794,,4.32447803,3.42614218,5.22299806,,4.12983243,4.38679806,3.89018934
3.7140825,4.79918349,9.45466367,,3.95793767,4.26596232,9.14437499,,4.48564576,4.85596862,5.40916071,,4.05520703,3.57146018,4.05337466
4.36960498,4.11289547,9.93263965,,4.82202867,4.64615213,10.1177997,,4.67955491,4.67193187,5.22013248,,4.96568385,4.15996164,5.10337199
3.81754537,3.86709418,9.79869294,,4.1676312,4.65292873,9.39207231,,4.02524646,3.28321898,4.7493727,,4.30824876,4.10199237,4.34913521
4.15793149,5.36163455,10.0583297,,4.09370334,5.80918756,9.29104617,,4.81678036,5.19457407,5.1588741,,4.20031818,5.12846205,4.2672657
4.30644091,4.6093999,10.2524754,,4.13513606,4.29984049,9.46041592,,4.6603521,4.13346499,4.8988325,,4.24518475,3.68456364,4.38969321
4.70564066,5.44029902,10.9912937,,4.3360952,5.31446473,9.55881187,,4.52085893,4.95993116,5.14888698,,4.47224662,4.76429818,4.58228965
4.10448277,5.42444402,9.85512491,,4.5085136,5.293189,9.79594276,,4.86668294,4.50541102,5.87535226,,4.66300014,4.75303122,4.78639245
3.88212997,3.9138142,9.34043652,,4.58384177,5.40521157,9.89663691,,4.76154245,4.94124024,5.11867381,,4.68891374,4.70390643,4.86868134
4.30756402,4.83645234,10.045977,,4.11101333,5.69482106,9.29634216,,4.46298513,3.84060231,5.02501621,,4.194409,5.03878419,4.23155135
4.12699117,5.13551341,9.83498698,,4.59932695,5.18545322,9.92512173,,4.73016861,4.96625169,5.9293768,,4.75221237,4.65701155,4.9526525
4.94191601,5.44816939,10.8209994,,4.09214832,4.80818195,9.21064144,,4.18828841,4.15419443,5.00497138,,4.22569583,4.14995293,4.17539617
4.2196056,4.51791916,10.7165355,,4.51418369,5.61433359,9.63512064,,4.51689504,3.88894342,4.92043175,,4.64511316,5.01840574,4.61607072
4.34032878,4.52678913,10.1255301,,4.17972889,4.90419711,9.5547599,,4.07438266,3.79985486,5.06076534,,4.28862096,4.23907915,4.53179529
4.19169312,5.01806892,10.1531853,,3.73449878,3.82094951,8.92396969,,4.10417599,3.43549751,5.58573164,,3.87804346,3.18282979,3.90196126
4.33638227,4.61825375,9.83387706,,4.54037591,5.01151496,9.35816401,,4.2608498,4.54124096,5.12930816,,4.67237146,4.41939169,4.34622579
4.39856705,4.66315928,9.87198022,,4.13569667,4.54815832,9.12178829,,4.50351322,3.12997694,5.22391054,,4.27988565,3.82996203,4.01550148
4.52063535,5.43269991,10.2354068,,4.46991683,5.25653619,9.20195581,,4.96444654,4.75411153,5.77231435,,4.58765261,4.52348198,4.13173
4.30220834,5.70515621,10.2506394,,3.77187209,4.1805,8.93419708,,4.22468261,4.20589783,4.87544393,,3.87280088,3.58144015,3.95503949
4.45032665,4.82551212,9.77591556,,4.0259595,4.3821969,8.77860968,,4.78469429,4.31588863,5.70568427,,4.1823634,3.83846335,3.71184611
3.93225459,4.39881011,9.62129822,,4.42167537,4.89513494,9.77309353,,4.79946241,4.93996801,4.93735774,,4.5921081,4.30590894,4.74976666
4.56117131,5.18337392,10.8270638,,4.07469495,5.04995323,9.3743825,,4.2620702,3.3369101,4.95881487,,4.19501611,4.33053927,4.37751703
4.48589607,4.91092741,10.1287799,,3.82618835,3.90080454,8.84544795,,4.82988164,4.73747746,5.55734766,,3.97868549,3.31910808,3.79814053
4.1419309,4.90430686,9.94157161,,4.52883299,4.88958437,9.6780758,,4.31992367,3.57478763,4.5656802,,4.69635108,4.20640309,4.68798608
4.12083596,4.47992686,9.66437272,,3.56576166,3.89775275,9.06500904,,3.88197979,3.0338336,4.72164622,,3.68763258,3.26730045,3.97186209
