New Haven High Demand,,,,Fresno High Demand,,,,Atlanta High Demand,,,,Miami High Demand,,
Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines,,Gas Trucks,Liquid Trucks,Pipelines
4.12431433,4.66597379,4.14988986,,3.54044778,3.55887097,3.41067185,,3.63351101,3.24839254,2.62752971,,3.72580977,3.06249772,2.31632277
4.18794447,5.05787884,4.08760317,,3.55345447,3.64135228,3.40058424,,3.76082522,3.33805128,2.62116143,,3.73377033,3.2234446,2.32351882
4.11390383,3.97645302,3.78916343,,3.94658168,5.09079196,3.56026541,,3.81714095,2.51089756,2.55309023,,4.15281408,4.60671737,2.50875702
3.24684794,3.25872041,3.62286061,,3.85018455,5.07622845,3.67201721,,4.29929168,3.66448002,2.90230093,,4.02700894,4.66389699,2.68269034
3.74658786,4.08561598,3.75476265,,3.86915176,4.46000892,3.64004721,,3.93235449,3.67276465,2.64468053,,4.07300019,4.0133703,2.53655613
3.82205385,3.7990767,3.82411033,,3.28847115,3.19800288,3.21865393,,4.02768061,3.77864407,2.55703283,,3.47998436,2.6961311,2.02688486
3.71562498,3.7328171,3.79765217,,3.37167022,3.0401745,3.3687804,,4.28705565,3.38080431,2.55921497,,3.55615903,2.66826083,2.21671811
3.39861755,3.05370827,3.42832547,,3.74499355,4.55837373,3.70568689,,4.11026927,3.47072881,2.64882347,,3.90980782,4.07287782,2.70779448
3.81260527,3.12906019,3.66481215,,3.96903205,4.42328752,3.63276501,,3.65835608,3.02036984,2.32709876,,4.15735017,4.07705566,2.66187104
3.51000652,3.85039022,3.75916053,,3.53774702,4.18723747,3.50053535,,4.40889285,3.73096168,2.65576732,,3.71884459,3.78650413,2.42282592
3.62528718,3.85848383,3.71134834,,3.8127442,4.47707165,3.65661893,,4.19715075,3.75496215,2.81918913,,3.99077503,4.0704751,2.60154425
3.55844505,3.43749267,3.54767397,,4.42542773,5.52617208,3.98723492,,4.10414435,3.32698084,2.44971305,,4.62677055,5.10204475,3.03239551
3.69239322,4.56636527,3.91625751,,3.69859126,4.0830255,3.64681848,,4.27089366,4.40357715,2.82648088,,3.86975564,3.67151264,2.57053678
3.87515688,4.39813836,3.88244838,,4.03567996,4.11752124,3.44304179,,3.65900897,2.84901128,2.43939368,,4.24604055,3.714592,2.46544053
3.70209431,4.70356564,3.81695812,,3.63490471,5.5493093,3.59959805,,4.17221554,4.41246761,2.89200969,,3.79121908,5.05552204,2.59030464
3.27458003,2.9934408,3.56410521,,3.66364219,3.07926735,3.37887522,,3.90639952,2.64975295,2.47463788,,3.8803509,2.74888939,2.24539247
3.67063858,3.16380229,3.71583487,,3.54086823,3.23007578,3.44728251,,3.99178899,3.64164353,2.79460259,,3.71646259,2.84343653,2.28991029
3.29091892,3.84087469,3.65956397,,4.08495083,4.2760785,3.58234862,,4.06432694,3.26085419,2.57487805,,4.28975545,3.84963142,2.58584851
3.14109498,2.67988295,3.48722768,,3.36893752,3.13228948,3.41671155,,4.08822537,3.94201527,2.92542065,,3.53982962,2.70839627,2.31172947
3.91622277,4.03832642,3.78343262,,3.7737333,4.67206806,3.66567867,,3.54206239,2.70868156,2.39867532,,3.93271898,4.32144048,2.72713827
3.76499705,4.10727921,3.60778357,,3.55036276,3.9530167,3.39683602,,4.35987252,4.21828024,3.13949696,,3.74273995,3.47888569,2.26323928
3.82965454,4.13089649,3.8784029,,3.54016824,3.48725404,3.33937705,,4.01569255,4.61760832,2.83477822,,3.74984902,3.0467194,2.19038552
3.55548412,4.03883984,3.76477067,,3.57930249,3.52713004,3.47018253,,3.70889624,2.38623926,2.27073257,,3.78315997,3.04440883,2.30621803
3.78359477,3.48083186,3.63767382,,3.68646593,3.87167745,3.53426971,,3.8354214,3.411847,2.62872757,,3.87551699,3.40860415,2.4229016
3.80661495,3.82588407,3.74722181,,3.82575298,3.58325309,3.51464371,,4.01213231,3.38601644,2.56148944,,4.02489999,3.18466349,2.36899377
3.87602132,4.10725702,3.84686941,,3.56830532,3.53721284,3.44113182,,4.00993064,3.6844253,2.6760131,,3.72958413,3.12994233,2.30465099
3.98175599,4.33934901,4.03853826,,4.03546022,4.58338989,3.50947753,,4.32910504,4.95698634,3.19969336,,4.26593963,4.20225346,2.47883009
3.54506654,3.35177786,3.55033985,,3.40432566,3.05778732,3.45672789,,3.99271528,3.76702892,2.78543558,,3.58480984,2.66733511,2.33249855
3.17746735,3.24943665,3.65503373,,4.14780968,4.49802707,3.64065304,,4.21495034,3.23795632,2.50581588,,4.34611111,4.12898343,2.64242637
3.77577076,4.2400168,3.86019182,,4.02101025,4.85863199,3.46333243,,4.43069841,4.85644335,2.930521,,4.24051657,4.4006,2.39359118
3.66806744,3.60705591,3.61378302,,3.32987413,3.62450905,3.42170001,,3.9111961,3.49176702,2.5708956,,3.49798988,3.11266457,2.29363807
4.01515031,4.5371966,3.87242444,,3.57559467,4.17918835,3.60108727,,3.90430038,3.17840728,2.38800484,,3.73373874,3.71574862,2.53338607
3.75310941,3.83525905,3.80753,,3.63640698,4.11105296,3.55841452,,4.45478414,4.14890296,2.87325909,,3.79136018,3.6721519,2.55423385
3.61877897,3.94719144,3.69192911,,3.34603967,3.72915082,3.45087449,,4.15498556,3.20861554,2.65428322,,3.50672522,3.28818137,2.30968732
4.10671301,4.8119751,3.93475242,,3.50100019,4.31598264,3.42224357,,3.91906645,3.49365357,2.61601553,,3.67581371,3.9011066,2.30979697
3.76107066,3.67518875,3.79139689,,3.37197902,3.38490516,3.46070179,,4.08923336,3.04414275,2.63900579,,3.5465653,2.90876938,2.29502279
3.32357165,3.13239393,3.72967483,,3.8378243,4.38261936,3.75698379,,4.65210208,4.54629502,3.01580281,,4.00712436,3.94758954,2.68980925
3.8451989,4.10614878,3.97113456,,3.52363428,3.18398621,3.33195214,,4.24126222,3.61751514,2.68443482,,3.73087591,2.68046991,2.18927329
3.86217053,4.63405174,3.87277414,,4.06228482,4.75682158,3.93200489,,4.37801102,3.56518346,2.84602231,,4.23056953,4.36229025,2.96305541
3.82300727,4.73096183,3.92352837,,3.43019347,3.43463766,3.29400499,,4.02187133,4.55515353,3.04029028,,3.61536724,3.08135152,2.18675756
3.83846967,3.44076249,3.88547221,,3.56017158,3.41488951,3.38810012,,4.43234982,4.34420248,2.91773795,,3.75514464,3.02890195,2.22158758
4.01972504,5.26073878,4.1497881,,3.68837323,3.6108228,3.41833095,,4.09949827,4.78541056,2.96153892,,3.87590269,3.27894035,2.34878339
3.56357352,3.92061053,3.88005837,,3.76941515,4.65553431,3.65751648,,4.09578671,3.0947191,2.34817509,,3.94209244,4.22046919,2.63178773
3.9476254,3.65383454,3.79099386,,3.56503627,3.03460698,3.33512794,,4.34654102,4.64088004,2.7597753,,3.76825102,2.66193105,2.1893884
4.04921038,4.73097395,4.11398797,,3.6251505,3.40039833,3.36422714,,3.80233617,3.69761099,2.65377752,,3.83427351,2.93392003,2.21445203
3.68934863,3.50617395,3.71446204,,3.73925067,3.86005626,3.47659499,,3.73130147,2.74893091,2.50714365,,3.94545526,3.35906683,2.35735716
3.56243662,3.0284836,3.74761394,,3.50950397,3.71727498,3.51076502,,4.01014777,3.56938783,2.50846848,,3.67536722,3.33721709,2.35854897
3.59865235,3.52464319,3.55295484,,3.60030329,3.65038768,3.388414,,4.0644052,3.27786392,2.58399627,,3.78386324,3.25436361,2.31042673
3.91591172,4.6435098,3.81926755,,4.00798111,4.25144095,3.72437945,,3.79466242,3.74864685,2.74208227,,4.20102013,3.88511569,2.68107884
3.54965114,3.38654693,3.67117411,,3.90791643,4.94753963,3.56045626,,4.18194557,3.194886,2.69042496,,4.0989857,4.43860621,2.53482613
3.61892022,4.34306728,3.8803331,,3.83289518,3.99727333,3.64043777,,4.04134996,2.84390851,2.64986087,,4.02947426,3.54733685,2.55284912
4.16383923,4.71939078,3.93867995,,3.76404783,3.60623884,3.46619911,,4.26187827,3.18909555,2.68336481,,3.97545847,3.1579276,2.36237088
3.94068224,4.35515049,4.05492582,,3.54314067,3.06333741,3.36907661,,3.84842544,3.576173,2.67814672,,3.75664488,2.69057275,2.21102912
3.48202104,3.14695063,3.59504107,,3.68008408,4.50350304,3.53087593,,4.1459589,3.85804771,2.62261129,,3.85960393,4.08015005,2.43963279
3.90560978,4.29223718,3.94483325,,3.67087464,3.3899581,3.47901467,,3.79966665,2.97361737,2.68356932,,3.8621259,3.0046675,2.37281916
3.5999008,3.96573738,3.67537798,,3.65148165,4.12164389,3.62697498,,4.21621921,4.24660813,2.94365458,,3.81787452,3.77777174,2.61384743
3.93579831,4.42012125,3.85719078,,3.49634876,3.49463975,3.43199069,,4.28132218,3.78308587,2.83322849,,3.69392328,3.14478593,2.31632576
4.20761622,4.41674115,4.03056864,,3.4977718,4.43536513,3.55814577,,3.8941629,3.28069151,2.69929787,,3.6565942,3.93384322,2.48521954
3.68764386,3.57028873,3.59620371,,3.42833471,4.12981495,3.40905941,,4.14154745,4.69549318,2.83610602,,3.59473115,3.63078768,2.28260572
3.54781396,3.19576777,3.66992991,,3.8294382,5.04909682,3.7058679,,4.07374451,3.25687598,2.68084148,,4.00432611,4.6492519,2.69870949
4.53285813,4.9213295,4.14752085,,3.95873084,3.81237342,3.49044539,,3.69968908,2.82796466,2.45995787,,4.18013796,3.39857633,2.38736676
3.94548804,4.62963188,3.96817953,,3.78495956,4.76536758,3.77710529,,4.25192984,4.27267106,2.67691969,,3.95146685,4.30249327,2.71875593
3.72561568,3.41887794,3.89308914,,3.51024439,3.62808463,3.50635742,,4.33069953,3.24438442,2.6300357,,3.68361316,3.22926108,2.36667977
3.86420263,3.92863235,3.70151839,,3.73806506,3.63723629,3.52475008,,4.37519538,4.36789927,3.0025902,,3.93667534,3.28616459,2.4065161
3.93684479,3.74105706,3.85861065,,3.78036324,4.25459023,3.55992899,,3.81647889,3.56127912,2.87833031,,3.96204858,3.86722212,2.51865021
3.82375009,4.37805099,3.83511643,,3.61994839,4.05715204,3.34410372,,4.28129601,4.54147581,2.90341885,,3.8077138,3.65010977,2.23792146
3.43410101,4.36550315,3.75048059,,4.06629798,4.64298326,3.77051902,,4.00978104,4.03569093,2.82880024,,4.25909248,4.15569646,2.72572976
3.58620589,3.83042407,3.75018141,,4.16516274,5.38385065,3.74794775,,3.31584646,2.73035122,2.36643693,,4.34814749,4.91520787,2.81037224
3.39011547,3.25566956,3.6116764,,3.75322213,4.36899095,3.4250561,,3.70024007,3.13742721,2.45780298,,3.93523251,3.99148962,2.37484238
3.70394171,3.17615403,3.70712216,,3.37008676,3.55196593,3.32618265,,3.71712909,2.56007231,2.31792575,,3.55119094,3.07880672,2.15352376
3.57413545,3.65299672,3.93520443,,3.43364737,3.38853931,3.49196903,,4.16285763,3.881671,2.83927975,,3.61340171,2.95601206,2.33719782
3.66557962,3.69116953,3.92044408,,4.25269498,5.55884472,3.78777416,,4.20032377,4.7532607,2.89499799,,4.44536567,5.12687212,2.80094879
4.03175793,5.02622605,3.94709337,,3.80186892,4.2370483,3.50297353,,3.79165342,3.04482371,2.37943571,,3.98266669,3.88634101,2.51006109
3.77263558,4.05969106,3.79091121,,4.27111192,5.39348718,3.66573078,,4.47073603,3.9613158,2.84502552,,4.47347465,4.98013171,2.71734601
3.97085274,4.53341076,3.86782376,,3.289559,2.90700821,3.22711915,,3.77979589,3.5961473,2.67994458,,3.46985701,2.55403101,2.0637309
4.06030248,3.95338928,3.9770073,,3.34103798,3.19931238,3.33155529,,3.71866891,2.91054876,2.33728097,,3.525369,2.74245032,2.21463433
3.44651845,3.54535472,3.7084983,,3.5003698,3.52117663,3.56227632,,4.16991572,4.59649715,2.85858149,,3.68524573,3.09683389,2.41112497
3.84474054,3.94295435,3.97589186,,3.35777132,2.94558299,3.30479243,,3.53123223,2.53742449,2.35323306,,3.53877183,2.54968686,2.11746099
3.58685286,3.88556765,3.92713995,,4.00333445,4.34652169,3.54797717,,4.31663321,3.99464971,2.7737956,,4.2130887,3.99166643,2.52215791
3.83536504,3.942209,3.91883196,,3.84359951,4.23704302,3.57667228,,4.16817047,4.56371294,2.89851739,,4.02960119,3.73478945,2.51964052
3.52816185,3.73054303,3.69067053,,3.58679651,3.66053817,3.5029989,,4.35396945,4.7816592,3.09820406,,3.76005949,3.28658286,2.41401184
3.50194434,3.24254326,3.72716046,,3.64953795,3.60281794,3.34209359,,3.7819199,2.66289891,2.49532454,,3.83517466,3.22348726,2.27633095
3.78972076,3.55391762,3.77260098,,3.54199109,3.71653262,3.49746244,,4.07114052,3.26295942,2.72036397,,3.72497175,3.24695105,2.4256755
3.83641125,4.22352661,3.8200999,,3.91378932,4.22948094,3.63169439,,3.55906131,3.19822488,2.44216527,,4.11159054,3.8874856,2.63140996
3.46754336,3.74155318,3.86653524,,4.09364177,4.40529038,3.64712332,,3.4692166,2.84734667,2.31686155,,4.29997493,3.95174156,2.58806702
4.14699064,5.03145428,4.08487101,,3.3904503,4.1590728,3.50996829,,4.03462531,3.26003252,2.59493665,,3.54773995,3.76923233,2.43919837
3.8832941,3.77749885,3.68471242,,3.40586205,3.66483221,3.37346748,,3.67605829,2.71609218,2.4963866,,3.5838648,3.17241733,2.20750781
4.2159823,4.95043205,4.00030708,,3.88112263,4.21738867,3.60638512,,3.77879428,3.31096302,2.59528331,,4.07143921,3.76750581,2.57079412
3.43921258,3.27225921,3.67731838,,3.79561583,4.40021366,3.52981108,,3.89138828,4.08285567,2.88488015,,3.97984963,3.97289127,2.4901337
3.80926906,5.31889645,3.87959527,,3.80635216,4.44263124,3.54068561,,4.04916353,2.98792608,2.64853245,,4.01039094,4.05919681,2.48913846
3.44017854,2.73950735,3.68308132,,3.1815734,3.23997499,3.2378635,,4.4765438,3.78566717,2.79250308,,3.35144109,2.7268835,2.08090973
4.04506258,4.73885185,3.94583975,,3.41976757,3.59785133,3.32499998,,3.80149617,2.8960835,2.51553872,,3.59724685,3.22218007,2.20334041
4.01051463,5.10930445,3.92670651,,3.89411592,4.47043662,3.68648857,,4.02393783,3.77392815,2.55977749,,4.08819105,4.09467621,2.6303266
3.79450641,3.87258453,4.12103774,,3.61775023,4.07330943,3.38907532,,3.64778009,2.80695628,2.54304602,,3.80645181,3.63864859,2.32362853
3.51155761,3.01715026,3.52276832,,3.6582459,3.66258037,3.55992972,,4.19199274,3.67811438,2.78471746,,3.85187148,3.25236309,2.43704633
3.42976092,3.40164201,3.58154729,,3.70538413,4.70560842,3.72625721,,3.99250773,4.67440053,2.99692903,,3.86871608,4.2248516,2.68190712
3.84387196,3.94230419,3.95412057,,3.29217192,3.18262668,3.16082282,,4.25426489,4.96409602,2.86214716,,3.47875158,2.79988455,1.98501065
3.89950327,3.98280229,3.90242883,,3.44112464,3.66227596,3.57595174,,4.33426415,4.34359031,2.86498223,,3.59563821,3.28326008,2.47331856
3.6346603,3.19845496,3.90830606,,3.47626482,3.92218329,3.48466788,,3.98052355,3.33445858,2.62851326,,3.64484706,3.53904492,2.367875
3.29900271,2.99793858,3.72606316,,3.84368408,4.06247439,3.7559954,,3.58644149,3.12183561,2.45476868,,4.02618429,3.6125588,2.71957542
3.33913502,3.13483687,3.80766507,,3.44011325,3.73909293,3.45486892,,4.30031085,3.59675537,2.82734799,,3.60857415,3.23255786,2.38711516
3.46902817,3.25650008,3.61481686,,3.48802931,3.873425,3.38116868,,4.29732682,4.08418666,2.57407582,,3.67351108,3.43360638,2.28480781
3.55804934,4.6869898,3.86328912,,4.05972783,4.21122495,3.57918777,,4.23173074,4.40752574,2.8618152,,4.26466973,3.87161868,2.61284564
3.84325143,3.52466917,3.84192517,,3.72148791,3.99111429,3.46730183,,4.12905873,3.18060723,2.46715533,,3.90834587,3.58329802,2.41344845
3.5973973,3.09805744,3.80395917,,3.77821237,4.54063964,3.64103158,,4.12637717,3.85783512,2.77445074,,3.95388606,4.07368886,2.62313642
3.23061498,3.23231327,3.61535907,,3.38337793,3.78801608,3.29138356,,3.88729762,4.04494326,2.67097539,,3.55732137,3.27718868,2.11767477
4.08444488,4.79473097,3.85007507,,3.94203631,5.03209144,3.5621086,,3.70550368,2.57242577,2.31728383,,4.1398079,4.65573951,2.5319409
4.12976157,4.97112676,4.1718248,,3.44118006,3.3816171,3.50388801,,3.36994071,2.56395672,2.41402505,,3.5969826,3.03963955,2.44442025
3.14674592,3.1284598,3.6193669,,3.37133382,3.45638062,3.3322979,,4.05873478,2.89349793,2.50950088,,3.5421153,2.96550362,2.23700931
3.94996753,4.15257639,3.71755852,,3.58268307,3.52136263,3.36590175,,4.05257271,2.95675794,2.58841967,,3.78673441,3.04095141,2.22702426
3.30002342,4.09503993,3.63478316,,3.71533538,4.00227047,3.67675538,,3.42931929,2.8578854,2.27557931,,3.87599796,3.66330183,2.69860324
3.83579053,4.48972741,4.04722682,,3.6719316,3.86052792,3.46937742,,4.07835611,3.41692162,2.64459544,,3.88765524,3.36553157,2.3524917
3.52525596,3.19293282,3.56885675,,4.11180778,4.69501753,3.78675162,,4.0970143,3.60880353,2.89619568,,4.30398252,4.24226035,2.84407387
3.5939339,3.71930493,3.73518453,,3.66707602,3.81266257,3.53339668,,3.61432465,3.29196786,2.48630976,,3.85952077,3.34857155,2.43317434
3.62261099,3.82242095,3.82651644,,4.1580862,4.47753658,3.64012537,,3.83079775,3.22726782,2.59533948,,4.38416421,4.14450741,2.59503206
3.79839541,3.47350582,3.79401444,,3.83258015,4.64368588,3.74771665,,3.78326278,2.66080243,2.38089224,,3.99820306,4.2175932,2.73489083
3.90077095,3.48055582,3.89340954,,3.56206483,3.57743436,3.63384948,,3.77708101,3.20188069,2.44826837,,3.72936404,3.18630895,2.50039474
3.94955926,4.48134827,3.90102237,,3.70189094,3.97514061,3.55407978,,4.14014179,4.16973737,2.85609571,,3.87415218,3.59251999,2.48148199
3.85901708,3.89927712,3.86128771,,3.49515191,4.21444983,3.37370312,,3.86258297,3.5835149,2.69756397,,3.67737673,3.71721723,2.26543592
4.07245262,4.99198557,3.95606895,,3.36742031,3.45562406,3.29374834,,3.48319942,2.78257463,2.45827629,,3.56309572,2.96538725,2.13925031
3.52262445,4.43306243,3.8290195,,3.72778275,4.16822734,3.58661226,,4.44214222,4.73219171,2.99173555,,3.90837565,3.65952261,2.56089592
3.38151983,2.93946475,3.49112306,,4.11595696,4.21964004,3.72613314,,4.71033579,4.32322056,3.03143652,,4.32605057,3.72617511,2.72021951
3.43696436,3.72818061,3.61364097,,3.54708875,4.73379974,3.54516224,,4.35087368,3.75992775,2.97219424,,3.71447479,4.25883422,2.48175846
3.47834793,3.46740786,3.86348949,,3.69124493,3.77134264,3.61960581,,3.98924061,3.36903832,2.54580083,,3.8502561,3.39375172,2.585565
4.09642434,4.14989312,3.95317819,,3.60815303,4.54875545,3.46088175,,4.34118815,3.61090967,2.73665717,,3.77852814,4.0808265,2.36994004
4.21825559,4.54823683,4.01483241,,3.33258262,4.18343331,3.38631206,,4.13676725,3.22891604,2.79952994,,3.48889839,3.70929086,2.27362962
3.61855588,3.13400287,3.58488965,,4.25719521,4.78791393,3.76142737,,4.52476454,4.17852143,2.8908435,,4.46900081,4.34615483,2.7330796
3.61153809,3.97805072,3.79616883,,4.11791885,5.02330205,3.91664383,,3.87034678,3.45146956,2.85732099,,4.29329356,4.65748857,2.94706357
3.76819433,3.51792816,3.91386131,,3.96128977,5.17334393,3.74827613,,4.09857254,3.56067291,2.54049945,,4.15275974,4.71277633,2.79911156
3.62056502,4.14879728,3.83495823,,3.29068571,3.00321588,3.30995574,,4.46621091,3.4290943,2.70340744,,3.4643201,2.61865766,2.15910666
3.19609223,3.21314385,3.56171185,,3.5957057,3.72126349,3.58148606,,3.99870955,3.79634875,2.5842517,,3.77412054,3.22583993,2.53024226
3.47261823,4.05553046,3.81416856,,3.50645231,3.60741564,3.41423163,,3.44859379,2.94298252,2.40140249,,3.68414486,3.15718858,2.2997042
3.91724119,5.06927791,3.82088574,,3.99412908,5.27452816,3.94406535,,3.81767831,3.35085749,2.46519717,,4.16142349,4.76174713,2.95201053
4.04527708,4.55309616,3.89694418,,3.75090602,3.29984412,3.39362232,,4.10281682,3.12821825,2.51883754,,3.9513668,2.8377654,2.25714278
3.54359131,3.09903706,3.65601294,,3.73020222,3.92580167,3.59524253,,4.21011605,3.75697457,2.75919204,,3.91298225,3.5658855,2.51149968
4.16462661,4.61992874,3.87579263,,3.51958445,3.93446313,3.46169036,,4.01034922,3.62515607,2.73643769,,3.69404156,3.42638309,2.35350587
3.91701221,4.24845893,3.81886128,,3.58519555,3.93230705,3.53078395,,3.96099839,3.67381717,2.6603822,,3.77116968,3.52157396,2.4392831
3.26359838,2.89112564,3.54628868,,3.60498502,4.76896017,3.64126915,,4.33458764,3.97470699,2.68433283,,3.76500042,4.28931812,2.58146086
4.35665302,5.01033573,4.02217466,,3.4632552,3.52932982,3.56228609,,4.38261677,4.63920529,2.88665742,,3.63754312,3.14803033,2.45166931
3.21962934,3.11930059,3.64457274,,3.65435694,4.24300608,3.7453028,,4.23493897,4.17948483,3.05179757,,3.80493952,3.7888008,2.70429388
3.65046291,4.68912555,3.88187562,,3.73131984,3.31121632,3.47084632,,4.10308992,4.32337531,2.76805394,,3.93441595,2.96953613,2.34690786
3.84840815,4.04268572,3.8704168,,3.62584598,3.84760292,3.50777903,,3.91191435,4.11778572,2.9180089,,3.81563287,3.39191261,2.38970187
4.21432192,3.94479596,3.99245013,,3.6737498,3.61462531,3.32255175,,4.23962715,3.94785661,2.75735903,,3.89341191,3.11589204,2.18197679
3.7204162,4.02180696,3.85407804,,3.31835829,3.60331731,3.23574624,,3.93234812,3.42220037,2.84422095,,3.50322506,3.15753356,2.11158956
3.54758821,3.98429236,3.83782856,,3.49035706,4.10759447,3.46255655,,4.13406261,4.08297193,2.95909614,,3.66517944,3.63861879,2.39105841
3.46924517,4.28608215,3.71745679,,3.68517259,3.3758242,3.57607211,,4.10708281,2.84912923,2.60056026,,3.87882429,2.94677294,2.42559896
3.94449268,4.69007894,3.95344707,,3.484257,4.47903873,3.48336432,,3.75153764,3.30866663,2.6578832,,3.64822002,4.02174427,2.44290525
3.41933658,3.91707806,3.73751442,,3.46450634,3.81487974,3.62952215,,3.5879513,3.21929561,2.48559169,,3.62048184,3.44710751,2.5289998
4.20232382,4.70392937,3.94746946,,3.97824089,3.71354308,3.48229193,,4.07813704,3.70255259,2.57836685,,4.188553,3.32930586,2.42146576
3.98517729,3.84316998,3.82895584,,3.56258639,4.01782465,3.64254086,,4.08044842,4.11917637,3.13353328,,3.72335098,3.57650741,2.53822187
3.64286075,3.54796445,3.79397357,,3.47709236,3.56632163,3.38059345,,3.92447087,3.43139593,2.60229909,,3.66486122,3.12379363,2.22089804
3.81869768,4.13088003,4.03883,,3.9592871,4.34909949,3.62585465,,4.07238273,3.31393956,2.58257347,,4.15285792,3.87126303,2.57679846
3.86860649,5.30413437,4.18422543,,3.2794341,3.20734328,3.19986808,,4.26428308,3.63242978,2.86144404,,3.47082868,2.76906767,2.02518265
3.85490248,3.74125006,4.06663773,,3.5698588,3.67706148,3.42231322,,4.00971873,3.4531167,2.78527086,,3.77197295,3.17265908,2.25686533
3.57108478,3.32244057,3.79052108,,3.73377773,4.50188563,3.65958005,,4.38267454,4.82305713,3.12987787,,3.87953139,4.07292585,2.68302924
3.92914615,4.03907168,3.83778389,,3.62213521,4.4821868,3.4635767,,4.05218051,2.93597556,2.46602486,,3.77685677,4.06009926,2.45399066
3.35117813,2.62746865,3.56622479,,4.05251801,4.84006676,3.87551623,,3.88292232,3.05021226,2.52853589,,4.23460585,4.47032109,2.90055752
3.45688522,3.239232,3.78036177,,3.27279142,2.9886001,3.39788194,,4.12786763,3.98440756,2.72128138,,3.45630565,2.60341655,2.23612843
4.1058102,4.06637803,3.82067089,,3.98389416,5.1190847,3.79846349,,4.18800711,4.57801106,2.84262206,,4.15491129,4.60284381,2.75422416
4.02173696,5.55702548,4.18050257,,3.42471304,3.2090359,3.39586958,,3.80568056,4.73267094,2.91035863,,3.60390557,2.80680349,2.28371266
3.65376552,4.1156767,3.87102569,,3.84520135,5.01840759,3.58360728,,4.1358436,4.39476404,3.03750785,,4.03071968,4.68178714,2.54666813
3.72985134,3.59091972,3.81269803,,3.66432588,4.85553796,3.58350775,,3.68214364,2.88326898,2.6727077,,3.82956175,4.35743215,2.58709535
3.61824184,3.66828868,3.80201053,,3.4834629,3.23489369,3.49662352,,3.96156584,3.7475036,2.74287601,,3.67868397,2.87647719,2.34319753
3.64068284,3.59152217,3.79148104,,3.66727388,3.20818021,3.36287505,,3.74016445,2.87358552,2.27300655,,3.87238405,2.86928638,2.27815357
3.34155336,3.24960163,3.62254784,,3.58108309,3.73184477,3.41633395,,3.97255945,4.19103492,2.65752165,,3.76286192,3.30163533,2.32847351
4.00648689,4.12961792,4.07133074,,3.88382977,4.73361766,3.74127479,,3.93614183,2.90372828,2.4971954,,4.04363183,4.34421127,2.76459312
3.92585449,4.54444877,4.03669326,,3.58623115,3.24620702,3.47068173,,3.57761636,2.53239084,2.42308404,,3.7769313,2.90208639,2.3341562
4.02729639,4.32003684,3.99132925,,3.4465537,3.77467776,3.52936891,,3.7323316,4.67968676,2.8460119,,3.60339031,3.35720152,2.4240703
3.84990971,4.7766693,3.96997425,,3.83402962,4.55557902,3.61371826,,3.95854563,3.99783297,2.87088017,,4.03739826,4.13623485,2.53930544
3.77950073,4.4262904,3.78848516,,4.32441596,4.15520301,3.85669958,,4.12296701,3.80171776,2.83496998,,4.53390879,3.79842558,2.91741642
3.55896081,3.50726473,3.59368841,,3.66437838,4.28038032,3.63376753,,3.89860261,3.10117002,2.64697798,,3.83050675,3.88727432,2.54619483
3.71008154,3.13913006,3.70997583,,4.17371646,4.6545632,3.70416453,,3.56984849,2.8569489,2.38104067,,4.36367491,4.20229723,2.78551719
4.28027083,4.72937203,3.98213831,,3.9755962,4.21345488,3.55570226,,4.09591297,4.00046481,2.7002688,,4.18436061,3.82081357,2.52802732
3.51348318,3.17883309,3.51805382,,3.81435408,4.02147014,3.58265564,,3.97363425,3.14712433,2.47817638,,3.99391896,3.66427509,2.5349238
3.70702018,4.21506924,3.71649124,,3.94584794,3.89336725,3.65019121,,4.45942804,3.61643286,3.03331418,,4.13208646,3.50067395,2.65363896
3.80110627,4.39076356,3.81289261,,3.68535441,3.5468035,3.45938183,,3.77021655,3.93321951,2.66509839,,3.88160432,3.14377767,2.31227792
4.02382577,4.99877659,4.06036926,,3.5426709,3.35203558,3.39866694,,4.04048754,3.46748658,2.68854502,,3.73481081,2.87984584,2.26150428
3.94398923,4.15623784,4.05371185,,3.66248358,3.96225989,3.49382518,,4.07793075,3.07071937,2.45089869,,3.84430733,3.46617987,2.37697603
4.24586459,5.66587064,4.1087814,,3.44938793,3.45882001,3.45232483,,4.15248714,3.02137127,2.48409096,,3.63165917,3.11846027,2.29703736
3.43794344,3.47846957,3.83725408,,3.1802046,2.88097223,3.15924309,,4.2085484,2.72394217,2.34359437,,3.36392249,2.48980888,1.99437594
3.85393115,4.05176139,3.90232874,,3.46867682,2.7250691,3.27878727,,4.2984974,4.50834859,2.92860954,,3.66726346,2.38990504,2.10505674
3.78274416,3.74688805,3.91226956,,4.55222952,4.73215487,3.79129665,,3.76129487,2.49657513,2.43246878,,4.76971865,4.30771351,2.85931609
3.90261966,4.04950637,3.89342843,,3.6384017,3.58148813,3.46316935,,3.99321477,3.12141576,2.62865837,,3.82494829,3.19485748,2.3952174
3.35855112,3.30290701,3.59277136,,3.66751073,4.64264199,3.65279376,,3.90806888,3.10586953,2.47815317,,3.8189606,4.14484714,2.60489326
3.91788823,4.43472527,3.87848538,,3.73260304,4.96060663,3.56874709,,4.24856966,4.24867315,2.90714249,,3.90351974,4.51556076,2.56094549
